"source","destination","dist_km","direction","CV"
"Poroc San Flower","Other",NA,NA,0.00594447121266871
"SF5","Other",NA,NA,0.00941062169984983
"Poroc Rose","Other",NA,NA,0.010511252991389
"Other","Cabatoan",NA,NA,0.0112121643688518
"SF3","Other",NA,NA,0.0130064862502688
"Poroc Rose","San Agustin",1.51127255483946,353.316077292538,0.0132613057373846
"Pangasugan","Caridad Cemetery",NA,NA,0.0134687005940294
"Palanas","Other",NA,NA,0.0143300651891063
"Gabas","Sitio Lonas",5.29391347715393,347.530207756532,0.0147182499800946
"Other","Wangag",NA,NA,0.0155277091891552
"Visca","Other",NA,NA,0.0156875946480681
"SF2","Other",NA,NA,0.01749114237701
"Gabas","Other",NA,NA,0.0205604986573237
"Sitio Tugas","Other",NA,NA,0.0207331547101538
"Elementary School","Other",NA,NA,0.0209622583841827
"Hicgop South","Other",NA,NA,0.023029987072818
"SF4","Other",NA,NA,0.0240739202877909
"Caridad Proper","Other",NA,NA,0.0244621574007035
"Poroc Rose","Sitio Lonas",2.11528043332987,353.434499308346,0.0256568932204101
"SF6","Other",NA,NA,0.0276288123688042
"Haina","SF4",15.8420774243239,356.271016442951,0.0277296776935902
"Cabatoan","Other",NA,NA,0.0300963280660723
"Wangag","Other",NA,NA,0.0309554034340871
"Magbangon","Other",NA,NA,0.0326184974911781
"San Agustin","Other",NA,NA,0.0333014459197318
"Caridad Cemetery","Other",NA,NA,0.0365669904194548
"CAI","CAI",0,-10,0.0403493692516303
"Pangasugan","San Agustin",NA,NA,0.0414178351600437
"SF1","Other",NA,NA,0.0423317507674849
"Tamakin Dacot","Other",NA,NA,0.0435304528737426
"Sitio Baybayon","Other",NA,NA,0.0470329632593652
"Gabas","SF4",6.56810544041859,338.954338012709,0.0473982669200911
"Haina","Sitio Tugas",18.4303145606387,354.901293695284,0.0565685424949238
"Pangasugan","Magbangon",NA,NA,0.0565685424949238
"Haina","Magbangon",24.7849757104057,345.626133376462,0.0565685424949239
"SF6","Wangag",23.3095272094725,351.581236783845,0.0565685424949239
"Gabas","SF3",11.1554558825158,336.748334101042,0.057759551513261
"SF3","CAI",37.3969140510318,246.900506056902,0.0596957220635754
"Pangasugan","Sitio Tugas",NA,NA,0.0614875461901345
"Poroc San Flower","Sitio Baybayon",14.2288188911802,184.344649735478,0.0620710578977514
"Tamakin Dacot","SF5",8.88395156870809,2.86922143943508,0.0675100189270582
"SF6","SF5",8.92604243519735,30.763151519548,0.0715729347339536
"Visca","Poroc Rose",1.26450294037349,353.510022647266,0.0732929399261805
"Poroc San Flower","Poroc Rose",0.956338767353715,180.658754334351,0.0756019266897957
"Poroc San Flower","San Agustin",0.575632693433525,341.065714294928,0.0773026082634005
"Other","SF6",NA,NA,0.0798084553521173
"Haina","SF3",20.166760620066,351.221675211916,0.0819833949201795
"Pangasugan","Sitio Baybayon",NA,NA,0.0847849857537826
"Other","Tamakin Dacot",NA,NA,0.0926763118779912
"Visca","Sitio Tugas",7.21408228716616,342.174798833412,0.0934883249104109
"SF4","Caridad Proper",5.76660677846674,336.275942636098,0.0981710465641112
"CAI","Other",NA,NA,0.09883416880256
"Sitio Lonas","Other",NA,NA,0.0992827012403466
"Poroc San Flower","SF2",10.1273073183555,328.202644206668,0.100131838170042
"Visca","Elementary School",6.39564840604425,341.884643663461,0.102317843128677
"Hicgop South","SF2",4.27114954690434,316.491459470449,0.10583531962668
"San Agustin","Poroc San Flower",0.575632693433525,161.065396721649,0.10949153815748
"Poroc San Flower","Sitio Lonas",1.17254142021535,347.549359920791,0.11530193769764
"Caridad Proper","Hicgop South",2.33565955110038,143.389663863296,0.115399826689645
"SF4","Hicgop South",3.52776383507376,344.780254411348,0.125753258795709
"Poroc Rose","Sitio Tugas",5.97906582562741,339.793851463141,0.127592182570828
"Poroc San Flower","Palanas",14.623388790225,326.284088717693,0.130725623412639
"SF5","Haina",10.1990333329212,184.047038822158,0.133662889763918
"SF5","SF6",8.92604243519735,210.770871912605,0.137004008690466
"San Agustin","Caridad Cemetery",8.48939965705146,331.672604831536,0.137492985230718
"Pangasugan","Sitio Lonas",NA,NA,0.13839281540165
"SF6","Visca",10.0124909858108,26.1947933089856,0.142120308574561
"Sitio Tugas","Wangag",9.11177076508712,321.96940422239,0.143244467643684
"Pangasugan","SF3",NA,NA,0.151376405569068
"SF3","SF3",0,-10,0.159239147002885
"San Agustin","SF1",12.782037944629,324.432869059312,0.159955932548483
"Poroc San Flower","SF3",7.14723625189898,330.5653387094,0.164660114294387
"SF1","Sitio Baybayon",25.9840933547687,165.370021159677,0.169305596429402
"Poroc San Flower","Pangasugan",NA,NA,0.173758017867581
"SF6","SF3",17.4591295817173,2.54223553287198,0.175600797101759
"Pangasugan","Poroc San Flower",NA,NA,0.175675484662689
"SF4","SF2",7.56618674450741,329.241959864872,0.176416353239636
"SF4","Caridad Cemetery",6.51934219686446,335.069567035463,0.183162461382242
"Tamakin Dacot","Magbangon",23.5988979639063,344.196304859447,0.184462638570404
"Caridad Proper","Wangag",5.91579724335279,318.733934687089,0.192264683706312
"Elementary School","SF2",5.88228830146056,323.725498566881,0.195334710181865
"Poroc San Flower","Hicgop South",6.00735397943935,336.514450377515,0.197281260943479
"Gabas","Elementary School",8.35384165537914,340.805857505685,0.198727690156767
"Caridad Cemetery","Hicgop South",3.09873007253886,144.013780212461,0.199075766549778
"Visca","Sitio Lonas",3.3797826959065,353.462907108978,0.206083680034306
"Poroc Rose","SF3",7.99029001654483,334.001591955054,0.206493709671243
"Gabas","Gabas",0,-10,0.210402174818782
"SF5","Magbangon",15.4379685278737,333.593706751013,0.215760737671346
"Visca","Magbangon",14.2030383569093,331.775101800659,0.217065337480522
"SF4","SF4",0,-10,0.220053374453532
"Other","SF1",NA,NA,0.225487676204253
"Poroc Rose","Caridad Cemetery",9.9107454183565,334.893532463312,0.225542680206054
"Caridad Proper","SF1",5.22916715858043,312.868601024712,0.226782665367786
"CAI","Wangag",36.4319242119535,56.1140938940206,0.22809896167308
"Visca","SF3",9.19257462056812,336.632237881782,0.230775340842341
"SF5","Tamakin Dacot",8.88395156870809,182.869971795752,0.238765342904357
"Poroc Rose","SF4",3.39149491478681,334.55039380321,0.239328449016985
"Cabatoan","Palanas",2.66084320590822,319.702792799784,0.239756107625906
"SF4","Sitio Tugas",2.61986696765755,346.591377603478,0.242507748195668
"Pangasugan","Palanas",NA,NA,0.246346878606926
"Poroc San Flower","Sitio Tugas",5.09597019923732,335.965469257232,0.251858377774739
"Haina","Haina",0,-10,0.254184640285561
"Pangasugan","SF1",NA,NA,0.255041429615806
"Pangasugan","Gabas",NA,NA,0.25712973861329
"Gabas","San Agustin",4.69383486209879,346.733837289129,0.257393382380995
"Visca","San Agustin",2.77577160643729,353.404560717983,0.259509310493635
"Poroc Rose","SF1",14.1257243267553,327.390061007359,0.265704918022211
"SF4","Elementary School",1.80154965774624,347.570274066649,0.269377511880744
"Poroc San Flower","Caridad Proper",8.29929043854204,332.848755226578,0.270201697391954
"Poroc Rose","SF2",10.9477148516881,330.885492205596,0.271624158051108
"Pangasugan","Poroc Rose",NA,NA,0.273373895966289
"SF5","Pangasugan",NA,NA,0.276430604921361
"Elementary School","Caridad Proper",4.01495979265945,331.239708280455,0.279492331217127
"SF1","SF1",0,-10,0.280887920161938
"Visca","Caridad Proper",10.3684742357159,337.781735794361,0.283651412152888
"San Agustin","San Agustin",0,-10,0.293429569342621
"SF6","Sitio Lonas",12.9892879138939,18.1096680278678,0.294526404556187
"SF2","SF2",0,-10,0.294676645349489
"Gabas","SF5",0.786379697984382,309.297335193948,0.298850123310241
"Poroc San Flower","Elementary School",4.28736209804195,334.353017309416,0.299269955267219
"SF4","Sitio Lonas",1.5468581559545,128.388508346132,0.302224519968666
"SF5","Sitio Lonas",4.70047119839293,353.494522347641,0.303994928140433
"Visca","SF2",12.1255597617204,333.18203090892,0.306848034984665
"Gabas","Caridad Proper",12.3313979398098,337.703905216021,0.309518585495804
"SF4","San Agustin",2.01850310879165,140.646320401254,0.310297981899366
"SF5","Sitio Tugas",8.51297843150278,343.931487016011,0.315756028410428
"Other","Haina",NA,NA,0.318943848920678
"Pangasugan","Elementary School",NA,NA,0.323492149972247
"Poroc Rose","Hicgop South",6.89197129622291,339.765681852416,0.324658760875366
"Gabas","Haina",9.76388806466271,187.833499029985,0.337281058808646
"San Agustin","Elementary School",3.71624288089285,333.315893852169,0.338468829027937
"Other","Caridad Cemetery",NA,NA,0.339283921706323
"Pangasugan","Cabatoan",NA,NA,0.348710193461859
"San Agustin","Palanas",14.0674201434004,325.686413553507,0.351509729375972
"SF5","Visca",1.32069028024012,353.574788422885,0.35155424053128
"Poroc San Flower","Caridad Cemetery",9.05786494633732,332.266752177491,0.352212480135904
"Other","CAI",NA,NA,0.357297831677734
"SF4","SF3",4.59906323234582,333.594446232653,0.358652642723353
"Visca","Hicgop South",8.12617156228781,341.883505034725,0.359934280515583
"SF4","Poroc Rose",3.39149491478681,154.54791391871,0.362537696634683
"SF5","SF5",0,-10,0.363002268153348
"Poroc San Flower","Poroc San Flower",0,-10,0.367043166706967
"Haina","Pangasugan",NA,NA,0.367984141229734
"Poroc Rose","Poroc San Flower",0.956338767353715,0.658735665143922,0.370417443533706
"Gabas","Pangasugan",NA,NA,0.372298643588033
"SF2","Hicgop South",4.27114954690434,136.486418648225,0.372503419185563
"San Agustin","Sitio Baybayon",14.7598845132621,183.46061462394,0.378356779469615
"Tamakin Dacot","CAI",37.8962819720814,275.843767103111,0.380578002255804
"Gabas","Visca",1.9629852193109,337.286026447032,0.381640151912367
"Poroc Rose","Poroc Rose",0.000134258785931453,-10,0.384361897904447
"Tamakin Dacot","Tamakin Dacot",9.49352979660034e-05,-10,0.401440686903532
"SF6","Tamakin Dacot",4.27206458478638,106.074669610825,0.41280385855736
"Gabas","Sitio Tugas",9.17150421430282,341.130375236117,0.416154521230407
"Pangasugan","Wangag",NA,NA,0.424264068711929
"SF4","Magbangon",9.66049979905134,328.023872201024,0.428056978649328
"Visca","Pangasugan",NA,NA,0.436588825016214
"Other","SF2",NA,NA,0.437158025015737
"SF5","Cabatoan",15.2065164478531,333.944189045305,0.439920516498636
"Hicgop South","Hicgop South",0,-10,0.44074499078794
"Visca","Cabatoan",13.9687512766746,332.126165624487,0.442834549833999
"SF5","Hicgop South",9.42353872418929,343.510384866978,0.446959509885085
"Visca","Caridad Cemetery",11.1170499867974,336.972777368798,0.447194457360825
"Sitio Tugas","SF3",2.12802845755469,317.562219007575,0.45096056028562
"SF5","SF4",5.89715075642034,342.749084111759,0.454045902912745
"Pangasugan","Hicgop South",NA,NA,0.461311476895002
"Poroc Rose","CAI",38.5971089154612,258.778109711598,0.465771298595627
"Caridad Proper","SF2",1.97239079648527,308.323402881778,0.468909103441808
"Other","Caridad Proper",NA,NA,0.469183806929685
"Sitio Tugas","Cabatoan",6.97778704506868,321.749455774366,0.470223795629376
"Poroc Rose","Gabas",3.19705081559734,163.626745447155,0.471404520791032
"Poroc Rose","Elementary School",5.1630036993143,339.057609101425,0.474104432135768
"Haina","SF6",4.56875199256689,302.876998220818,0.477811960879453
"Haina","Visca",11.500479636222,2.84973088471577,0.481124201632084
"SF1","Magbangon",1.22080929536053,121.738415479661,0.481564902103915
"Pangasugan","SF2",NA,NA,0.482853435521115
"Haina","Elementary School",17.625238506364,355.384999266388,0.485689506269548
"San Agustin","SF3",6.58199005085032,329.652682328913,0.485818865775822
"Sitio Baybayon","CAI",37.2246259586305,278.709421576436,0.487621044062413
"Pangasugan","CAI",NA,NA,0.489640672465733
"Tamakin Dacot","Pangasugan",NA,NA,0.491967422461306
"Other","SF5",NA,NA,0.49453811676316
"Haina","Cabatoan",24.5778997843548,345.951361797719,0.494974746830583
"Poroc San Flower","Wangag",14.1110169804677,326.978153753087,0.498246059341411
"Haina","Sitio Lonas",14.8456846831604,0.721374097563739,0.498653337021727
"Gabas","Cabatoan",15.9248209877409,332.762230071433,0.507567059372262
"Gabas","SF2",14.0842511428347,333.75447640522,0.510023591060644
"SF1","Palanas",1.31828931853634,337.93584263537,0.515339854279577
"CAI","Sitio Baybayon",37.2246259586305,98.6471273668048,0.517395205746254
"Caridad Cemetery","SF1",4.48855220702956,310.66870821473,0.53064811129908
"SF5","SF3",10.4635775991348,338.738733287161,0.532221361219468
"Tamakin Dacot","Poroc Rose",11.4429803725633,0.770777988346765,0.534559193432892
"Gabas","Poroc San Flower",4.12137215375566,347.52432923107,0.53585110230165
"Pangasugan","Caridad Proper",NA,NA,0.537022409120681
"Poroc Rose","Sitio Baybayon",13.2745735162831,184.609981330936,0.537799523719346
"Gabas","Palanas",18.5270048321881,330.902055676961,0.538748023761179
"San Agustin","Poroc Rose",1.51127255483946,173.315778518004,0.544686103491452
"San Agustin","Sitio Lonas",0.604019027624227,353.730499752928,0.556588890463279
"Poroc Rose","Caridad Proper",9.15713870255119,335.638444027484,0.557318181474025
"Tamakin Dacot","Poroc San Flower",12.3993174604494,0.762116268366754,0.559107687449828
"SF4","Gabas",6.56810544041859,158.950330999577,0.559107687449828
"SF4","Pangasugan",NA,NA,0.579094726643184
"SF4","SF1",10.7687423933588,325.139877294203,0.582031851414496
"SF4","Poroc San Flower",2.56603198063351,145.128239703615,0.599888933525683
"Poroc San Flower","SF1",13.3347743317101,325.140137415726,0.600676973728702
"SF4","Sitio Baybayon",16.3028816696349,178.619135434471,0.600727884901846
"Gabas","Tamakin Dacot",8.43842668542606,187.187538608339,0.602181258816931
"SF5","Poroc San Flower",3.53621911957386,355.463030679573,0.602659767786001
"SF5","San Agustin",4.09645799848962,353.459611239408,0.603251476141103
"Haina","Caridad Proper",21.3552337005377,350.968787523657,0.614875461901346
"Tamakin Dacot","SF6",4.27206458478638,286.081613582415,0.615251408708077
"Tamakin Dacot","San Agustin",12.9431079071849,359.902658058244,0.618335799998626
"Visca","Poroc San Flower",2.21665869501555,356.587731734947,0.621094247894152
"Sitio Tugas","Palanas",9.63741335627491,321.186442660084,0.623617064853678
"Caridad Proper","Sitio Baybayon",21.7509719512898,172.825243971682,0.631202663432059
"Caridad Proper","Caridad Proper",9.49352979660034e-05,-10,0.633895082298423
"Haina","SF5",10.1990333329212,4.04582527731782,0.635252550632695
"Gabas","Magbangon",16.1581187484931,332.444431549584,0.637392028111817
"Gabas","Caridad Cemetery",13.0800106975381,337.020879333504,0.638951910710736
"San Agustin","Pangasugan",NA,NA,0.640117717705717
"SF5","SF1",16.4878368787559,331.347797810036,0.650067437761768
"SF1","Cabatoan",1.4672081131654,123.431608514529,0.654091257928446
"SF5","SF2",13.3721857789625,335.152366990249,0.654381434620839
"Visca","SF1",15.2723782919366,329.475946037842,0.657310528990312
"San Agustin","Wangag",13.5532790749203,326.386283431521,0.659966329107444
"Sitio Lonas","Wangag",13.0190499073661,325.167537582708,0.663814529277167
"Sitio Lonas","Poroc San Flower",1.17254142021535,167.548930156348,0.663814529277167
"Caridad Cemetery","Sitio Baybayon",22.4353813748238,171.940509523306,0.671394317490257
"SF5","Wangag",17.3049180071651,332.563918750235,0.682672724873295
"Sitio Tugas","SF2",5.12380818933713,320.490721373719,0.682695253924987
"Tamakin Dacot","Gabas",8.43842668542606,7.18575781369134,0.683692649359178
"Tamakin Dacot","Visca",10.1897266320616,1.66956914752478,0.687816003524826
"SF2","Caridad Proper",1.97239079648527,128.320745779841,0.687901411820987
"SF4","Visca",4.6062957340816,159.661333030711,0.691839546657914
"Caridad Cemetery","SF2",1.26570775042398,297.841901683226,0.700792903919155
"SF5","Poroc Rose",2.58519281724562,353.543231823445,0.706137282414052
"Haina","SF2",22.847966425562,347.604010674109,0.712504542874995
"Other","Sitio Tugas",NA,NA,0.713811771918235
"Tamakin Dacot","Haina",1.32935692208799,191.934825983816,0.721435295977204
"Poroc San Flower","CAI",38.8063694633589,257.404770573561,0.726147995285136
"Other","San Agustin",NA,NA,0.726369735955073
"Visca","Sitio Baybayon",12.0358563168247,185.76924584924,0.733295921230494
"SF2","SF1",3.26673996757178,315.610654399887,0.734936686630837
"Elementary School","Cabatoan",7.74042122042586,324.085119048651,0.736285024132788
"Other","SF3",NA,NA,0.743785544178263
"Sitio Lonas","CAI",38.8302576868779,255.683946956894,0.746735607154288
"SF5","CAI",38.4636529380995,262.594921517171,0.756018876062074
"Visca","Palanas",16.5775204258635,330.146856099446,0.757614408414158
"Sitio Tugas","Sitio Baybayon",18.8737442004117,176.959981230204,0.758303389687987
"Gabas","Hicgop South",10.0841152266487,340.990268726647,0.759500103859187
"Sitio Tugas","Magbangon",7.22370627990875,321.405724688265,0.76068549893782
"Other","Pangasugan",NA,NA,0.763205292814108
"San Agustin","Magbangon",11.6652303956557,326.75206123274,0.765339104343087
"Haina","Tamakin Dacot",1.32935692208799,11.9343641005458,0.76688998598704
"Visca","Wangag",16.078031642585,330.878413744658,0.769133691816946
"Caridad Cemetery","Magbangon",3.28805912992589,313.97508038421,0.773743463111676
"Hicgop South","Caridad Proper",2.33565955110038,323.392048428583,0.777066479492874
"SF4","Wangag",11.5466070395871,327.386236816924,0.780255758550673
"Elementary School","SF3",2.88301135139498,324.929709159004,0.784489247723521
"SF5","Elementary School",7.69386504920144,343.877197630234,0.788709760732571
"Elementary School","Wangag",9.87412896656161,323.783350456118,0.791000806073087
"SF6","Haina",4.56875199256689,122.870520129374,0.797255995698849
"Wangag","CAI",36.4319242119535,236.165786817232,0.805776905012282
"Other","Visca",NA,NA,0.816694866098727
"SF5","Gabas",0.786379697984382,129.296300798488,0.820019536199548
"Tamakin Dacot","Sitio Lonas",13.5438241042835,359.627906388548,0.821156262023088
"Gabas","CAI",39.004881087824,263.43455687374,0.822519612138835
"Sitio Lonas","SF1",12.2581166898386,323.05419483558,0.83232915765892
"Magbangon","Sitio Baybayon",25.1134608596041,167.302462553643,0.833931485518704
"SF3","SF2",3.00052028835081,322.565918572022,0.834262047066553
"Haina","SF1",25.6800370480472,343.730031122473,0.836983536914689
"Tamakin Dacot","SF4",14.5658362166854,354.859245973748,0.8392615109541
"Hicgop South","Cabatoan",6.11477685668207,319.134253651933,0.842061108113545
"Poroc Rose","Wangag",14.9177755744702,329.012025148193,0.848528137423857
"Magbangon","Palanas",2.41391771324467,320.522564917464,0.851414287551149
"Elementary School","SF1",9.1280492912273,320.830245536552,0.851785638521279
"Hicgop South","Sitio Tugas",0.912910872621498,159.577128834478,0.853785436912233
"San Agustin","Sitio Tugas",4.52288186298911,335.317170323844,0.854541705604037
"Caridad Cemetery","Palanas",5.6928889753735,316.746950427514,0.855405771769745
"Wangag","Wangag",9.49352979660034e-05,-10,0.85594568267854
"SF1","Caridad Cemetery",4.48855220702956,130.662856099546,0.856647292187315
"San Agustin","Caridad Proper",7.72994839109529,332.23906317055,0.867047600740648
"SF1","Wangag",0.891755028198368,355.690203118151,0.878122314886896
"Gabas","Poroc Rose",3.19705081559734,343.628273777256,0.882683843436974
"Wangag","Palanas",0.540970717463239,307.891573018284,0.882722000167175
"San Agustin","SF2",9.56685475025995,327.435740614172,0.884026677348846
"SF5","Sitio Baybayon",10.7481626327945,187.256782165303,0.886420941008974
"SF2","Wangag",3.99184804809706,323.862643359262,0.893398369431162
"SF6","SF4",13.6099186103344,11.9666635209953,0.893889704518843
"Magbangon","SF1",1.22080929536053,301.740203504191,0.902182847356875
"SF5","Palanas",17.7980970370156,331.835437767901,0.908389028952877
"Other","Sitio Lonas",NA,NA,0.925732795224205
"Sitio Lonas","Poroc Rose",2.11528043332987,173.434088391511,0.930403659455983
"Caridad Cemetery","Cabatoan",3.03869204915848,314.157261153956,0.940333886580297
"SF5","Caridad Cemetery",12.3889775136254,338.717069542889,0.950984882886672
"Poroc Rose","SF5",2.58519281724562,173.542738887435,0.951265969184486
"SF6","SF6",0,-10,0.952485596892813
"Hicgop South","SF3",1.325973350118,302.66340139136,0.954254350219338
"SF6","San Agustin",12.4409785558962,19.2575731595244,0.956938332395963
"Cabatoan","Sitio Baybayon",24.9105624661144,167.637630940272,0.957043281108613
"Sitio Tugas","Sitio Tugas",9.49352979660034e-05,-10,0.959404633655582
"Hicgop South","Sitio Baybayon",19.747308872455,176.167504075443,0.96861513946072
"SF6","Poroc Rose",11.0997350035978,22.6701101136,0.971206904280318
"Palanas","CAI",36.2691073087654,235.353819078503,0.971901998409125
"Elementary School","Caridad Cemetery",4.77585415072936,330.391488459305,0.97234769395781
"Haina","San Agustin",14.246286656046,1.01708368931332,0.974636353176872
"Caridad Proper","Cabatoan",3.78950368118107,316.511085176063,0.98601117741152
"SF3","Wangag",6.99192917195559,323.307945040366,0.987369667925494
"SF5","Caridad Proper",11.6453532302612,339.54946698317,0.990472866140286
"Caridad Proper","Palanas",6.44791835925525,317.829201557659,0.99157502649148
"Hicgop South","Magbangon",6.36236340664461,318.845559901878,0.994927637584245
"Visca","SF5",1.32069028024012,173.57453796346,0.996060954848071
"Elementary School","Sitio Tugas",0.819148876610196,344.437790933044,1.0044211825973
"Gabas","SF1",17.2193508278488,330.364154752652,1.00641815436902
"Poroc Rose","Magbangon",13.0358421206636,329.71950608562,1.01618330601222
"Sitio Tugas","SF1",8.38334016179686,318.592583563977,1.01690748919264
"SF1","SF2",3.26673996757178,135.606727576664,1.0210257302798
"Haina","Wangag",26.5532626762551,344.129017081249,1.03708994574027
"Elementary School","Hicgop South",1.73052315940533,341.875914142005,1.03852115491155
"SF4","Palanas",12.0579842592439,326.527049742255,1.04280393993168
"Elementary School","Sitio Baybayon",18.0747093449379,177.5236382489,1.04834736713229
"Poroc San Flower","Magbangon",12.2239561425182,327.418629941525,1.05504821319898
"San Agustin","CAI",38.7489692903279,256.56308132554,1.06493279084332
"SF4","Cabatoan",9.42115226901839,328.449686987863,1.06733099047026
"Poroc San Flower","Visca",2.21665869501555,176.587507820709,1.07312309278404
"Magbangon","Wangag",1.88974564473697,324.117497221021,1.07469784102775
"Caridad Cemetery","Wangag",5.15903752298336,317.672260279946,1.07687821721988
"Poroc Rose","Pangasugan",NA,NA,1.08010476284545
"Sitio Tugas","Hicgop South",0.912910872621498,339.577672730006,1.08095477728215
"Other","Hicgop South",NA,NA,1.08669347143298
"Visca","SF4",4.6062957340816,339.664054414814,1.0888192913846
"Other","Elementary School",NA,NA,1.09305563119912
"Cabatoan","Wangag",2.13420254257553,322.681212491306,1.09886576973415
"SF1","Hicgop South",7.53767339014655,136.102936241365,1.09895589485351
"Caridad Proper","Caridad Cemetery",0.763632138458259,325.926521229719,1.10203205248047
"Caridad Cemetery","Caridad Proper",0.763632138458259,145.925788206176,1.10706932806295
"San Agustin","Cabatoan",11.4243171337323,327.07631493022,1.10864941316229
"SF6","Sitio Baybayon",4.37008822515937,132.813540721274,1.11033296219375
"Tamakin Dacot","SF3",18.9280249721515,349.798679257551,1.11405394913472
"Other","SF4",NA,NA,1.11912762245213
"SF6","Pangasugan",NA,NA,1.12099543939303
"SF2","Sitio Baybayon",23.2020146328171,169.393651374937,1.12268093504544
"SF4","SF5",5.89715075642034,162.746113294668,1.12345765716397
"Poroc Rose","Visca",1.26450294037349,173.509780169362,1.12354516220155
"SF3","Caridad Proper",1.19195429710466,346.681832986801,1.12447828708172
"SF2","Magbangon",2.10213835266453,323.631627758349,1.1256297934883
"Pangasugan","Pangasugan",NA,NA,1.1331723958378
"Other","Poroc San Flower",NA,NA,1.13404883427175
"Hicgop South","Caridad Cemetery",3.09873007253886,324.016897856889,1.13523364870314
"Other","Poroc Rose",NA,NA,1.138198170391
"Magbangon","Magbangon",0,-10,1.13981391594249
"Sitio Lonas","SF3",6.0349896420294,327.316596047256,1.1438802633738
"Pangasugan","SF5",NA,NA,1.14556689455254
"Hicgop South","Wangag",8.24594483032354,320.053232353647,1.15343659342486
"San Agustin","Visca",2.77577160643729,173.404019470076,1.15343659342486
"Poroc San Flower","SF4",2.56603198063351,325.130739259405,1.16236731153953
"Cabatoan","Magbangon",0.249569604975458,311.753204074136,1.18167884223586
"Poroc San Flower","Cabatoan",11.9838137599975,327.741171582862,1.18383137262439
"Caridad Proper","Magbangon",4.03826759766962,316.217506819302,1.18440385848747
"Sitio Lonas","Palanas",13.5366192341433,324.486754613718,1.1858312479526
"Caridad Cemetery","Caridad Cemetery",9.49352979660034e-05,-10,1.18717427832261
"Other","Gabas",NA,NA,1.20053939309928
"Poroc Rose","Cabatoan",12.7986271025087,330.064617597947,1.20171932192546
"SF3","Cabatoan",4.85790687088775,323.581134908027,1.20586182295474
"SF3","Palanas",7.51483377168381,322.210180049035,1.20647597693976
"Gabas","Sitio Baybayon",10.3497099508259,190.964152481736,1.2087970672798
"SF2","Cabatoan",1.85861357658764,325.217564303895,1.21344957434763
"Elementary School","Palanas",10.3955120225186,322.966018876708,1.21966566490378
"Sitio Lonas","San Agustin",0.604019027624227,173.730387615261,1.22237241825988
"Poroc San Flower","SF5",3.53621911957386,175.462556197988,1.22252544085154
"CAI","SF5",38.4636529380995,82.5300564078265,1.23005887478528
"San Agustin","Hicgop South",5.43370927160229,336.032671696612,1.2318475233318
"SF3","Hicgop South",1.325973350118,122.661486901392,1.23300513933922
"Haina","Sitio Baybayon",0.800707367317091,232.516065212688,1.23417967503582
"Gabas","SF6",8.83899331975461,215.827968172477,1.23488965244682
"Magbangon","Cabatoan",0.249569604975458,131.75288388956,1.23647554365793
"Visca","Visca",0,-10,1.23995027980579
