"season","k","theta","mdd","med","dist90","iteration"
"SWM",-2.67971029924869,1.75093429854563,8.74876816880628,7.19,18.39,43
"SWM",-2.62054903511992,1.62341448446317,8.60643145576015,6.94,18.31,44
"SWM",-2.06855533173029,0.990033368396633,8.02792174286032,5.54,18.52,45
"SWM",-2.55594194493226,1.47735471233341,8.58864478254037,6.76,18.54,46
"SWM",-2.25492599561179,1.09141623020271,8.49194362330363,6.08,19.27,47
"SWM",-2.61826860115387,1.64553625973328,8.51746755152704,6.9,18.08,48
"SWM",-2.54644245332874,1.42733043113989,8.72882122976342,6.81,18.95,49
"SWM",-2.52030233666236,1.49385430646758,8.22235442231008,6.49,17.72,50
"SWM",-2.44978661704921,1.35115707782169,8.28392702603874,6.36,18.15,51
"SWM",-1.97211971940344,0.919010194599411,8.17470485781395,5.47,19.08,52
"SWM",-2.72947676042497,1.80110087932052,9.06325563921287,7.49,18.97,53
"SWM",-2.40809362530681,1.34201019626636,7.99187269885926,6.13,17.53,54
"SWM",-2.54159405972393,1.31853615022734,9.27503991354685,7.07,20.4,55
"SWM",-2.58700716363726,1.55531738828163,8.55096416575085,6.83,18.31,56
"SWM",-2.46456857977157,1.36808911380527,8.3198509651815,6.41,18.19,57
"SWM",-2.43691981495801,1.25874187705234,8.71916739057674,6.55,19.32,58
"SWM",-2.20460136128824,1.1030690920833,7.9713726557574,5.73,18.06,59
"SWM",-2.60380274601363,1.72156118857029,8.18287958154338,6.7,17.25,60
"SWM",-2.38526513233613,1.26867752841841,8.21825650585805,6.19,18.19,61
"SWM",-2.1751936770809,0.996296417837796,8.85063418476666,6.13,20.39,62
"SWM",-2.59663477330683,1.51295568298965,8.79599400294452,6.97,18.92,63
"SWM",-2.60603325087413,1.63686759921271,8.44035344956848,6.82,17.93,64
"SWM",-2.33245691114881,1.22899177148002,8.04101264967602,6,17.89,65
"SWM",-2.38211815215984,1.21265670282373,8.56592517374675,6.36,19.1,66
"SWM",-2.30602002466794,1.13767252537763,8.50750087892563,6.18,19.17,67
"SWM",-2.63930187287668,1.70132268712907,8.5338223178009,6.96,18.02,68
"SWM",-2.48748874983344,1.4097800334686,8.30868629804972,6.46,18.07,69
"SWM",-2.36232226844684,1.25251396682836,8.13127691679454,6.1,18.04,70
"SWM",-2.58076725254506,1.4304707305511,9.01840804376155,7.04,19.57,71
"SWM",-2.33468534573829,1.21670305199784,8.14130091348921,6.05,18.15,72
"SWM",-2.66910834930538,1.57871800436745,9.19318950337174,7.37,19.64,73
"SWM",-2.09513518917794,0.970138730210518,8.49406710700672,5.82,19.66,74
"SWM",-2.74168184039361,1.91767804509346,8.90896383165018,7.47,18.48,75
"SWM",-2.10921353389556,1.00106418977228,8.2293049871351,5.71,18.95,76
"SWM",-2.55612548786037,1.38993701634029,9.00007380878274,6.97,19.62,77
"SWM",-2.48994422975177,1.3521784940104,8.61783357277715,6.62,18.88,78
"SWM",-2.44341184952349,1.33330410443905,8.32587148967288,6.37,18.28,79
"SWM",-0.638661649065475,0.50266094542352,11.1153464709783,5.24,28.02,80
"SWM",-2.59261385674607,1.51766098013734,8.74195225521104,6.93,18.79,81
"SWM",-2.71886837502839,1.81956921256407,8.92264677528302,7.39,18.65,82
"SWM",-2.68116260355665,1.6127294553822,9.1811810141081,7.4,19.55,83
"SWM",-2.28850415273947,1.07347179948591,8.96528101428876,6.38,20.4,84
"SWM",-2.53044791365462,1.26719542535654,9.51292124456343,7.17,21.06,85
"SWM",-2.86765946173135,1.98727810562063,9.95318557966177,8.4,20.54,86
"SWM",-2.61625023775943,1.61345127390897,8.60177560630158,6.93,18.31,87
"SWM",-2.46381751930786,1.3604006729907,8.35279023283358,6.43,18.28,88
"SWM",-2.43962922084241,1.4312511447435,7.82803943035352,6.11,16.99,89
"SWM",-2.59000208845982,1.55261455997795,8.58644001834668,6.85,18.39,90
"SWM",-2.54618171462008,1.56546635252624,8.17408295153788,6.54,17.49,91
"SWM",-2.52200046801026,1.42350675379221,8.53569658904842,6.65,18.54,92
"SWM",-2.33470381799659,1.14545910551775,8.68731787337496,6.33,19.56,93
"SWM",-2.58809428947162,1.56893663640735,8.51173550253237,6.81,18.2,94
"SWM",-2.43093491060716,1.38540872716533,7.96202412197031,6.16,17.37,95
"SWM",-2.63420221262422,1.69668181629318,8.5033371808053,6.93,17.96,96
"SWM",-2.27056225596883,1.14591158712218,8.14395297451311,5.94,18.33,97
"SWM",-1.83036598458191,0.80627309002154,9.00218934942437,5.68,21.45,98
"SWM",-2.51474935209184,1.41676921007263,8.50529634659146,6.62,18.49,99
"SWM",-2.63556245172453,1.62284023821349,8.73849487090931,7.05,18.59,100
