"year","k","theta","mdd","med","dist90","iteration"
2012,-2.32936992086981,1.19114032234335,8.27887227571384,6.11,18.52,1
2012,-2.71447730603517,2.34654375493065,8.06088471302349,7.02,16.26,2
2012,-1.93309295181876,0.850184848689347,9.0035456953309,5.82,21.28,3
2012,-1.20089478143756,0.610269537465295,9.6951261243576,5.24,24,4
2012,-1.06630244824672,0.578968808371174,10.0460359212732,5.24,25.01,5
2012,-2.52475980985726,1.59531510669534,7.90497406732995,6.35,16.86,6
2012,-0.296254562725751,0.454629475669311,12.3607114735644,5.37,31.33,7
2012,-0.572909913081431,0.499724802936829,10.6650387944191,5,26.89,8
2012,-0.67990268496934,0.498076116584546,12.0349909342096,5.63,30.36,9
2012,-1.81520686452603,0.816712689597873,8.6419017356237,5.49,20.55,10
2012,-0.400837645599212,0.467481654796907,12.036300789952,5.35,30.47,11
2012,-1.56162297647465,0.694075914592726,9.67491657532284,5.64,23.56,12
2012,-2.48111168874943,1.52081634931097,7.80844246132844,6.2,16.78,13
2012,-2.12967902010504,1.00077544063689,8.40289991178869,5.83,19.35,14
2012,-2.1843957764069,1.10161075669002,7.8244227274074,5.62,17.73,15
2012,-1.55750576956967,0.697549315939899,9.51374199991395,5.57,23.16,16
2012,-2.50816138994544,1.57651715289754,7.83349785258963,6.27,16.74,17
2012,-1.58207766990961,0.704531615864856,9.50954494774649,5.59,23.11,18
2012,-0.601232487790782,0.488069066522635,12.1305539595837,5.59,30.64,19
2012,1.96379181531524,0.279706211993182,37.1119227476942,9.47,90.67,20
2012,-1.34477317518066,0.661588946960003,8.84252394060777,5.02,21.67,21
2012,-0.583301817206361,0.484549702814525,12.2962744910491,5.63,31.07,22
2012,-0.548438934395626,0.488103051147025,11.5032826136612,5.3,29.05,23
2012,-2.75138211824855,2.54439936527791,8.18582573380632,7.23,16.34,24
2012,-2.74490336203103,2.50267209995886,8.16629856355464,7.19,16.34,25
2012,-1.21685915333103,0.614391680828076,9.64840016972987,5.23,23.87,26
2012,2.74035309541798,0.246791751215042,62.6579299060672,13.29,147.99,27
2012,-0.68351738122555,0.500497798707653,11.8357126327404,5.56,29.84,28
2012,-1.64430582227529,0.746471125204255,8.81725010421205,5.35,21.26,29
2012,-2.02922605577062,0.972904933766311,7.91856243764422,5.43,18.32,30
2012,-1.13951902011521,0.594187513910178,9.92305626955878,5.27,24.64,31
2012,-1.78885835708174,0.80840660430988,8.59036249464365,5.43,20.46,32
2012,-0.508421782920048,0.482243324750616,11.6507050726713,5.32,29.44,33
2012,-0.598807578694732,0.485665283567663,12.3635960952745,5.67,31.23,34
2012,2.5864957867618,0.251979702762068,57.9636354410961,12.7,137.8,35
2012,-2.41890069991043,1.39808939287748,7.80928493259239,6.06,17.01,36
2012,-2.0269300109584,0.931373195413337,8.45070390900648,5.69,19.69,37
2012,-2.42537515926465,1.42035262126915,7.76285229603456,6.05,16.87,38
2012,6.61886367396546,0.15,3831.77458431082,295.87,6687.92,39
2012,-0.856190735924141,0.537967467712814,10.5700067147967,5.24,26.5,40
2012,-1.91318402811633,0.869914159136537,8.46519242316782,5.53,19.94,41
2012,-2.55541263489768,1.66433050163528,7.94558036845973,6.45,16.83,42
2012,-1.96744620544912,0.894513667878398,8.51231091827974,5.63,19.96,43
2012,-1.58209680257326,0.72304940622761,8.92578645605719,5.33,21.62,44
2012,2.6590363719287,0.246110695859079,70.1253515951183,14.81,165.47,45
2012,-1.54783661461684,0.693195727947011,9.57341235490285,5.58,23.32,46
2012,-2.71397916864184,1.86795854265416,8.76897797669406,7.31,18.26,47
2012,-1.16766380230774,0.594157355398595,10.2079807911237,5.42,25.35,48
2012,-0.955695614964205,0.554664017156649,10.4379894511474,5.29,26.1,49
2012,-2.49733546233925,1.53623822317786,7.88198552692968,6.27,16.91,50
2012,-2.09505634176121,0.9759452370332,8.41828852805446,5.78,19.46,51
2012,2.32560262696803,0.262530754253923,48.5485438051958,11.31,116.79,52
2012,-1.89924826303919,0.834254667226646,9.01931867102901,5.78,21.38,53
2012,-1.2527093617904,0.620035086166798,9.7253402957411,5.31,24.03,54
2012,-1.88710318762569,0.855368737562093,8.5029775149713,5.52,20.08,55
2012,2.27866766310018,0.266090870110976,44.2957342761993,10.53,106.94,56
2012,-0.643536325053818,0.494226285836996,11.9921041887764,5.58,30.26,57
2012,-1.62393056893275,0.718118387611502,9.461640958049,5.63,22.94,58
2012,-0.739952402166628,0.508687586359836,11.7121926665854,5.57,29.5,59
2012,-2.23159825950853,1.0403501951952,8.82092363852926,6.21,20.18,60
2012,-2.02530931317044,0.931434615561035,8.43612928525566,5.68,19.65,61
2012,2.3653021477692,0.262812353604252,46.1427072657578,10.77,111.03,62
2012,-0.953683717755939,0.554872914291825,10.4029656478298,5.27,26.01,63
2012,-0.621759170576409,0.490311991571763,12.1395592252838,5.61,30.65,64
2012,-2.02618278967266,0.90481051620919,8.85413156577875,5.89,20.72,65
2012,-0.124832031020628,0.428808499802295,13.9582962845173,5.76,35.43,66
2012,2.30587010855306,0.264961633460134,45.0230712753961,10.63,108.57,67
2012,-1.87557057674322,0.881740508059496,7.96046542744356,5.24,18.71,68
2012,-2.74749065005061,2.52479063329208,8.16949945993812,7.2,16.32,69
2012,-0.953683717755939,0.554872914291825,10.4029656478298,5.27,26.01,70
2012,-0.598807578694732,0.485665283567663,12.3635960952745,5.67,31.23,71
2012,1.94627474351577,0.281487701206749,35.5613641057457,9.15,87,72
2012,-2.724701988653,2.40742647228563,8.08508187710079,7.07,16.25,73
2012,-2.26706327614391,1.06065418074315,8.91072342475063,6.32,20.32,74
2012,2.54914980163541,0.251001728077587,62.8016888292407,13.68,149.12,75
2012,-1.55997645496365,0.713273890801174,9.0227943062104,5.34,21.89,76
2012,-2.28488202689508,1.15281795212487,8.20572181133844,5.99,18.45,77
2012,-1.39475878033775,0.678019723265379,8.70114583518597,5.01,21.26,78
2012,-1.84643795584801,0.830582670298595,8.62802514802171,5.52,20.47,79
2012,2.43775954345414,0.256703968507305,54.9877782414353,12.39,131.45,80
2012,-1.64340653417493,0.74499742678591,8.84912392272885,5.37,21.34,81
2012,-2.09505634176121,0.9759452370332,8.41828852805446,5.78,19.46,82
2012,-2.20683326626379,1.12345237496706,7.81718530670054,5.66,17.66,83
2012,-2.75164218457236,2.54575900258385,8.18689336550275,7.23,16.34,84
2012,-1.55423770748432,0.697892772908544,9.47089971173566,5.54,23.05,85
2012,-1.92211669453817,0.840971396615125,9.08854925923284,5.85,21.52,86
2012,-2.67041601543316,1.73166562223959,8.71893856045857,7.14,18.36,87
2012,-1.96266526068353,0.928384841670287,7.9656458558852,5.36,18.57,88
2012,-1.89644957853198,0.859867831077857,8.50091768523039,5.53,20.06,89
2012,-0.124832031126403,0.428808499814465,13.9582962839239,5.76,35.43,90
2012,-1.56347165523129,0.710619659104128,9.13753280849897,5.4,22.18,91
2012,-1.07240966589833,0.591373374316076,9.42299597133921,4.99,23.41,92
2012,2.40989376072569,0.257786755372423,54.0566708512191,12.26,129.38,93
2012,-0.639529449142653,0.491803524864568,12.1971963334709,5.65,30.79,94
2012,2.36589170218086,0.260295730979933,50.9879551610317,11.73,122.37,95
2012,-1.89228569590796,0.855344939765618,8.54759515389888,5.54,20.18,96
2012,2.43756919408944,0.260143761791956,47.7534214797161,10.98,114.59,97
2012,-0.37381966917319,0.464421980681877,12.0773463976943,5.34,30.58,98
2012,-1.0202354472908,0.579577708227247,9.55993320173341,4.99,23.8,99
2012,-2.26870960800579,1.12936689092419,8.2654446084732,5.99,18.65,100
