"year","k","theta","mdd","med","dist90","iteration"
NA,-2.087321754755,0.895457736289196,9.57915254374232,6.34,22.46,1
NA,-2.52547224129144,1.2859417433783,9.33613552607593,7.06,20.62,2
NA,-2.62950420554783,1.50650959702463,9.11691132977242,7.22,19.62,3
NA,-2.33926010026224,1.02350759184215,10.0425423060682,7.02,23.04,4
NA,-2.13178855386276,0.924435527935308,9.49854598015299,6.38,22.15,5
NA,-1.45797375608952,0.655595311197671,10.1546851239673,5.73,24.92,6
NA,-2.61558857165709,1.48532847251747,9.08129631246475,7.16,19.59,7
NA,-2.48173649013053,1.33690824059244,8.63092467494284,6.61,18.94,8
NA,-2.66754614296424,1.54062237262061,9.32667793667779,7.43,20,9
NA,-2.82843157659767,1.7075228171006,10.2898067010646,8.4,21.72,10
NA,-1.91876479950997,0.826118100071188,9.37228279568777,5.98,22.25,11
NA,-2.89281539859272,1.95943284757085,10.2667809881386,8.64,21.23,12
NA,-2.41243490663536,1.18731741624964,9.02667809612278,6.66,20.2,13
NA,-2.71512006940068,1.51386587239161,9.89832822618026,7.85,21.29,14
NA,-2.21426985552934,0.957323464862144,9.76312981842879,6.65,22.64,15
NA,-2.24168090077207,1.06954728323352,8.59499225825531,6.11,19.57,16
NA,-0.0998549911063498,0.427560174591376,13.8233835008132,5.69,35.09,17
NA,-2.7406982088398,1.71453174024435,9.40432711310799,7.69,19.83,18
NA,-2.71518788755991,1.57316667769257,9.64849746753179,7.72,20.62,19
NA,-2.40616733250695,1.22043244115734,8.71736501675712,6.49,19.42,20
NA,-2.22391050407692,1.03416924102122,8.82348231909354,6.2,20.2,21
NA,0.270399739718762,0.385361386926951,17.1846457114425,6.41,43.59,22
NA,-2.44297950280351,1.16503871162254,9.49937798709172,6.96,21.33,23
NA,-2.84116994476388,1.78833807471111,10.1704398050483,8.4,21.31,24
NA,-1.60793050790349,0.720172484199526,9.24747831411199,5.51,22.41,25
NA,-1.55151394790207,0.686514636736821,9.85128008670679,5.71,24.03,26
NA,-2.48494046937002,1.22479286280346,9.39785043853328,7,20.92,27
NA,-2.93618141192472,2.04229747427816,10.5436818887762,8.95,21.67,28
NA,-2.79947015450414,1.70735378959478,9.99661911447218,8.16,21.1,29
NA,-2.51564484043809,1.45005076084671,8.36332176812327,6.55,18.11,30
NA,1.32509859890851,0.306286739569727,31.1872121208899,8.97,77.51,31
NA,-2.35285885625727,1.14346851186533,8.86394079528126,6.45,19.96,32
NA,-0.401020036126368,0.46330172888292,12.5509202496425,5.54,31.78,33
NA,-0.907764261795827,0.531789178024614,11.6265578701898,5.72,29.18,34
NA,-1.57414706433285,0.704475361487641,9.43630468001724,5.55,22.94,35
NA,-2.22954632901817,0.987902791748286,9.45968083895084,6.53,21.83,36
NA,-1.04935061490211,0.5850057150184,9.54130365665738,5.01,23.73,37
NA,-2.70336681202981,1.49878670684462,9.85120711768506,7.79,21.22,38
NA,-2.07381194623048,0.878435534734314,9.76996396003465,6.41,22.97,39
NA,-2.48526563661722,1.26804754235021,9.08686559300987,6.85,20.11,40
NA,-0.886017937223273,0.535490562913739,11.0808237646434,5.48,27.79,41
NA,-1.46452272743509,0.664786420223479,9.83682500660146,5.6,24.1,42
