"year","k","theta","mdd","med","dist90","iteration"
2012,-2.21997861313141,1.07746958723284,8.33238949351647,5.94,18.95,1
2012,-2.92885780354106,3.31478221834679,9.31852374415674,8.54,18.05,2
2012,-1.50583320147986,0.712481993936042,8.57052508148139,5.07,20.8,3
2012,-1.32400520884644,0.655376767937113,8.88971629892005,5.02,21.82,4
2012,-2.51207247623779,1.57267644892438,7.87652989879815,6.31,16.84,5
2012,-2.02530931317044,0.931434615561035,8.43612928525566,5.68,19.65,6
2012,-0.778669113515385,0.533244754522346,10.1126639726351,4.98,25.38,7
2012,-1.94644508073541,0.851551854167197,9.09747243799008,5.89,21.5,8
2012,-2.31370664624474,1.24433391582242,7.79510825998474,5.84,17.31,9
2012,5.85000193089811,0.162333032483681,1597.44394880125,150.02,2992.08,10
2012,2.43775954345414,0.256703968507305,54.9877782414353,12.39,131.45,11
2012,-0.183807882699187,0.416647028619522,17.2623612912751,6.94,43.83,12
2012,-1.79944369179935,0.836484895919097,8.12117377474022,5.21,19.24,13
2012,-2.41193879876245,1.38690244159451,7.80538042873485,6.04,17.02,14
2012,-1.86350185576773,0.817653785628494,9.04890555804766,5.75,21.52,15
2012,-1.04871369214132,0.588045776627155,9.37369413386497,4.94,23.3,16
2012,-2.49733546233925,1.53623822317786,7.88198552692968,6.27,16.91,17
2012,-1.97936370427339,0.937283027857839,7.97745805862969,5.39,18.56,18
2012,-2.96795971557122,2.43079007812156,10.2846865208974,9.01,20.65,19
2012,-1.91823979222852,0.863654702215038,8.61921793294666,5.62,20.32,20
2012,-2.05208434415619,0.94701093179544,8.44128520052533,5.72,19.61,21
2012,7.21253801064379,0.15,2116.26678702018,163.41,3693.7,22
2012,-0.0873558039041141,0.424744786264272,14.1355282549568,5.78,35.88,23
2012,-0.100245197003695,0.432363624076974,13.0475886344927,5.43,33.11,24
2012,-2.76032205697408,2.59064509776309,8.22400425656788,7.28,16.38,25
2012,-2.98234740813269,4.03243336669364,9.64163660255286,9.02,18.34,26
2012,-2.31624397775199,1.16915104011523,8.33636494132688,6.12,18.7,27
2012,-2.84678481131119,2.76835858158173,8.83890202517012,7.9,17.47,28
2012,-0.890039489316114,0.555853178567837,9.70006444358054,4.92,24.25,29
2012,-1.96744620544912,0.894513667878398,8.51231091827974,5.63,19.96,30
2012,-1.87683494513992,0.841940505534499,8.6673519154282,5.58,20.52,31
2012,-2.90414370269715,2.210797222222,9.92563267270033,8.55,20.18,32
2012,-1.92338460813294,0.874542378242435,8.47164436941444,5.55,19.94,33
2012,-2.57291147115756,1.3317233440792,9.48678247195747,7.25,20.83,34
2012,7.27926181246641,0.15,1979.66924110579,152.86,3455.29,35
2012,2.5864960868682,0.251982220366448,57.9572582670655,12.7,137.78,36
2012,-2.49220301989816,1.53236831295741,7.85498027811695,6.25,16.86,37
2012,-2.54573251649746,1.33135585736168,9.2346341806355,7.06,20.28,38
2012,-2.15905975639775,1.02958030197224,8.31924626697871,5.83,19.06,39
2012,-1.31517698642157,0.65221752525034,8.93143603009452,5.03,21.93,40
2012,-0.318248021269107,0.4573567671601,12.2793993973242,5.36,31.11,41
2012,-1.94593460154644,0.887209088943308,8.44942151161936,5.57,19.84,42
2012,-2.72988176149194,2.43116799237377,8.10544721278304,7.1,16.27,43
2012,2.54914980163541,0.251001728077587,62.8016888292407,13.68,149.12,44
2012,-2.30232660862522,1.22841068252169,7.80605098259558,5.82,17.37,45
2012,-2.59112280409784,1.75002785723428,8.00925492154075,6.58,16.84,46
2012,-0.88639648971721,0.543525619735623,10.4852146430589,5.24,26.27,47
2012,-2.75502199185543,1.98760668141502,8.89231539326668,7.51,18.35,48
2012,-0.124832031126403,0.428808499814465,13.9582962839239,5.76,35.43,49
2012,-1.70318374165948,0.769781673308302,8.73393343466882,5.39,20.96,50
2012,1.96379181531524,0.279706211993182,37.1119227476942,9.47,90.67,51
2012,-1.79642433110337,0.807423012014848,8.67681625654931,5.48,20.67,52
2012,-2.51831995245956,1.28619541078059,9.26790547184288,7.01,20.47,53
2012,-2.74652492670593,2.51066770443371,8.17300382886175,7.2,16.34,54
2012,-1.77618220801341,0.82285657618024,8.1896800210004,5.22,19.46,55
2012,-2.6394160962497,1.65199324946029,8.67945002204982,7.03,18.41,56
2012,-1.36789090111991,0.635904230741257,10.1225620101728,5.61,24.94,57
2012,7.27817189669637,0.15,1981.82809021946,153.03,3459.05,58
2012,-1.32400520884644,0.655376767937113,8.88971629892005,5.02,21.82,59
2012,-2.73675375582856,1.85641200235903,8.99695572023869,7.49,18.75,60
2012,-1.72097306927906,0.771722822860064,8.84232838569783,5.46,21.21,61
2012,-1.64340653417493,0.74499742678591,8.84912392272885,5.37,21.34,62
2012,-1.98343225003811,0.870563487370675,9.06915267363879,5.93,21.36,63
2012,-1.43982470721831,0.678952384111901,9.06925242841852,5.23,22.15,64
2012,2.35491338227369,0.263162583284713,45.9856635153053,10.75,110.69,65
2012,-0.856190735924141,0.537967467712814,10.5700067147967,5.24,26.5,66
2012,-2.70223579787954,1.80501349403947,8.81019609161931,7.29,18.44,67
2012,-1.9766603905872,0.832906586776055,9.77545360722679,6.26,23.18,68
2012,-1.74000998584983,0.780058664345629,8.80710328380618,5.47,21.09,69
2012,-2.31920438243625,1.2634094333896,7.72343786138426,5.81,17.11,70
2012,-2.40583870242954,1.27480747362581,8.35097094409169,6.3,18.47,71
2012,-2.04953774965553,0.914545141879968,8.90359211744439,5.95,20.8,72
2012,-1.60612530477158,0.726362763633382,9.04369592669674,5.41,21.89,73
2012,2.34593242247066,0.260411400428494,51.7736809785624,11.92,124.27,74
2012,-2.17341642559789,1.04428685537292,8.28071513964677,5.84,18.93,75
2012,-1.51120188765618,0.700032316747772,9.00216908957242,5.28,21.9,76
2012,0.298128048364276,0.388768081915912,15.8479917338431,5.96,40.21,77
2012,-2.53147215429771,1.27371765486299,9.47651340471105,7.15,20.96,78
2012,-2.02922605577062,0.972904933766311,7.91856243764422,5.43,18.32,79
2012,-2.66611211320289,1.71572872338021,8.72508451150502,7.13,18.4,80
2012,-1.96744620544912,0.894513667878398,8.51231091827974,5.63,19.96,81
2012,-1.51935094732858,0.702938423674115,8.98198589686785,5.28,21.84,82
2012,-2.57387167339612,1.72427750848507,7.93480106564112,6.5,16.72,83
2012,-1.4653337107174,0.70393730655085,8.47954264495791,4.99,20.61,84
2012,-1.61801664404834,0.716910436771382,9.44428823344553,5.61,22.9,85
2012,-2.50705816016734,1.55801832247289,7.88495292599583,6.3,16.88,86
2012,2.24348197123995,0.265505883600907,46.9248982217948,11.12,113.22,87
2012,-0.96178455170793,0.555166635150385,10.4677269686605,5.31,26.17,88
2012,-2.72761492537221,2.42070676773726,8.09651005010439,7.09,16.26,89
2012,-1.60612530477158,0.726362763633382,9.04369592669674,5.41,21.89,90
2012,-2.75608128418661,1.88313419982294,9.11208818574934,7.61,18.95,91
2012,-0.750390799381557,0.5189626768059,10.9220096295779,5.28,27.47,92
2012,-0.708824097470512,0.511930694365458,11.064366602057,5.29,27.85,93
2012,2.22695042070512,0.266566312056323,45.8064894999319,10.92,110.64,94
2012,-1.18560385208062,0.598486745196504,10.1529734052982,5.42,25.19,95
2012,-1.34192441485374,0.64475841763511,9.47719884364056,5.3,23.31,96
2012,-1.38320041909396,0.657811301576238,9.33518993999335,5.28,22.9,97
2012,-2.76952531834208,1.95167613735061,9.0911566781976,7.65,18.81,98
2012,-0.435152667249761,0.472427113238816,11.8709076724732,5.33,30.03,99
2012,-0.708824097470512,0.511930694365458,11.064366602057,5.29,27.85,100
