"year","k","theta","mdd","med","dist90","iteration"
NA,-2.60532459070132,1.34031640100578,9.74488344756693,7.47,21.37,1
NA,-2.30278417201408,1.0579202561435,9.26563272237164,6.56,21.14,2
NA,-0.215175118598285,0.423690202604111,16.2761728768979,6.65,41.32,3
NA,-0.562455903117587,0.468223138599205,14.0447164570386,6.26,35.55,4
NA,-1.40948434934355,0.643676359682599,10.1884219136824,5.69,25.06,5
NA,-1.88057120937703,0.847733932346793,8.58880889025719,5.55,20.31,6
NA,-2.73416828502346,1.78601991570067,9.14437704001219,7.55,19.17,7
NA,-2.12085262972319,0.971075736136237,8.70277956074143,5.96,20.14,8
NA,-3.0018677863453,2.07911412905161,11.183169128381,9.53,22.93,9
NA,-1.50245564272479,0.705967677285734,8.73735561571111,5.15,21.23,10
NA,-2.11519413461922,0.894997232315335,9.85854749501893,6.53,23.11,11
NA,-3.33163541985594,8,13.4669641581098,13.18,24.61,12
NA,-2.25985042611463,1.03010964619262,9.19505554387572,6.45,21.07,13
NA,-1.39182386651728,0.629027050198907,10.7046774011259,5.89,26.4,14
NA,-2.36417406371099,1.2507050903934,8.15779423243703,6.12,18.1,15
NA,-2.50290740874624,1.36613743070058,8.65528284739424,6.67,18.93,16
NA,-1.35319211677692,0.621646430322513,10.6692541894739,5.83,26.35,17
NA,-0.432172571857516,0.450700455796911,14.7667844067598,6.37,37.44,18
NA,-1.07013727010889,0.570835995523509,10.5811216437053,5.47,26.38,19
NA,-2.42925664928717,1.15563943128759,9.45434646516088,6.91,21.25,20
NA,-2.46883346112534,1.16526785233709,9.7460690306868,7.14,21.88,21
NA,-2.20913998262865,0.985802271614771,9.29733460074686,6.41,21.46,22
NA,-2.38912537117846,1.08118464869925,9.8255510739894,7.01,22.33,23
NA,-1.76007504634204,0.77478807153913,9.11671884950021,5.64,21.86,24
NA,-1.51015945157633,0.676012596674901,9.84252375370743,5.66,24.06,25
NA,-2.72331937137306,1.67903883105111,9.35087507551652,7.61,19.79,26
NA,-2.68658297659986,1.54015926457778,9.5078418998925,7.57,20.39,27
NA,-1.77567975311879,0.7315863946174,10.5348235973415,6.33,25.47,28
NA,-0.0901848849791165,0.425420466724034,14.0568578726931,5.76,35.68,29
NA,-2.66475947514732,1.43121118160837,9.80471814735793,7.65,21.28,30
NA,-2.81363496973599,1.81092034071087,9.83251534291438,8.14,20.57,31
NA,-2.60532388609347,1.5074812011965,8.89510840179412,7.04,19.14,32
NA,-2.55878023539535,1.23922393108657,10.0003804884965,7.48,22.22,33
NA,-1.20794544084078,0.588786163629279,10.946407036535,5.78,27.21,34
NA,-2.4027101255645,1.08343933285865,9.93410823146596,7.1,22.57,35
NA,0.0396829792732323,0.41035985732852,15.0104232830892,5.95,38.11,36
NA,-0.859940898992373,0.526302162885795,11.5345594602662,5.63,28.97,37
NA,-2.71064029155959,1.56658140129592,9.63078706593701,7.7,20.6,38
NA,-1.25622995392536,0.591930043675057,11.2899417907187,5.98,28.04,39
NA,-1.29322292613061,0.618411981925244,10.2083836408579,5.56,25.23,40
NA,-2.37494404947406,1.1628258680503,8.89318456618491,6.51,19.97,41
NA,-1.44327223544167,0.665284547043534,9.61036580910101,5.47,23.54,42
NA,-3.32379218445369,8,13.361752726448,13.08,24.42,43
NA,-2.21477695663788,1.01422049451125,8.9792846135516,6.26,20.63,44
NA,-1.43893885863836,0.666243668636915,9.53139841436546,5.43,23.34,45
NA,-2.06965256370873,0.855240424064269,10.2087088994742,6.62,24.11,46
NA,-2.04891398118384,0.878638019608453,9.52585399068135,6.25,22.4,47
NA,-2.80725554729618,1.65579785217565,10.251762240765,8.31,21.74,48
NA,0.0846415067086761,0.398955271664068,16.841644205966,6.5,42.75,49
NA,-1.6142284055826,0.696463528883258,10.1088073484826,5.91,24.61,50
NA,-2.37249599336239,1.08537808591266,9.6170596055396,6.88,21.85,51
NA,-3.32151415414076,8,13.331348892273,13.05,24.36,52
NA,-0.639258713577826,0.472520224013074,14.5457959414181,6.53,36.8,53
NA,-1.99541382089584,0.864848499476848,9.28754937455407,6.06,21.89,54
NA,-1.65735660006579,0.727177815449531,9.49377362245641,5.68,22.97,55
NA,-2.2075783691815,0.942497533291795,9.93528654718302,6.72,23.1,56
NA,-2.4786805215333,1.26951904130271,9.01729805078109,6.8,19.96,57
NA,-3.30841988075833,8,13.1579224895713,12.88,24.05,58
NA,-2.52380440712553,1.25271834843211,9.55478255933955,7.17,21.19,59
NA,-3.04503475683921,2.46456086166956,11.068240775432,9.72,22.18,60
NA,-2.80458361522356,1.75319122765239,9.90569616258087,8.14,20.82,61
NA,-2.33170980167981,1.03233142329173,9.85139043629257,6.91,22.56,62
NA,-2.14748729281656,0.964461076860799,9.02991150949849,6.17,20.92,63
NA,-2.29574689631505,1.02484593172879,9.59776461134603,6.72,22.01,64
NA,-3.32680157076486,8,13.4020239676648,13.12,24.49,65
NA,-2.61250992003551,1.35738668532535,9.70995558003264,7.47,21.25,66
NA,-1.80074938637659,0.783143937498319,9.28067681237921,5.77,22.22,67
NA,-1.89393056559022,0.807889647868845,9.55437035284281,6.03,22.76,68
NA,-0.495212990824485,0.455920511540464,14.878150162615,6.48,37.7,69
NA,-2.07633639907371,0.938167328909887,8.77670476404142,5.93,20.42,70
NA,-2.57401056477261,1.32312175190492,9.5512798616277,7.29,20.99,71
NA,-2.06945467637062,0.92116828467751,8.97598950555671,6.02,20.95,72
NA,-2.64374507349069,1.60802209694539,8.85993440351609,7.13,18.87,73
NA,-1.72261789266403,0.772348270081471,8.84139764736818,5.46,21.21,74
NA,-1.6744653154145,0.73310335034791,9.47457034071942,5.7,22.9,75
NA,-1.07187045733206,0.575603872987731,10.3028901370141,5.36,25.67,76
NA,-2.20622493299882,0.976138272671211,9.40538350532689,6.46,21.74,77
NA,-0.346491589265582,0.462531595306017,11.9777013940893,5.28,30.33,78
NA,-2.46883034054051,1.19157154226014,9.51418750839781,7.03,21.28,79
NA,-2.6879268403269,1.50436030001335,9.67505018870572,7.66,20.83,80
NA,-0.799860369846255,0.522043696743225,11.2114470614501,5.44,28.18,81
NA,-0.31058549205004,0.445958842238445,13.7716772277365,5.89,34.92,82
NA,-2.61874682853598,1.37879892217159,9.64455786413221,7.45,21.06,83
NA,-2.1536465296883,0.887002625619368,10.404233097166,6.86,24.43,84
NA,-2.48860874098307,1.28417501060654,9.00972223594292,6.81,19.9,85
NA,-2.31217273777376,1.07851883036001,9.12595788120589,6.51,20.75,86
NA,-2.04626061453798,0.869812824214284,9.67211943033379,6.32,22.78,87
