"season","k","theta","mdd","med","dist90","iteration"
"NEM",-1.57668655390285,0.689129922581657,10.0035527986152,5.81,24.39,33
"NEM",-1.96679619111954,0.868923030868,8.9496396917682,5.85,21.08,34
"NEM",-2.35020095516448,1.12334572943207,9.02323888509902,6.53,20.38,35
"NEM",-0.668524511263196,0.468385391902498,15.5914307013304,6.95,39.46,36
"NEM",-2.55483911836544,1.28764812611527,9.60258277024749,7.27,21.2,37
"NEM",-2.24677440839941,0.990816135903404,9.58311051684208,6.62,22.1,38
"NEM",-0.258829403023091,0.439121940107472,14.1257014802215,5.96,35.84,39
"NEM",-0.884230028538523,0.512467404777701,13.1301276191385,6.28,33.05,40
"NEM",-2.32389087888326,1.07926874895311,9.22548629929245,6.58,20.98,41
"NEM",-2.37477649913316,1.12442786925099,9.23732967832919,6.69,20.86,42
"NEM",-2.27866186760848,1.02820617856735,9.39320052777306,6.58,21.53,43
"NEM",-1.54513055837968,0.700876407950485,9.28466437777107,5.45,22.58,44
"NEM",-2.63222927945078,1.5272873039297,9.05597853425785,7.2,19.45,45
"NEM",-2.12998052398259,1.02128244860916,8.17054356477557,5.71,18.75,46
"NEM",-2.55659974325627,1.39431252746477,8.98159811193251,6.96,19.57,47
"NEM",-2.57811871213528,1.32669521507709,9.56788938439593,7.31,21.02,48
"NEM",-3.32789596442261,8,13.4166990864074,13.13,24.52,49
"NEM",-2.05211195285763,0.937603416953278,8.57479652076335,5.79,19.95,50
"NEM",-1.90239837962188,0.789457655727148,10.1019711642268,6.31,24.15,51
"NEM",-2.15139868711128,0.967370544916343,9.02425376008676,6.17,20.89,52
"NEM",-1.24761818093442,0.611808502915246,10.0798829954378,5.45,24.94,53
"NEM",-2.32206264801845,1.03161875230674,9.76591161034371,6.85,22.37,54
"NEM",-2.4311619184265,1.11976830638362,9.82085141113967,7.1,22.19,55
"NEM",-1.59466395978988,0.699395955707286,9.80819468192356,5.75,23.86,56
"NEM",-1.55735246844721,0.670586421188731,10.5428184116792,6.03,25.8,57
"NEM",-2.58077312760801,1.41132343274977,9.1132189188757,7.09,19.82,58
"NEM",-1.10833334760246,0.574491740405176,10.7559012339752,5.58,26.8,59
"NEM",-1.67742330735057,0.706215045357571,10.3989534066264,6.13,25.27,60
"NEM",-1.98131318488216,0.854491179249716,9.36062466421569,6.07,22.11,61
"NEM",-1.690804925387,0.792389488118557,8.11268547762882,5.08,19.39,62
"NEM",-0.993142869772129,0.549643236769952,11.1977261543847,5.64,28.02,63
"NEM",-1.93423530320228,0.877068718823888,8.5205251473855,5.59,20.04,64
"NEM",-0.267752605310441,0.419960542252193,17.9857893352183,7.28,45.66,65
"NEM",-1.99933651960168,0.865387130042137,9.31359580040976,6.07,21.95,66
"NEM",-1.70001838799226,0.784886680482094,8.35213093506335,5.2,19.99,67
"NEM",-1.9091456829068,0.820360148495854,9.41012526635893,5.99,22.37,68
"NEM",-2.32488411906497,1.16869332931231,8.41230569767088,6.17,18.88,69
"NEM",-1.47657813324673,0.669692786969217,9.75968811230665,5.58,23.88,70
"NEM",-2.16262801383485,0.989404905927919,8.82790214409934,6.09,20.36,71
"NEM",-2.33351859335098,1.11979588398249,8.9069823488956,6.44,20.13,72
"NEM",-2.47966414097991,1.26740905671457,9.04043231538505,6.81,20.01,73
"NEM",-2.65035090050953,1.47832278086875,9.4345345139794,7.43,20.37,74
"NEM",-1.81652763586376,0.777836863814492,9.56539659376895,5.93,22.92,75
"NEM",-1.33650956652966,0.634796804572917,9.85990319200331,5.46,24.29,76
"NEM",-2.34328281484081,1.07208529143971,9.48558657123031,6.75,21.59,77
"NEM",-1.75926052651669,0.775791930250428,9.08401946943645,5.62,21.78,78
"NEM",-2.39537724989721,1.1545249510977,9.14925127909557,6.68,20.57,79
"NEM",-2.51754987705009,1.30585586009022,9.13326223380115,6.94,20.12,80
"NEM",-3.31157570800729,8,13.199512210393,12.92,24.12,81
"NEM",-0.991573935516774,0.546177610176563,11.4412925853636,5.74,28.65,82
"NEM",-2.58467486572783,1.54462214909375,8.57007983174782,6.83,18.37,83
"NEM",-2.12926867823554,0.903540344727141,9.83874058176785,6.54,23.03,84
"NEM",-2.69921400436309,1.46270033149946,9.98398745666405,7.84,21.59,85
"NEM",-2.80716844990943,1.806954531547,9.7797139424255,8.09,20.46,86
"NEM",-2.82646295943797,1.76103535478354,10.1012440368166,8.31,21.22,87
"NEM",-0.801761302471377,0.492964642283157,14.2016608645047,6.59,35.84,88
"NEM",-2.3121741332284,1.0636770556056,9.28782694664101,6.59,21.17,89
"NEM",-2.55372474846392,1.3035759705814,9.48466234605563,7.21,20.9,90
"NEM",-1.5179603565631,0.667154362074055,10.2769804375029,5.86,25.16,91
"NEM",-2.37485782375008,1.23377105592645,8.35680945119703,6.24,18.58,92
"NEM",-2.68906828254813,1.45688885880122,9.91230567482333,7.78,21.45,93
"NEM",-2.4677609450692,1.22144027527808,9.26341990299815,6.9,20.63,94
"NEM",-3.00120804090812,2.2798787418528,10.8306172879803,9.39,21.93,95
"NEM",-2.39580609505488,1.11074386840027,9.57102479374669,6.9,21.66,96
"NEM",-2.86251951361963,1.61986591953799,10.9770967228289,8.85,23.36,97
"NEM",-2.61304726080418,1.40991717802132,9.41951408649595,7.32,20.49,98
"NEM",-1.93391136957893,0.848887329748059,9.03649360485376,5.84,21.36,99
"NEM",-2.39933497279673,1.08498128826318,9.88315030213397,7.06,22.45,100
