"year","k","theta","mdd","med","dist90","iteration"
NA,-1.69520702872701,0.721027136824643,10.0620750850961,6,24.38,1
NA,0.302776825934796,0.380325438551929,18.0377938703937,6.64,45.74,2
NA,-2.4433996258823,1.24766725290354,8.85134948741331,6.63,19.65,3
NA,-2.72654003620624,1.54059995321419,9.89354494167332,7.88,21.22,4
NA,-2.57105112371754,1.2835355121014,9.78851193339859,7.4,21.62,5
NA,-2.449420823203,1.15225334345426,9.67861989236077,7.07,21.77,6
NA,0.488502472893531,0.374595687446874,16.4761849565721,5.97,41.75,7
NA,-2.58888146254642,1.37236908475383,9.39681963514559,7.25,20.53,8
NA,-1.11167563632596,0.569700618631122,11.1056673087265,5.73,27.7,9
NA,-2.02706652423037,0.868786356497769,9.50830062919278,6.21,22.4,10
NA,-0.660065152905694,0.488324646686117,12.8365214314511,5.92,32.42,11
NA,-1.69521362442666,0.720030771442332,10.0956845558498,6.01,24.46,12
NA,-2.44238350722916,1.19307327803725,9.25353967790621,6.84,20.69,13
NA,-2.74059418826375,1.6345331905869,9.6643035226501,7.81,20.53,14
NA,-2.91791468228894,2.03393849239095,10.369378003777,8.8,21.33,15
NA,-2.30857871052274,1.12808763040465,8.61296323101439,6.24,19.44,16
NA,-2.44234824699491,1.30725914355791,8.46342302440438,6.44,18.64,17
NA,-2.40835322065464,1.09404971880503,9.87088067726876,7.08,22.39,18
NA,-2.42518655609092,1.30159803622972,8.35210146346441,6.34,18.41,19
NA,-3.31845155884586,8,13.2905828227158,13.01,24.29,20
NA,-1.48958936419865,0.65062443997403,10.7066524685531,6.02,26.3,21
NA,-1.29537354013995,0.600019673686906,11.2388015722312,6.01,27.87,22
NA,-2.42066326598713,1.19218759140893,9.0618239425779,6.69,20.27,23
NA,-1.35280242732226,0.616501614901045,10.9378165341297,5.95,27.04,24
NA,-2.1280356135452,0.917159372534768,9.5855902784089,6.41,22.39,25
NA,-2.63889697759151,1.47342585570243,9.34951943467839,7.36,20.19,26
NA,-2.04988974932309,0.891832720130543,9.29145818842265,6.14,21.8,27
NA,-2.63638618822629,1.30386989529127,10.2998934821922,7.83,22.69,28
NA,-2.04705455677561,0.917266413394754,8.83824692694105,5.91,20.64,29
NA,-2.15676354656641,0.988627918082907,8.78627916870809,6.06,20.27,30
NA,-2.49929369085238,1.24176240846254,9.40383323707834,7.04,20.89,31
NA,-2.28264972675072,1.08796336237246,8.7648255601369,6.27,19.9,32
NA,-2.13338627098175,0.950476943039869,9.10449186390118,6.18,21.14,33
NA,-1.91239908513854,0.821752578849127,9.40946690714291,5.99,22.36,34
NA,-2.77218680064352,1.50939124776979,10.5011381572501,8.32,22.59,35
NA,-2.56447787667064,1.29251665101893,9.6619363893225,7.32,21.32,36
NA,-2.26838873523594,1.06567872703188,8.86853703315573,6.3,20.21,37
NA,-1.80421533985862,0.769817008817966,9.66148938734189,5.96,23.19,38
NA,-2.40190100795,1.14196696242824,9.32340042296182,6.79,21,39
NA,-2.45595820818814,1.23487466202172,9.05472901879223,6.76,20.13,40
NA,-2.26346550372884,1.03961708754832,9.11510964160403,6.41,20.85,41
NA,-2.14918173148871,0.925646524563447,9.64476084103252,6.48,22.49,42
NA,-2.61556570099688,1.31775071333961,9.99242254874905,7.62,21.98,43
NA,-2.73026160265407,1.49960093240171,10.1158826354182,8,21.79,44
NA,-2.54707510055947,1.4643716422396,8.56774170808722,6.73,18.52,45
NA,-2.61886352170579,1.45809856585688,9.23460168124728,7.25,19.98,46
NA,-1.22365992216148,0.593929080882094,10.8093190672987,5.74,26.84,47
NA,-1.50194724184281,0.651712862729181,10.788933737654,6.07,26.5,48
NA,-2.43623189706515,1.14939305164571,9.57850935555178,6.99,21.55,49
NA,-2.69663373703953,1.42408843697258,10.1611796935121,7.92,22.07,50
NA,-1.98753838909649,0.875268365717009,9.01968729320173,5.91,21.22,51
NA,-2.14796670687577,0.945837200383453,9.30869565672034,6.31,21.63,52
NA,-2.701329363763,1.65242403204196,9.23239379131612,7.48,19.58,53
NA,-2.42385776708247,1.28103397122348,8.46409113016578,6.4,18.7,54
NA,-2.28525637921397,1.05563363297123,9.13024180647477,6.46,20.84,55
NA,-0.663251736483601,0.498127223749195,11.8311536854772,5.54,29.84,56
NA,-2.22433202286658,1.02833213328674,8.89500470261036,6.23,20.39,57
NA,-1.68073747386014,0.743119106449572,9.23894780906564,5.59,22.29,58
NA,-1.24816147260845,0.602298189100214,10.5922375868911,5.67,26.26,59
NA,-2.22025189908736,1.03565105283399,8.77436004658689,6.16,20.09,60
NA,-1.37136913023451,0.637981161200841,10.0619134880256,5.59,24.78,61
NA,-2.41934367994367,1.18905414187253,9.07514295649485,6.7,20.3,62
NA,-2.11577994824048,0.919291963247705,9.43290315751188,6.32,22.02,63
