"year","k","theta","mdd","med","dist90","iteration"
2013,-0.329187378244223,0.476717515683052,10.2506828808435,4.63,25.92,1
2013,-1.63264690386643,0.811433904158827,7.29321104789807,4.62,17.36,2
2013,-1.46414859549872,0.769082904861462,6.89056448842731,4.25,16.54,3
2013,-1.05049787658363,0.66247392973144,6.56419933506903,3.73,16.09,4
2013,-1.7130816921169,0.89782038317562,6.55918495189633,4.35,15.37,5
2013,-0.827721711104643,0.581734779479664,7.7883943737785,4.08,19.38,6
2013,0.00443428629800113,0.463955499107615,8.31248889265171,3.67,21.05,7
2013,-0.467025457202703,0.530782779281827,7.53674956873394,3.7,18.92,8
2013,-1.62255912831356,0.919328563841841,5.75988813926116,3.86,13.45,9
2013,0.222226319228023,0.441499003543043,8.49764799868333,3.6,21.56,10
2013,-0.573230659520087,0.563125149237784,6.74860874768638,3.46,16.85,11
2013,-0.659209367159534,0.569583307514119,7.06885522231111,3.65,17.63,12
2013,-1.47758518316524,0.776203966096133,6.84626733408057,4.24,16.41,13
2013,-0.481472850684417,0.513905686560722,8.67877598121813,4.16,21.84,14
2013,-2.57000595315147,1.4500083738367,8.83073857870207,6.92,19.12,15
2013,-1.46959079279577,0.764115759035524,7.02692522315261,4.32,16.88,16
2013,-1.13742961391158,0.697944436235642,6.24155049208079,3.65,15.19,17
2013,-2.0385700171008,1.08094239821571,6.92204173309064,4.94,15.73,18
2013,-2.39125513899081,1.36008654888779,7.76966431492139,5.98,17,19
2013,-1.68111874571036,0.869581290291293,6.71659526602898,4.39,15.82,20
2013,-0.839770470928309,0.61836922205055,6.4880842024324,3.53,16.04,21
2013,-2.11368628541403,1.04686181569177,7.77525194019904,5.49,17.77,22
2013,-0.677398364091329,0.569981009204716,7.18132922671152,3.71,17.91,23
2013,-1.5615101141421,0.828937791572873,6.51370077073051,4.16,15.46,24
2013,-0.450978679987531,0.521150933915266,7.96274726637419,3.86,20.02,25
2013,-1.8682722967467,0.931137232657878,7.21381064016234,4.86,16.81,26
2013,0.247244589163211,0.430472360827313,9.42927684015032,3.91,23.93,27
2013,-0.600085366242035,0.530445281410254,8.63035608121085,4.24,21.67,28
2013,-1.08532019640687,0.617665419695921,8.32269346083725,4.53,20.57,29
2013,0.741827415430306,0.38877992009889,10.1671340280974,3.82,25.8,30
2013,-0.66643851689069,0.546524974978783,8.24628715222179,4.14,20.65,31
2013,-2.10766335000965,1.11975595839714,7.1065878327404,5.14,16.06,32
2013,-2.2239340680385,1.22506631902848,7.23730871845731,5.39,16.11,33
2013,-2.28901305239354,1.27588809725884,7.42427936577025,5.6,16.42,34
2013,-0.949554540245687,0.610355342251154,7.53716853365536,4.07,18.66,35
2013,-1.23150755594369,0.690012587886841,7.06013232466051,4.11,17.21,36
2013,-1.15300628752816,0.648777606259288,7.70836848937603,4.32,18.94,37
2013,0.756836644963098,0.380486354855169,11.4248010061141,4.2,28.97,38
2013,-0.55960602470282,0.544838739817671,7.4953154382201,3.75,18.77,39
2013,-2.0881701377501,1.09874603272337,7.12907648823864,5.12,16.16,40
2013,-1.95743101244897,0.928974589053008,7.91597902774628,5.32,18.45,41
2013,-0.692869654170833,0.566682757718911,7.44105321965145,3.83,18.57,42
2013,-1.05804400378,0.65074363574575,6.95043328646076,3.91,17.07,43
2013,0.227830810713618,0.449038760675233,7.77089320718358,3.34,19.7,44
2013,-0.317396161879251,0.507804391736933,7.73042104282619,3.67,19.47,45
2013,-1.107607805226,0.641568484203098,7.60488700326777,4.24,18.71,46
2013,-1.06586396077001,0.670479813810781,6.45196039570875,3.69,15.79,47
2013,-1.7208015705249,0.9276214445691,6.2626143623506,4.21,14.6,48
2013,-0.907846353340783,0.625935077870875,6.69506757694142,3.67,16.52,49
2013,0.20004110048067,0.440361622030923,8.80149116683554,3.72,22.33,50
2013,-1.88298541316888,1.01231776419952,6.46073178928124,4.5,14.85,51
2013,-1.31486245297175,0.697810500994019,7.4569524721531,4.36,18.15,52
2013,-0.804921922430701,0.58105625506396,7.64256414450355,4,19.02,53
2013,-1.50448060873092,0.731693290739754,8.02967302022337,4.82,19.41,54
2013,0.81910866588677,0.386948651942698,9.68286495228695,3.62,24.57,55
2013,-1.56000590778509,0.796041870949516,7.0507200582439,4.42,16.84,56
2013,-1.03873921409546,0.65229087390626,6.77218562985965,3.81,16.63,57
2013,-1.20778841479359,0.634548263698876,8.67895242370464,4.8,21.38,58
2013,-2.00164018851279,1.05305242954351,6.89754226573919,4.88,15.75,59
2013,-2.25332903049148,1.32925967285377,6.9028374183874,5.28,15.16,60
2013,-1.4315179212859,0.768236848959112,6.68533665480183,4.12,16.05,61
2013,-0.735483729583249,0.572952690278353,7.47635748290432,3.87,18.63,62
2013,-0.411218635340838,0.532141260993974,7.05842697846204,3.47,17.71,63
2013,-0.593446417839679,0.558215380517092,7.10243194280544,3.62,17.75,64
2013,-1.72823843708564,0.773488689768609,8.86298694560093,5.48,21.26,65
2013,-1.19666299983782,0.667437613472207,7.44437665535117,4.25,18.23,66
2013,0.0738911016504571,0.441945290053252,9.80671097149849,4.16,24.88,67
2013,-0.835729474015927,0.609329551088811,6.76153293007326,3.65,16.74,68
2013,-0.929962985352464,0.633811724530184,6.59609032471439,3.65,16.26,69
2013,-1.79183853903619,0.897199405076787,7.10499742626939,4.71,16.65,70
2013,-1.90805260426799,0.991874212819145,6.81918425780804,4.71,15.72,71
2013,-1.21700955040374,0.701921658947208,6.66255834622859,3.91,16.2,72
2013,0.606120982437652,0.394719914204963,10.6407398987454,4.06,27.01,73
2013,0.742210972152671,0.360810218986177,16.3175085993445,5.68,41.27,74
2013,-1.25727687529046,0.711588410443319,6.7049707993999,3.97,16.27,75
2013,-1.04922806729227,0.685317579783028,5.98854460313471,3.47,14.61,76
2013,-2.12464878115381,1.17867027155671,6.8225203886603,5.02,15.29,77
2013,-1.11835413335016,0.623427326524121,8.36377550234756,4.58,20.65,78
2013,-2.51711171509192,1.51173912695023,8.12812456445824,6.44,17.48,79
2013,1.13598548221246,0.354532293774379,12.3940629947872,4.23,31.31,80
2013,-0.790007614549412,0.570791699930856,7.99813366943566,4.13,19.94,81
2013,-1.86334995933435,0.954325520360131,6.90676180210747,4.7,16.03,82
2013,-1.43656102554637,0.715640990098937,7.91104038046842,4.69,19.19,83
2013,-0.242062216710594,0.485011478202201,8.70494770828973,3.99,21.99,84
2013,-0.776033126612694,0.592464196146464,6.96421464489224,3.69,17.3,85
2013,-2.07458094400377,1.11439484788363,6.91443180637731,4.99,15.64,86
2013,-1.67097427330987,0.818369996451545,7.45131323723777,4.73,17.72,87
2013,-2.0005783457699,1.04756041501694,6.93762128941786,4.9,15.85,88
2013,-2.04206949861556,1.14874534017249,6.46235855609847,4.71,14.54,89
2013,1.21853026786108,0.348046838873256,12.9719295719921,4.34,32.73,90
2013,-2.3451543799562,1.44076303381969,7.08653919841397,5.54,15.36,91
2013,-2.32969276374394,1.3804877623671,7.21627331294776,5.58,15.75,92
2013,-1.81479693580665,0.897275493466601,7.26895604652327,4.82,17.04,93
