"year","k","theta","mdd","med","dist90","iteration"
NA,-1.77648083029903,0.808787059815077,8.4766784125934,5.36,20.19,1
NA,-3.27177064968185,8,12.6844244156602,12.41,23.18,2
NA,-2.85148159921294,2.08926564623137,9.60430741019109,8.19,19.68,3
NA,-2.53064656446579,1.41800650938356,8.63571235864902,6.72,18.77,4
NA,-2.61377965707175,1.54191227797249,8.83351408823332,7.04,18.94,5
NA,-2.75752698520411,1.91689665489161,9.05287597822663,7.59,18.78,6
NA,-2.61823951648198,1.55377209837664,8.82801748831586,7.05,18.91,7
NA,-1.7347948170403,0.790210929818309,8.52616357760774,5.33,20.38,8
NA,-1.94951501040192,0.871549082800909,8.749044967177,5.72,20.6,9
NA,-2.69191138793311,1.83737525175993,8.64454930283877,7.18,18.04,10
NA,-2.85089547264708,1.99851615232141,9.76525817979654,8.25,20.13,11
NA,-2.59269831130177,1.4036875823024,9.26210509902584,7.19,20.16,12
NA,-2.47593330846142,1.37103728482286,8.39994696436997,6.48,18.36,13
NA,-2.42492509989096,1.24605962353941,8.70028974279492,6.52,19.31,14
NA,-2.32609916750485,1.11157881323349,8.91858598738324,6.43,20.18,15
NA,-2.73964514826371,1.65551078327873,9.58252010433699,7.77,20.32,16
NA,-2.68432916260074,1.67824845912067,8.9957115037077,7.32,19.04,17
NA,-2.59485478862365,1.71236055691167,8.13373941868996,6.65,17.16,18
NA,-3.29616070750763,8,12.9976019446496,12.72,23.75,19
NA,-2.90130138669345,2.06013645783866,10.2539932555713,8.63,20.83,20
NA,0.696621601789291,0.351086866415586,20.5720638546727,6.95,51.93,21
NA,-2.57480043773318,1.59688835305334,8.30547813248431,6.67,17.71,22
NA,-2.79607690465611,2.22351190302831,8.89222421542476,7.67,18.06,23
NA,-2.81739252503608,1.89897903675755,9.65158887868048,8.07,20.05,24
NA,-2.72185693931232,1.80051904665184,8.99590462699903,7.44,18.83,25
NA,-2.46586899715529,1.28989006537104,8.77104923489843,6.64,19.36,26
NA,-0.292538683097601,0.424987955005099,17.3023756423433,7.08,43.92,27
NA,-2.58096417520379,1.64227434672384,8.21523821183698,6.65,17.44,28
NA,0.538099270961136,0.368529942544824,17.4089065946868,6.2,44.08,29
NA,-3.06425344008559,3.0540162281494,10.7951727278258,9.79,21.1,30
NA,-1.3286453148818,0.623285947374069,10.3282517499264,5.65,25.5,31
NA,-2.89566819627796,2.33415861628981,9.67705745718447,8.42,19.53,32
NA,-2.77053453389112,1.94030335380083,9.12309494479375,7.66,18.89,33
NA,-2.51080061443432,1.25053694000748,9.44732062400357,7.09,20.96,34
NA,-2.62867876762596,1.52511852421435,9.03261588011611,7.17,19.4,35
NA,-2.37952506216635,1.19091003496573,8.70647180458217,6.43,19.47,36
NA,-2.64575063823429,1.70863625132496,8.56867850449984,7,18.08,37
NA,-0.355515625773155,0.470970183756066,11.1173844449506,4.98,28.13,38
NA,-2.52483032617091,1.44421868773385,8.46605846438957,6.63,18.35,39
NA,-2.08012695782523,0.933540516636071,8.87942284640663,5.99,20.68,40
NA,-2.42751306758519,1.21498415427458,8.94614054857942,6.65,19.94,41
NA,-2.57931877525213,1.45196561075427,8.90438848534802,6.98,19.28,42
NA,-2.73974783753116,1.69788504278282,9.44616491573485,7.7,19.95,43
NA,-2.57246221412288,1.39458117208858,9.12379409798752,7.07,19.88,44
NA,-0.714530709079461,0.508420354110331,11.4426831785378,5.44,28.82,45
NA,-2.08985145804341,0.987855217214988,8.2269363522664,5.68,18.98,46
NA,-2.72170163509713,1.94345842251208,8.68223420531822,7.3,17.97,47
NA,-2.27073279085494,1.16461452456888,7.99950960932943,5.86,17.96,48
NA,-2.51813411423746,1.48908215210915,8.22320996853079,6.49,17.73,49
NA,-3.31815668126301,8,13.2866643055464,13,24.28,50
NA,-1.23997325075255,0.615743001361674,9.80767388034319,5.33,24.25,51
NA,-2.47901526724105,1.27332766539384,8.99481389495592,6.79,19.9,52
NA,-2.41324526942544,1.23884154964869,8.64856419506002,6.47,19.22,53
NA,-2.5962786365905,1.51832978695458,8.77139089286485,6.96,18.85,54
NA,-2.72870391002255,1.82111346431513,9.00711287453391,7.47,18.82,55
NA,-2.66543064211567,1.77787349183763,8.55678484365136,7.05,17.95,56
NA,-1.34983448697142,0.658950034954913,8.98575777168413,5.09,22.04,57
NA,-2.47281429053285,1.39697625514421,8.24711534114922,6.4,17.97,58
NA,-0.95422091126024,0.555090232826586,10.3939708154169,5.27,25.99,59
NA,-0.809046324985248,0.513895572903856,12.0435947761481,5.77,30.31,60
NA,-2.46702905752285,1.25883296722993,8.98506173663102,6.75,19.91,61
NA,-2.7319806667932,1.57772175891787,9.79369795915623,7.85,20.92,62
NA,-2.69420106354072,1.63558231998376,9.22264367341896,7.46,19.59,63
NA,-2.42512114050327,1.24239384613203,8.72719780190413,6.53,19.38,64
NA,-2.64638806802877,1.78232267796893,8.38470631009676,6.92,17.58,65
NA,-1.8166425078126,0.814064448893281,8.71018879906538,5.52,20.73,66
NA,-2.85214640032269,1.91907020029029,9.94632764097623,8.34,20.63,67
NA,-1.83742350925791,0.802947573440472,9.14209381641331,5.76,21.8,68
NA,-2.56745901949328,1.59565345395576,8.24872340692406,6.63,17.59,69
NA,-2.53426752943787,1.32616286940339,9.16061665771914,7,20.13,70
NA,-2.41426022773482,1.39396690389691,7.79153035051918,6.04,16.98,71
NA,-1.52238497789619,0.704132494339781,8.97117030276835,5.28,21.81,72
NA,-2.62940920641761,1.48569413855848,9.20605563064269,7.26,19.86,73
NA,-2.70938247503342,1.66285770159705,9.27292417538811,7.53,19.65,74
NA,-2.5272139710717,1.39691011744432,8.70851276789072,6.75,18.97,75
NA,-2.28262210668806,1.10481703095638,8.60177512794957,6.19,19.48,76
NA,-2.23315967710061,1.09220495012678,8.30173266941427,5.95,18.84,77
NA,-2.70666070303217,1.82879538750536,8.79276582634348,7.29,18.36,78
NA,-2.61856409891548,1.49712399539983,9.05732038352598,7.16,19.51,79
NA,-1.72750923052952,0.729231565679611,10.1159379327573,6.06,24.47,80
NA,-2.71764833813504,1.64891052769581,9.39604853996986,7.61,19.94,81
NA,-1.25732441747665,0.598865594065264,10.8858593408692,5.81,27,82
NA,-2.40878930823131,1.27660514277414,8.36456529671691,6.31,18.49,83
NA,-0.783489636951682,0.510850058008708,12.0244001431678,5.74,30.28,84
NA,-1.10962107062315,0.577958308229854,10.5526404959872,5.5,26.28,85
NA,-2.23047749808917,1.01883348973266,9.06424389355692,6.33,20.81,86
NA,-2.62845764284334,1.6887528936074,8.47686658140165,6.91,17.92,87
NA,-0.0793518906795853,0.419575799974829,14.9710624507445,6.06,38.01,88
NA,-0.0434088953230364,0.414164949015306,15.4994805691756,6.2,39.35,89
NA,-2.67926543383919,1.6743408617164,8.96220134716217,7.29,18.97,90
NA,-1.58769477282777,0.704182191327821,9.57494590142264,5.63,23.27,91
NA,-2.58829395071868,1.57877136397559,8.47929177865529,6.79,18.11,92
NA,-2.32200365685961,1.19915468100898,8.16031021461672,6.04,18.23,93
NA,-2.61356316245002,1.53302070203734,8.86597042536936,7.05,19.03,94
NA,-2.70631062258627,1.59298937799955,9.48734746703234,7.62,20.24,95
NA,-1.06147365963736,0.546186354931769,12.2689291058752,6.15,30.72,96
NA,-2.27110662010718,1.05100630762654,9.05370943670992,6.4,20.68,97
NA,-2.51232737862862,1.27614090696425,9.28020717253245,7.01,20.52,98
NA,-2.43854525641152,1.28341715401322,8.57447107230229,6.48,18.94,99
NA,-2.63754905584852,1.68020210751172,8.57889782971932,6.98,18.15,100
NA,-2.36708730012013,1.13394454986156,9.07738052282968,6.59,20.47,101
NA,-2.71265552237538,1.8246576695734,8.85534206767492,7.34,18.5,102
NA,-2.5502505246818,1.45564702456153,8.63299758852013,6.77,18.68,103
NA,-2.43973530997956,1.25265827507492,8.78476737480045,6.59,19.48,104
NA,-2.91711841320975,2.07011101669085,10.2912112795387,8.76,21.11,105
NA,-2.70284850296052,1.86016987053436,8.68879399026092,7.23,18.1,106
NA,-2.35225383423956,1.17124707826901,8.62514745009231,6.33,19.35,107
NA,0.315258967141423,0.380208075257136,17.8481836604357,6.56,45.26,108
NA,-2.78011608554706,1.93808472166383,9.21546495639936,7.74,19.08,109
NA,-2.76031357565092,1.7636456345397,9.44740721824556,7.77,19.84,110
NA,-2.46469144985682,1.25977647079693,8.95762985429148,6.73,19.85,111
NA,-2.53363888411324,1.32561404943276,9.15818667871957,6.99,20.12,112
NA,-0.744632254831451,0.511874446172457,11.4728277973285,5.48,28.88,113
NA,-2.60811750360081,1.54463254767214,8.77331912284084,6.99,18.81,114
NA,-2.69363867006777,1.77985745934153,8.79658809215865,7.25,18.45,115
NA,-2.51034812308489,1.30752877084979,9.05727222041531,6.89,19.95,116
NA,-2.6097401345354,1.46881620095413,9.10159716739024,7.16,19.67,117
NA,1.29942120851516,0.320051247594791,22.3624950952988,6.79,55.93,118
NA,-2.57841939018982,1.51225013473686,8.64001067810572,6.85,18.58,119
NA,-2.4687884678947,1.30317712803362,8.71474656142752,6.62,19.2,120
NA,-2.65926411232854,1.40344906514107,9.9009618692653,7.69,21.55,121
NA,-2.53334056231233,1.4532220394883,8.49877010580819,6.66,18.4,122
NA,-2.85778641160539,1.88496556362597,10.0831333328075,8.42,20.97,123
NA,-2.75842781537,1.86675654638808,9.17027647421606,7.64,19.1,124
NA,-2.51468829096305,1.37678730322814,8.70181954241509,6.72,19,125
NA,-1.3723164355679,0.65524758640036,9.33485803140885,5.27,22.91,126
NA,-2.34185783352602,1.22848871528522,8.12029653859327,6.06,18.07,127
