"season","k","theta","mdd","med","dist90","iteration"
"NEM",-1.84235527153557,0.767477215564356,10.1037776100885,6.22,24.26,48
"NEM",-2.11544813486537,0.992211741995635,8.38668106011026,5.8,19.34,49
"NEM",-2.32442608337584,1.11064491339206,8.91260499700224,6.42,20.17,50
"NEM",-2.18824527234972,0.986970030837282,9.0894100615377,6.27,20.97,51
"NEM",-2.46735785533785,1.34513072064107,8.46295137487552,6.49,18.55,52
"NEM",-2.64127343903245,1.41941325561963,9.63846521781431,7.51,20.94,53
"NEM",-2.49499288037301,1.23203896984633,9.43676185073934,7.04,20.99,54
"NEM",-2.42177360309343,1.18330978713499,9.1443205088892,6.74,20.48,55
"NEM",-1.68581954548549,0.738093075186629,9.43247192221626,5.69,22.78,56
"NEM",-1.69459031405867,0.744359449731676,9.33210653003489,5.66,22.51,57
"NEM",-2.26397473309041,1.09663629596862,8.51922837536857,6.11,19.32,58
"NEM",-2.11039179722404,0.981242872655019,8.48041280050333,5.83,19.59,59
"NEM",-1.73816348764218,0.760824684523466,9.27971660234726,5.69,22.31,60
"NEM",-1.55893407197548,0.708807114842407,9.15358344461365,5.4,22.23,61
"NEM",-2.44662928247944,1.38731308730701,8.07896688132104,6.25,17.62,62
"NEM",-2.68829529335249,1.52207811721278,9.60055875045297,7.62,20.63,63
"NEM",-2.79330573153577,1.75709952776154,9.78320382140842,8.04,20.56,64
"NEM",-2.06232665008778,0.91359037103874,9.03373595528554,6.03,21.11,65
"NEM",-1.70807914197828,0.759596207494944,9.03696447452833,5.53,21.73,66
"NEM",-2.40546706227748,1.17421778946935,9.0715270856335,6.67,20.34,67
"NEM",-2.27425588306865,1.01558282406085,9.51182359096228,6.63,21.85,68
"NEM",-2.40141810614424,1.22009546754091,8.67849542026542,6.46,19.33,69
"NEM",0.300616400995379,0.387674670818056,16.0791036542572,6.03,40.79,70
"NEM",-2.549471040929,1.31533397748745,9.3686037436777,7.14,20.61,71
"NEM",-2.71067467548554,1.52919555916233,9.78668319187335,7.78,21.01,72
"NEM",-2.72368232266055,1.60437740101141,9.61074268244316,7.73,20.48,73
"NEM",-2.41243796010687,1.20713891044057,8.87121267335136,6.58,19.8,74
"NEM",-1.44784321604703,0.66590422211892,9.62997484255765,5.49,23.58,75
"NEM",-2.54298472622102,1.3147294801163,9.31184444715189,7.09,20.49,76
"NEM",-2.80839120549509,1.60259190103174,10.4675707854102,8.42,22.31,77
"NEM",-1.73477009896699,0.772446583077697,8.94703697887477,5.53,21.46,78
"NEM",0.425861346348559,0.365408802215083,20.5880842404598,7.27,52.11,79
"NEM",-2.11705557072798,0.95695723476666,8.86387412325869,6.04,20.56,80
"NEM",-1.86088569054416,0.827146054552998,8.82392526536458,5.64,20.95,81
"NEM",-2.52041452505848,1.33323824001936,8.99270173782072,6.88,19.74,82
"NEM",-2.79746366215997,1.68691643851631,10.0438489600487,8.18,21.24,83
"NEM",-2.40993948272086,1.19998108861395,8.90397219193821,6.59,19.89,84
"NEM",-2.23228449114577,1.12173469622967,8.03308562576633,5.81,18.15,85
"NEM",-2.32234840003155,1.10878437814039,8.91194356724201,6.42,20.17,86
"NEM",-2.26482636854089,1.0802946536283,8.68603293136074,6.2,19.75,87
"NEM",-2.15964796018228,0.998013357324196,8.6926861847592,6.02,20.02,88
"NEM",-2.34751012301236,1.08762581556419,9.35574463798321,6.69,21.24,89
"NEM",-2.62549090661951,1.42905326590654,9.43807279709832,7.37,20.49,90
"NEM",-2.34796567699373,1.16841186872838,8.61100203103429,6.32,19.32,91
"NEM",-3.0338688538268,2.35408355855868,11.0838337037254,9.66,22.35,92
"NEM",-2.14304315358319,1.01262687160654,8.37603626262949,5.83,19.25,93
"NEM",-0.714305953827875,0.480801400449702,14.5047288698381,6.6,36.66,94
"NEM",-1.16573552129226,0.569408580694603,11.7432873077984,6.06,29.29,95
"NEM",-2.46496306682059,1.31896979198842,8.58833167085408,6.55,18.89,96
"NEM",-1.8419069940256,0.850815858845271,8.2075804784938,5.31,19.4,97
"NEM",-2.35129612551195,1.29518970868721,7.79216495932891,5.91,17.19,98
"NEM",-1.46889957285669,0.675982093499802,9.44581832623586,5.43,23.09,99
"NEM",-2.39448155630625,1.16815050262415,9.0232217285722,6.62,20.25,100
"NEM",-0.46338069924552,0.46271771418211,13.4375418557466,5.93,34.03,101
"NEM",-2.65559973919654,1.42878822813346,9.7279485857529,7.59,21.12,102
"NEM",-2.44103434020281,1.19525227252987,9.22330687072424,6.82,20.62,103
"NEM",-1.49948875782917,0.632954068454665,11.704536045559,6.47,28.85,104
"NEM",-2.26444411157253,1.04408477597843,9.07218598029782,6.39,20.74,105
"NEM",-2.65012401051208,1.59862309619695,8.94916310999161,7.19,19.08,106
"NEM",-3.318679800465,8,13.2936166330676,13.01,24.29,107
"NEM",-2.10036335913768,0.931113232894062,9.09868259373157,6.13,21.2,108
"NEM",-2.14187427756527,0.987684877354017,8.66842327023927,5.98,20,109
"NEM",-2.49302464840887,1.3139477692094,8.86275210636069,6.75,19.5,110
"NEM",-2.56487754891124,1.35375840641814,9.27922636566473,7.13,20.32,111
"NEM",-2.48792534702483,1.21810887650943,9.47837335506422,7.05,21.12,112
"NEM",-1.62659384645519,0.738891285530079,8.86782092522208,5.35,21.41,113
"NEM",-2.35692730328726,1.14032999868022,8.92796342322717,6.5,20.11,114
"NEM",-0.0455332446455551,0.408936629833935,16.6655739094053,6.58,42.31,115
"NEM",-2.24515391862006,1.06011965949526,8.72329000859487,6.18,19.89,116
"NEM",-2.7672599453868,1.55547321854488,10.239276527782,8.17,21.93,117
"NEM",-2.33363649293341,1.06386833865971,9.48713051261439,6.73,21.62,118
"NEM",-2.32008070261016,1.10032361077664,8.97417302017972,6.45,20.34,119
"NEM",-2.88645881150624,1.85802566498475,10.4456337358638,8.7,21.77,120
"NEM",-2.47686819221064,1.2163813022788,9.38772322085878,6.98,20.92,121
"NEM",-2.48643622656547,1.29951519679363,8.89258179673907,6.75,19.6,122
"NEM",-1.38525147399235,0.634203748712441,10.3807568201493,5.74,25.58,123
"NEM",-2.32101140620362,1.18936004315728,8.22298901002731,6.07,18.4,124
"NEM",-2.05259403518111,0.88587884426507,9.4249200935266,6.21,22.13,125
"NEM",-1.281548802431,0.60656369196293,10.7110547669127,5.76,26.53,126
"NEM",-3.30028945305284,8,13.051376670459,12.77,23.85,127
"NEM",-2.5370363915915,1.28616733975214,9.4431920205981,7.15,20.85,128
"NEM",-2.34854610883583,1.12810632251713,8.96400007346262,6.5,20.23,129
"NEM",-1.90426664455721,0.856568573148527,8.6279753988399,5.6,20.37,130
"NEM",-2.31991304870543,1.07283460206808,9.25828839374292,6.59,21.07,131
"NEM",-2.40335028688901,1.22522831817509,8.65842038315875,6.45,19.28,132
"NEM",-1.18345451093115,0.597323372653682,10.1944992539471,5.43,25.3,133
"NEM",-2.09250736267682,0.882841132473442,9.8674943927876,6.49,23.19,134
"NEM",0.112306944121451,0.407133033607969,14.5895641489658,5.74,37.04,135
"NEM",-1.41562954483003,0.658765176595323,9.60430238068489,5.44,23.55,136
"NEM",-0.442400978617268,0.448417030820609,15.2930234682476,6.57,38.78,137
"NEM",-2.67862784048898,1.43644502187864,9.91399060899284,7.75,21.5,138
"NEM",-2.36492948541118,1.17733835286068,8.68614952288683,6.39,19.47,139
"NEM",-0.102522983193732,0.410999497717662,17.155042850503,6.81,43.56,140
"NEM",-2.6588213586455,1.57112426099116,9.1273263527029,7.3,19.51,141
"NEM",-2.4469431583178,1.25911326234589,8.80450396883353,6.62,19.51,142
"NEM",-2.65241454399874,1.52473260374855,9.25117284608583,7.35,19.87,143
"NEM",-2.25103684877366,1.0015767314252,9.47634023407771,6.57,21.81,144
"NEM",-2.12676125285038,0.989170287401325,8.51981084648193,5.88,19.65,145
"NEM",-2.43806541214358,1.14333268361093,9.65361943933783,7.03,21.74,146
"NEM",-2.33499566001551,1.14752981432169,8.67212948718925,6.32,19.52,147
"NEM",-1.53046000089145,0.70859927839212,8.90306437758698,5.25,21.62,148
"NEM",-1.71003415678517,0.763466423606925,8.95364232528387,5.5,21.51,149
"NEM",-2.79949140781974,1.8320339177887,9.63986110631032,8,20.13,150
"NEM",-2.68187229756478,1.4078111025877,10.1025298841188,7.85,21.98,151
"NEM",-2.45241940221665,1.28848121570768,8.66259972791706,6.56,19.12,152
"NEM",-2.24133830096483,0.991622456756282,9.51997016443278,6.58,21.95,153
"NEM",-2.52825445876963,1.23790577424488,9.70994245627188,7.26,21.58,154
"NEM",-2.56586836776917,1.35383531259706,9.28797862071431,7.14,20.34,155
"NEM",-1.95214257960255,0.839512767776269,9.3963371132771,6.04,22.25,156
"NEM",-1.22192367432263,0.623800627652658,9.25978496975831,5.07,22.86,157
"NEM",-2.4918503176767,1.36921589270012,8.54411806904209,6.59,18.68,158
"NEM",-2.41827843516321,1.13881354761965,9.50729481129716,6.91,21.42,159
"NEM",-2.4066572557053,1.23332420708352,8.62993602940681,6.44,19.19,160
"NEM",-2.53521341336221,1.26891219763466,9.5460830206035,7.19,21.13,161
"NEM",-2.34806508690779,1.09109653809107,9.32423720011603,6.68,21.16,162
"NEM",-2.14286947710811,0.959557348965239,9.05806907326659,6.18,21,163
"NEM",-2.5743066701068,1.46728260554843,8.79145367371831,6.91,19,164
"NEM",-2.01412778331177,0.888336623184178,9.0258751780024,5.96,21.19,165
"NEM",-2.64861416532326,1.42741060399193,9.66739458390836,7.54,20.99,166
"NEM",-1.19279837114131,0.587312563706059,10.8709331114202,5.73,27.03,167
"NEM",-1.91716980575936,0.876060541180836,8.39336955292456,5.5,19.75,168
"NEM",-2.56259904726998,1.38883604377488,9.06432382128704,7.02,19.77,169
"NEM",-2.4901004844277,1.32257401799236,8.78574063177575,6.7,19.31,170
"NEM",-2.41045155659871,1.15055173225572,9.32415666715909,6.8,20.98,171
"NEM",-2.39353948295744,1.0896401753568,9.77409827825275,7,22.19,172
"NEM",-2.52850839910283,1.37284900901012,8.8437382183932,6.82,19.32,173
"NEM",-2.6684393293954,1.67873821124299,8.85242881931238,7.2,18.73,174
"NEM",-2.36565856935748,1.30151322113242,7.8698916793691,5.98,17.35,175
"NEM",-1.14566808188933,0.580799316418142,10.7613224950419,5.63,26.78,176
"NEM",-1.46810669935785,0.687664321172769,9.02374583772285,5.24,22.01,177
"NEM",-0.864796330274988,0.53751039561949,10.695425470866,5.3,26.82,178
"NEM",-1.74400229181373,0.747063706040337,9.72403220051103,5.9,23.44,179
"NEM",-1.64420534218544,0.712098461794898,9.85540838503226,5.83,23.92,180
"NEM",-2.56122902052971,1.44230461144587,8.78867252933754,6.88,19.05,181
"NEM",-0.90145805872232,0.538994662665373,10.9807425256339,5.45,27.53,182
"NEM",-2.27416889129333,1.06564137749196,8.92034702989058,6.33,20.32,183
"NEM",-2.31434778871106,1.07933484849624,9.13716452209341,6.52,20.77,184
"NEM",-2.62453938010657,1.40909361169097,9.53277084632277,7.41,20.74,185
"NEM",-2.64020698303532,1.43771684898983,9.53389752163775,7.45,20.67,186
"NEM",-2.38823139444599,1.12508126596112,9.35610670460641,6.78,21.13,187
"NEM",-2.45049111302704,1.19136600485327,9.34300020316399,6.9,20.9,188
"NEM",-1.95450516366313,0.862239925233634,8.96409036109865,5.84,21.14,189
"NEM",-2.32310984935805,1.10761052856024,8.93005450568155,6.43,20.22,190
"NEM",-2.35489233639207,1.11746587878115,9.12177733010212,6.59,20.62,191
"NEM",-3.28616103902904,8,12.8682779105901,12.59,23.52,192
"NEM",-2.40116616757724,1.12789109963191,9.45041238072111,6.85,21.33,193
"NEM",0.325069887086762,0.364129193978635,23.3031120219915,8.19,58.97,194
"NEM",-2.56760489748512,1.26848215981783,9.86352865289852,7.43,21.83,195
"NEM",-2.69100924884255,1.45548808278833,9.93865386654138,7.8,21.51,196
"NEM",-2.24738498282569,1.05649891669185,8.78158009503757,6.22,20.04,197
"NEM",-2.2981364377472,1.12208873108238,8.57671103206049,6.2,19.37,198
"NEM",-2.77829507302286,1.71536437146019,9.76203817037416,7.98,20.59,199
"NEM",-0.961124893747751,0.536578344114054,11.8540642809928,5.87,29.73,200
"NEM",-2.78799395461157,1.76674191639136,9.7037557544548,7.99,20.37,201
"NEM",-2.37224492738439,1.19387038990065,8.62067050053908,6.37,19.27,202
"NEM",-2.14457331252229,0.957720553725266,9.10007501739426,6.2,21.1,203
"NEM",-2.59928563021542,1.39562279954818,9.36622977291969,7.26,20.41,204
"NEM",-2.72002440574841,1.57580102455194,9.68485709610709,7.76,20.7,205
"NEM",-3.30771351313845,8,13.1486314410104,12.87,24.03,206
"NEM",-2.42047376950044,1.13331218281534,9.58131629884929,6.96,21.61,207
"NEM",-2.10773799309959,0.955430289676249,8.80317624119382,5.99,20.42,208
"NEM",-2.58162378764843,1.67497766269816,8.12671360373312,6.61,17.2,209
"NEM",-2.32181939337837,1.12292039142363,8.77463508844578,6.35,19.82,210
"NEM",-1.0050103808181,0.569849230305629,9.97310829817563,5.15,24.87,211
"NEM",-2.31993910994749,1.06448159838223,9.35115364751114,6.64,21.31,212
"NEM",-2.06403266858736,0.92016708740615,8.94328889140381,5.99,20.87,213
"NEM",-1.21823535747737,0.579650424628553,11.6482932780438,6.08,29,214
"NEM",-2.42032290145452,1.23039664870402,8.76947050030701,6.54,19.51,215
"NEM",-2.62109951470262,1.55722883910687,8.84038023748102,7.06,18.93,216
"NEM",-2.65207559031022,1.63699698142724,8.83763493691908,7.15,18.77,217
"NEM",-2.69946437664328,1.56279867390881,9.53873331334951,7.62,20.41,218
"NEM",-2.51169127963318,1.34916272439413,8.824017845978,6.77,19.33,219
"NEM",-2.89418797359942,1.92990035014661,10.3479248144317,8.68,21.44,220
"NEM",-2.33699436143082,1.17190153063942,8.48936409505737,6.23,19.04,221
"NEM",-2.69438898686462,1.45838592489254,9.95761046400226,7.81,21.54,222
"NEM",-2.59380209407348,1.59215699795757,8.48058411488322,6.81,18.09,223
"NEM",-2.44267130694204,1.28478412133474,8.60141368168947,6.51,19,224
"NEM",-2.50770762364002,1.25572775010409,9.3804007151014,7.05,20.8,225
"NEM",-1.93980793212541,0.859402761540513,8.88636066502603,5.78,20.97,226
"NEM",-2.32152596276688,1.02057180537409,9.90498093512505,6.92,22.73,227
"NEM",-2.47116858144403,1.2537467824002,9.05765776356353,6.8,20.09,228
"NEM",-3.31667590172228,8,13.2670042445691,12.98,24.25,229
"NEM",-2.64100283091422,1.41896572583827,9.63821943881058,7.51,20.94,230
"NEM",-2.35154328408579,1.16388799494271,8.67875290868535,6.36,19.49,231
"NEM",-2.50218263089881,1.23325246984168,9.49552323920753,7.09,21.12,232
"NEM",1.00993550977667,0.322772745272684,27.9477241300086,8.57,69.97,233
"NEM",-2.22983314536875,1.07573823339953,8.43194481511697,6.01,19.18,234
"NEM",-1.607647617559,0.707380409442923,9.65852543843814,5.7,23.46,235
"NEM",-2.43743572015574,1.22161777626339,8.98539786329209,6.69,20.01,236
"NEM",-2.10657126038726,0.972850564615609,8.55604532819474,5.87,19.79,237
"NEM",-2.0032764917698,0.89486755163162,8.81688362278391,5.84,20.67,238
"NEM",-2.49116658528555,1.32827818119578,8.7619282450411,6.7,19.25,239
"NEM",-2.36660864575415,1.19501980253047,8.56353165406681,6.33,19.14,240
"NEM",-2.67178386877225,1.48143993175005,9.62431269051512,7.59,20.77,241
"NEM",-2.51054723295504,1.3032162699584,9.08612187184849,6.9,20.02,242
"NEM",-0.144528127432553,0.433708382037093,13.4219106340127,5.6,34.06,243
"NEM",-2.66933014630036,1.5589796577177,9.27037906462926,7.4,19.84,244
"NEM",-2.42177561899574,1.19829512956062,9.02325382661662,6.68,20.16,245
"NEM",-2.67668636857131,1.5620084085687,9.32699056622977,7.45,19.96,246
"NEM",-0.649401450559652,0.485564197828392,13.017025526195,5.97,32.89,247
"NEM",-2.18129293012994,0.990692436896209,8.97731770879291,6.2,20.7,248
"NEM",-2.40918250879812,1.18348008856831,9.02851414377873,6.65,20.22,249
"NEM",-1.96796636006646,0.869529045965465,8.94895160554331,5.85,21.08,250
"NEM",-2.27191922856159,0.969531297927786,10.1460994130104,6.95,23.48,251
"NEM",-2.51624096030325,1.30063247963903,9.15445906675423,6.95,20.18,252
"NEM",-2.66233202910703,1.61697492298579,8.99540482730091,7.25,19.14,253
"NEM",-1.97789808118046,0.847265121382354,9.4765226161727,6.12,22.41,254
"NEM",-2.36133216524144,1.09271808436584,9.43154927577039,6.76,21.4,255
"NEM",-2.7643018099428,1.61700622621732,9.96094362190678,8.03,21.2,256
"NEM",-2.80344775161482,1.62242034962818,10.3375246833463,8.34,21.99,257
"NEM",-2.35481376070582,1.19035443064397,8.49816046069869,6.27,19.01,258
"NEM",-2.39399285744144,1.07566999022844,9.93701886744839,7.08,22.61,259
"NEM",-2.35930494040809,1.16895886435313,8.70474215750759,6.39,19.53,260
"NEM",-2.70396046822734,1.57285385031944,9.54199706982607,7.64,20.4,261
"NEM",-2.68037139368693,1.42980210075497,9.96650888820182,7.78,21.63,262
"NEM",-2.30479618020465,1.05171983336418,9.35560681193287,6.61,21.36,263
"NEM",-2.32782020264561,1.13498376461587,8.71864838008124,6.33,19.66,264
"NEM",-2.62097557710379,1.48525529543938,9.13067120504724,7.2,19.7,265
"NEM",-2.48764892577751,1.30558105628857,8.86589427109742,6.74,19.53,266
"NEM",-2.9106007688886,1.86399415349519,10.6848688831688,8.9,22.25,267
"NEM",-1.67859936674779,0.742018891299159,9.25063415765749,5.6,22.32,268
"NEM",-2.78778772938197,1.72281318534637,9.83192395945826,8.05,20.72,269
"NEM",-2.23052344704032,1.06632447638618,8.53239304565522,6.06,19.44,270
"NEM",-1.81605358637956,0.79511610652777,9.13008280163804,5.72,21.81,271
"NEM",-2.62432222697698,1.4846871323352,9.16378910956677,7.23,19.77,272
"NEM",-2.62209509334917,1.50022206161605,9.07614150833523,7.18,19.55,273
"NEM",-1.97744549053422,0.916641455666267,8.25317140426432,5.52,19.28,274
"NEM",-1.10791279479033,0.569977953311829,11.0454367012224,5.7,27.54,275
"NEM",-1.6476903189509,0.706677529368023,10.0779268568346,5.94,24.49,276
"NEM",-1.84731834035496,0.811296796412854,9.04265494952149,5.72,21.53,277
"NEM",-2.21866658704869,1.03721147210311,8.74279743176046,6.15,20.01,278
"NEM",-2.28719388854484,1.08101142125933,8.8751468657469,6.34,20.17,279
"NEM",-2.3728662668197,1.19746523507788,8.59879430185244,6.36,19.22,280
"NEM",-2.4027724560828,1.12315002210602,9.5122344709619,6.88,21.48,281
"NEM",-2.43206112647064,1.17163944988189,9.33830189151407,6.86,20.94,282
"NEM",-0.35406066956635,0.460070710398482,12.3751959267243,5.43,31.35,283
"NEM",-2.51932875390919,1.36455314194108,8.80709811979832,6.78,19.26,284
"NEM",-2.35264381744415,1.08013323559554,9.4850860043322,6.77,21.56,285
"NEM",-2.66572230302049,1.54028818847471,9.31103465635219,7.41,19.97,286
"NEM",-2.49674229495635,1.4412251018745,8.2444690061055,6.45,17.87,287
"NEM",-2.55675966645653,1.3697708105032,9.11404536996139,7.03,19.92,288
"NEM",-2.26348740573501,1.03398688598107,9.18186929908729,6.45,21.03,289
"NEM",-2.20691381477414,1.04260916083764,8.581064450687,6.04,19.62,290
"NEM",-2.13777912087658,1.00426771641547,8.42953271261531,5.85,19.4,291
"NEM",-1.90911668844952,0.817548458286754,9.47363617718982,6.02,22.53,292
"NEM",-2.64340466893965,1.43045897696984,9.60142513454884,7.49,20.84,293
"NEM",-2.05377841262373,0.956723897455517,8.32347571112765,5.67,19.31,294
"NEM",-2.38841223914317,1.13362686008365,9.27602799250938,6.73,20.92,295
"NEM",-2.68610800080138,1.58277991479081,9.33549217978428,7.49,19.94,296
"NEM",-2.41313052896077,1.09850168742814,9.86913723644283,7.09,22.37,297
"NEM",-3.31797765184456,8,13.2842858146779,13,24.28,298
"NEM",-1.21762028285074,0.634102527272145,8.78275494943006,4.86,21.64,299
"NEM",-2.47246306955699,1.21127546185456,9.38683326285335,6.97,20.94,300
"NEM",-2.58028852854945,1.42155301921595,9.05763489927377,7.06,19.68,301
"NEM",-2.46667772983383,1.33646065742,8.50439098194397,6.51,18.66,302
"NEM",-2.2490710639564,1.08253836402679,8.52813775158541,6.09,19.38,303
"NEM",-2.28058932712917,1.03674857327372,9.30685135315595,6.54,21.3,304
"NEM",-2.7857359186075,1.80896169697455,9.5670913660695,7.92,20.01,305
"NEM",-2.65783203677706,1.4064738434618,9.86995937733601,7.67,21.48,306
"NEM",-2.57712857272647,1.32544290570844,9.56634563152242,7.31,21.02,307
"NEM",-2.34318926464161,1.12443028084123,8.95008569749123,6.48,20.21,308
"NEM",-1.25227289411976,0.604803183766246,10.4974120295641,5.64,26.01,309
"NEM",-2.45546692814623,1.34495280643778,8.36386163973158,6.41,18.33,310
"NEM",-2.06453631417052,0.971164784100727,8.22508980994068,5.64,19.03,311
"NEM",-2.49820421425061,1.18353400184136,9.86862713160424,7.27,22.1,312
"NEM",-2.64767932696553,1.52490023661017,9.2067798733289,7.31,19.78,313
"NEM",-2.08369333828493,0.947582242361851,8.70419794679259,5.9,20.22,314
"NEM",-2.18980310353938,1.03184653446452,8.55349658373277,6,19.59,315
"NEM",-2.44583516515591,1.22707762931696,9.02048910544229,6.73,20.08,316
"NEM",-2.04287689324225,0.914659832241417,8.84265681395815,5.91,20.66,317
"NEM",-2.57312768178885,1.50813861362376,8.61066710232496,6.82,18.53,318
"NEM",-2.25653885274705,1.02944564770275,9.17266677598408,6.43,21.02,319
"NEM",-2.48744079730919,1.19714595795176,9.64535383586167,7.13,21.56,320
"NEM",-2.49473103137438,1.24817134309438,9.31389040965323,6.98,20.67,321
"NEM",-2.65420801731292,1.50885818703328,9.33480936019218,7.39,20.09,322
"NEM",-2.44423039106222,1.26760627375861,8.72441473682802,6.57,19.31,323
"NEM",-1.87499843084046,0.833934677046569,8.80968870454969,5.65,20.89,324
"NEM",-2.32453384900728,1.16118797469241,8.46916705311581,6.2,19.02,325
"NEM",0.379591999534596,0.36658183189066,21.1151771109267,7.48,53.45,326
"NEM",-2.44302385822657,1.257667399116,8.77976680265121,6.6,19.46,327
"NEM",-1.69853653731231,0.758718036942578,8.97413555317513,5.49,21.58,328
"NEM",-2.26381639118189,1.07169359604665,8.76503081166845,6.24,19.95,329
"NEM",-2.66195042840563,1.49035063270606,9.489357921249,7.49,20.46,330
"NEM",-1.82669468319746,0.813566125934953,8.80890045590172,5.58,20.96,331
"NEM",-0.969527432539484,0.541735723717374,11.5341419363494,5.75,28.9,332
"NEM",-1.40793141402999,0.638853246016968,10.3953546799478,5.78,25.59,333
"NEM",-2.31254819555997,1.07514181144565,9.165452901657,6.53,20.85,334
"NEM",-2.28727932352673,1.0369125416677,9.36733806127239,6.58,21.44,335
"NEM",-2.77357980431356,1.60699343043812,10.0922688657712,8.12,21.5,336
"NEM",-2.34366295747136,1.17105276359294,8.55291385897247,6.28,19.18,337
"NEM",-2.46581163708588,1.2029303311388,9.39154004668123,6.96,20.97,338
"NEM",-2.43625819881497,1.3011581649885,8.44767685199594,6.41,18.62,339
"NEM",-2.53402860870356,1.36889178913589,8.91395192806873,6.87,19.48,340
"NEM",-1.11539600284335,0.578915377907546,10.5548123862823,5.51,26.28,341
"NEM",-1.63718496623435,0.742898397350124,8.85123470407051,5.36,21.35,342
"NEM",-2.16411828315855,1.04950896888109,8.15030660239988,5.76,18.62,343
"NEM",-2.35304861701661,1.11778328564379,9.10192239693034,6.58,20.57,344
"NEM",-2.34115025102149,1.13800745632048,8.80871323216637,6.4,19.85,345
"NEM",-2.16900349248628,1.00913975638408,8.63786817060565,6.01,19.86,346
"NEM",-2.55165602167578,1.42483140202909,8.78630377547306,6.85,19.08,347
"NEM",-2.5049187263338,1.21532968420303,9.66331786071913,7.18,21.54,348
"NEM",-1.88212154083113,0.813503827437173,9.31235265708118,5.9,22.16,349
"NEM",-2.56687123770747,1.4155369952577,8.96645053652103,6.98,19.49,350
"NEM",-3.2978726077107,8,13.0198715983271,12.74,23.79,351
