id_number,id_lon,lon,id_lat,lat
19854,one_lon,124.678571791461,one_lat,10.4810540926491
19854,two_lon,124.681560156801,two_lat,10.4831657252961
19854,three_lon,124.681277885912,three_lat,10.4773491882574
19854,four_lon,124.684267702793,four_lat,10.4794605966298
19855,one_lon,124.681560156801,one_lat,10.4831657252961
19855,two_lon,124.68454871185,two_lat,10.4852784756722
19855,three_lon,124.684267702793,three_lat,10.4794605966298
19855,four_lon,124.687257723512,four_lat,10.4815731340983
20155,one_lon,124.672878637797,one_lat,10.482646427243
20155,two_lon,124.675865381093,two_lat,10.4847571711503
20155,three_lon,124.675583624906,three_lat,10.4789435668409
20155,four_lon,124.678571791461,four_lat,10.4810540926491
20156,one_lon,124.675865381093,one_lat,10.4847571711503
20156,two_lon,124.67885230931,one_lat,10.4847571711503
20156,four_lon,124.681560156801,one_lat,10.4847571711503
20156,two_lon,124.67885230931,two_lat,10.4868690107231
20157,one_lon,124.67885230931,one_lat,10.4868690107231
20157,two_lon,124.681839413369,one_lat,10.4868690107231
20157,four_lon,124.68454871185,one_lat,10.4868690107231
20157,two_lon,124.681839413369,two_lat,10.4889819566533
20158,one_lon,124.681839413369,one_lat,10.4889819566533
20158,two_lon,124.684826684033,two_lat,10.4910960196308
20158,three_lon,124.68454871185,three_lat,10.4852784756722
20158,four_lon,124.68753744737,four_lat,10.4873923546708
20455,one_lon,124.664203223662,one_lat,10.4821288180579
20455,two_lon,124.667188188642,two_lat,10.4842376255624
20455,three_lon,124.666905741504,three_lat,10.4784281836687
20455,four_lon,124.669892088344,four_lat,10.4805367683109
20456,one_lon,124.667188188642,one_lat,10.4842376255624
20456,three_lon,124.669892088344,one_lat,10.4842376255624
20456,two_lon,124.670173342627,two_lat,10.4863474965515
20456,four_lon,124.672878637797,two_lat,10.4863474965515
20457,one_lon,124.670173342627,one_lat,10.4863474965515
20457,two_lon,124.673158676839,one_lat,10.4863474965515
20457,four_lon,124.675865381093,one_lat,10.4863474965515
20457,two_lon,124.673158676839,two_lat,10.4884584415277
20458,one_lon,124.673158676839,one_lat,10.4884584415277
20458,two_lon,124.676144182356,one_lat,10.4884584415277
20458,three_lon,124.675865381093,one_lat,10.4884584415277
20458,four_lon,124.67885230931,one_lat,10.4884584415277
20459,one_lon,124.676144182356,one_lat,10.4905704709935
20459,two_lon,124.679129850101,one_lat,10.4905704709935
20459,three_lon,124.67885230931,one_lat,10.4905704709935
20459,four_lon,124.681839413369,one_lat,10.4905704709935
20460,one_lon,124.679129850101,one_lat,10.4926835954484
20460,two_lon,124.682115670847,one_lat,10.4926835954484
20460,four_lon,124.684826684033,one_lat,10.4926835954484
20460,two_lon,124.682115670847,two_lat,10.4947978253849
20461,one_lon,124.682115670847,one_lat,10.4947978253849
20461,two_lon,124.685101635204,two_lat,10.4969131712847
20461,three_lon,124.684826684033,three_lat,10.4910960196308
20461,four_lon,124.687814111901,four_lat,10.4932112103392
20755,one_lon,124.655533759345,one_lat,10.4816128017176
20755,two_lon,124.658516979158,two_lat,10.4837197409873
20755,three_lon,124.658233895106,three_lat,10.4779143515153
20755,four_lon,124.661218456319,four_lat,10.4800210635394
20756,one_lon,124.658516979158,one_lat,10.4837197409873
20756,three_lon,124.661218456319,one_lat,10.4837197409873
20756,two_lon,124.661500391733,two_lat,10.4858277122815
20756,four_lon,124.664203223662,two_lat,10.4858277122815
20757,one_lon,124.661500391733,one_lat,10.4858277122815
20757,two_lon,124.664483988569,one_lat,10.4858277122815
20757,four_lon,124.667188188642,one_lat,10.4858277122815
20757,two_lon,124.664483988569,two_lat,10.4879367259235
20758,one_lon,124.664483988569,one_lat,10.4879367259235
20758,two_lon,124.667467761029,one_lat,10.4879367259235
