id_number,id_lon,lon,id_lat,lat
142,one_lon,124.602872411506,one_lat,10.0711575978952
142,two_lon,124.605869864235,two_lat,10.0731360627451
142,three_lon,124.605404073508,three_lat,10.0674374862561
142,four_lon,124.608402437182,four_lat,10.069414632703
143,one_lon,124.605869864235,one_lat,10.0731360627451
143,two_lon,124.608868397396,two_lat,10.0751152259218
143,three_lon,124.608402437182,three_lat,10.069414632703
143,four_lon,124.611401880488,four_lat,10.0713924789455
144,one_lon,124.608868397396,one_lat,10.0751152259218
144,two_lon,124.611868009842,two_lat,10.0770950869306
144,three_lon,124.611401880488,three_lat,10.0713924789455
144,four_lon,124.614402402406,four_lat,10.0733710242972
145,one_lon,124.611868009842,one_lat,10.0770950869306
145,two_lon,124.614868700578,two_lat,10.0790756453784
145,three_lon,124.614402402406,three_lat,10.0733710242972
145,four_lon,124.617404002074,four_lat,10.0753502681733
146,one_lon,124.614868700578,one_lat,10.0790756453784
146,two_lon,124.617870468766,two_lat,10.0810569009729
146,three_lon,124.617404002074,three_lat,10.0753502681733
146,four_lon,124.620406678781,four_lat,10.0773302100907
147,one_lon,124.617870468766,one_lat,10.0810569009729
147,two_lon,124.62087331372,two_lat,10.0830388535233
147,three_lon,124.620406678781,three_lat,10.0773302100907
147,four_lon,124.623410431973,four_lat,10.0793108496676
148,one_lon,124.62087331372,one_lat,10.0830388535233
148,two_lon,124.62387723491,two_lat,10.0850215029395
148,three_lon,124.623410431973,three_lat,10.0793108496676
148,four_lon,124.626415261247,four_lat,10.0812921866234
149,one_lon,124.62387723491,one_lat,10.0850215029395
149,two_lon,124.626882231956,two_lat,10.0870048492324
149,three_lon,124.626415261247,three_lat,10.0812921866234
149,four_lon,124.629421166355,four_lat,10.0832742207788
150,one_lon,124.626882231956,one_lat,10.0870048492324
150,two_lon,124.629888304634,two_lat,10.0889888925142
150,three_lon,124.629421166355,three_lat,10.0832742207788
150,four_lon,124.6324281472,four_lat,10.0852569520555
151,one_lon,124.629888304634,one_lat,10.0889888925142
151,two_lon,124.632895452873,two_lat,10.090973632998
151,three_lon,124.6324281472,three_lat,10.0852569520555
151,four_lon,124.635436203842,four_lat,10.0872403804763
152,one_lon,124.632895452873,one_lat,10.090973632998
152,two_lon,124.635903676754,two_lat,10.0929590709984
152,three_lon,124.635436203842,three_lat,10.0872403804763
152,four_lon,124.638445336492,four_lat,10.0892245061655
153,one_lon,124.635903676754,one_lat,10.0929590709984
153,two_lon,124.638912976512,two_lat,10.0949452069314
153,three_lon,124.638445336492,three_lat,10.0892245061655
153,four_lon,124.641455545514,four_lat,10.0912093293484
154,one_lon,124.638912976512,one_lat,10.0949452069314
154,two_lon,124.641923352537,two_lat,10.0969320413149
154,three_lon,124.641455545514,three_lat,10.0912093293484
154,four_lon,124.644466831428,four_lat,10.0931948503518
155,one_lon,124.641923352537,one_lat,10.0969320413149
155,two_lon,124.644934805371,two_lat,10.0989195747685
155,three_lon,124.644466831428,three_lat,10.0931948503518
155,four_lon,124.647479194908,four_lat,10.0951810696042
