id_number,id_lon,lon,id_lat,lat
2899,one_lon,124.762515866546,one_lat,10.6260741712591
2899,two_lon,124.765475699279,two_lat,10.6282334239246
2899,three_lon,124.765284753691,three_lat,10.6224058838886
2899,four_lon,124.768246171673,four_lat,10.624565708509
2900,one_lon,124.765475699279,one_lat,10.6282334239246
2900,two_lon,124.768435083161,two_lat,10.6303938907733
2900,three_lon,124.768246171673,three_lat,10.624565708509
2900,four_lon,124.771207144251,four_lat,10.6267267632329
2901,one_lon,124.768435083161,one_lat,10.6303938907733
2901,two_lon,124.771394005488,two_lat,10.6325555743061
2901,three_lon,124.771207144251,three_lat,10.6267267632329
2901,four_lon,124.774167658397,four_lat,10.6288890506249
2902,one_lon,124.771394005488,one_lat,10.6325555743061
2902,two_lon,124.774352453507,two_lat,10.6347184767734
2902,three_lon,124.774167658397,three_lat,10.6288890506249
2902,four_lon,124.777127701029,four_lat,10.631052572992
2903,one_lon,124.783224823626,one_lat,10.6412145164265
2903,two_lon,124.786181246169,two_lat,10.64338231196
2903,three_lon,124.78600486838,three_lat,10.6375505690561
2903,four_lon,124.788962893311,four_lat,10.6397190490833
2904,one_lon,124.786181246169,one_lat,10.64338231196
2904,two_lon,124.789137130149,two_lat,10.6455513337621
2904,three_lon,124.788962893311,three_lat,10.6397190490833
2904,four_lon,124.791920380744,four_lat,10.6418887715982
2934,one_lon,124.771577979958,one_lat,10.6383823720563
2934,two_lon,124.774534364188,two_lat,10.6405458566772
2934,three_lon,124.774352453507,three_lat,10.6347184767734
2934,four_lon,124.777310414426,four_lat,10.63688260017
2935,one_lon,124.774534364188,one_lat,10.6405458566772
2935,two_lon,124.777490246419,two_lat,10.6427105482482
2935,three_lon,124.777310414426,three_lat,10.63688260017
2935,four_lon,124.780267875418,four_lat,10.6390479462307
2936,one_lon,124.777490246419,one_lat,10.6427105482482
2936,two_lon,124.78044561413,two_lat,10.6448764482106
2936,three_lon,124.780267875418,three_lat,10.6390479462307
2936,four_lon,124.783224823626,four_lat,10.6412145164265
2937,one_lon,124.786354755824,one_lat,10.6492118777671
2937,two_lon,124.789308504696,two_lat,10.6513814089252
2937,three_lon,124.789137130149,three_lat,10.6455513337621
2937,four_lon,124.792092462656,four_lat,10.6477215824876
2938,one_lon,124.789308504696,one_lat,10.6513814089252
2938,two_lon,124.792261688839,two_lat,10.6535521515958
2938,three_lon,124.792092462656,three_lat,10.6477215824876
2938,four_lon,124.795047230777,four_lat,10.6498930585124
2939,one_lon,124.792261688839,one_lat,10.6535521515958
2939,two_lon,124.7952142957,two_lat,10.6557241058812
2939,three_lon,124.795047230777,three_lat,10.6498930585124
2939,four_lon,124.798001421598,four_lat,10.6520657619295
2940,one_lon,124.7952142957,one_lat,10.6557241058812
2940,two_lon,124.798166312738,two_lat,10.6578972716064
2940,three_lon,124.798001421598,three_lat,10.6520657619295
2940,four_lon,124.800955022216,four_lat,10.6542396925467
2979,one_lon,124.795378560377,one_lat,10.6615528577763
2979,two_lon,124.798328412094,two_lat,10.6637264550076
2979,three_lon,124.798166312738,three_lat,10.6578972716064
2979,four_lon,124.80111772743,four_lat,10.6600716483166
3022,one_lon,124.795540072047,one_lat,10.6673792942278
3022,two_lon,124.798487767308,two_lat,10.6695532932596
3022,three_lon,124.798328412094,three_lat,10.6637264550076
3022,four_lon,124.801277650031,four_lat,10.6659012472393
3062,one_lon,124.792752705687,one_lat,10.6710301895512
3062,two_lon,124.79569887695,two_lat,10.6732033968314
3062,three_lon,124.795540072047,three_lat,10.6673792942278
3062,four_lon,124.798487767308,four_lat,10.6695532932596
3101,one_lon,124.789966311508,one_lat,10.6746791638738
3101,two_lon,124.792910976914,two_lat,10.6768515807688
3101,three_lon,124.792752705687,three_lat,10.6710301895512
3101,four_lon,124.79569887695,four_lat,10.6732033968314
3137,one_lon,124.787180888105,one_lat,10.6783262394334
3137,two_lon,124.790124065267,two_lat,10.6804978672235
3137,three_lon,124.789966311508,three_lat,10.6746791638738
3137,four_lon,124.792910976914,four_lat,10.6768515807688
3174,one_lon,124.787338140198,one_lat,10.6841422777042
3174,two_lon,124.7902792264,two_lat,10.6863142419751
3174,three_lon,124.790124065267,three_lat,10.6804978672235
3174,four_lon,124.793066621545,four_lat,10.6826706325251
3175,one_lon,124.7902792264,one_lat,10.6863142419751
3175,two_lon,124.79321968238,two_lat,10.6884873296961
3175,three_lon,124.793066621545,three_lat,10.6826706325251
3175,four_lon,124.796008546227,four_lat,10.6848445343281
3214,one_lon,124.787492832675,one_lat,10.6899559978146
3214,two_lon,124.790431836393,two_lat,10.6921282733176
3214,three_lon,124.7902792264,three_lat,10.6863142419751
3214,four_lon,124.79321968238,four_lat,10.6884873296961
3252,one_lon,124.787645005737,one_lat,10.6957673852448
3252,two_lon,124.790581935666,two_lat,10.6979399477286
3252,three_lon,124.790431836393,three_lat,10.6921282733176
3252,four_lon,124.793370201137,four_lat,10.694301658491
3292,one_lon,124.787794698532,one_lat,10.7015764267207
3292,two_lon,124.790729563549,two_lat,10.7037492529211
3292,three_lon,124.790581935666,three_lat,10.6979399477286
3292,four_lon,124.793518218435,four_lat,10.7001136063974
3327,one_lon,124.787941949134,one_lat,10.7073831101631
3327,two_lon,124.79087475827,two_lat,10.7095561777915
3327,three_lon,124.790729563549,three_lat,10.7037492529211
3327,four_lon,124.793663773772,four_lat,10.7059231621264
3362,one_lon,124.788086794527,one_lat,10.7131874246376
3362,two_lon,124.791017556935,two_lat,10.7153607123696
3362,three_lon,124.79087475827,three_lat,10.7095561777915
