site,id_number,id_lon,lon,id_lat,lat
south,20789,four_lon,124.762752094036,four_lat,10.5523372415768
south,20790,one_lon,124.759997287633,one_lat,10.5560360881944
south,20790,three_lon,124.762752094036,one_lat,10.5560360881944
south,20790,two_lon,124.762981132469,two_lat,10.5581850790819
south,20790,four_lon,124.765737714214,two_lat,10.5581850790819
south,20791,one_lon,124.762981132469,one_lat,10.5581850790819
south,20791,two_lon,124.76596477085,two_lat,10.5603354340063
south,20791,three_lon,124.765737714214,three_lat,10.5544864989402
south,20791,four_lon,124.768723137591,four_lat,10.5566371389421
south,21092,one_lon,124.757242785764,one_lat,10.5597327108819
south,21092,two_lon,124.760224878702,two_lat,10.5618814233792
south,21092,three_lon,124.759997287633,three_lat,10.5560360881944
south,21092,four_lon,124.762981132469,four_lat,10.5581850790819
south,21093,one_lon,124.760224878702,one_lat,10.5618814233792
south,21093,three_lon,124.762981132469,one_lat,10.5618814233792
south,21093,two_lon,124.76320675586,two_lat,10.5640314816537
south,21093,four_lon,124.76596477085,two_lat,10.5640314816537
south,21094,one_lon,124.76320675586,one_lat,10.5640314816537
south,21094,two_lon,124.766188402557,two_lat,10.5661828927154
south,21094,three_lon,124.76596477085,three_lat,10.5603354340063
south,21094,four_lon,124.768948187816,four_lat,10.562487160225
south,21395,one_lon,124.757468967734,one_lat,10.5655755608826
south,21395,two_lon,124.760449106998,two_lat,10.5677253113282
south,21395,three_lon,124.760224878702,three_lat,10.5618814233792
south,21395,four_lon,124.76320675586,four_lat,10.5640314816537
south,21396,one_lon,124.760449106998,one_lat,10.5677253113282
south,21396,three_lon,124.76320675586,one_lat,10.5677253113282
south,21396,two_lon,124.763429007062,two_lat,10.5698763964071
south,21396,four_lon,124.766188402557,two_lat,10.5698763964071
south,21397,one_lon,124.763429007062,one_lat,10.5698763964071
south,21397,two_lon,124.766408653341,two_lat,10.5720288226776
south,21397,three_lon,124.766188402557,three_lat,10.5661828927154
south,21397,four_lon,124.769169803921,four_lat,10.5683356633523
south,21698,one_lon,124.757691838155,one_lat,10.571416951912
south,21698,two_lon,124.760670014761,two_lat,10.5735677005485
south,21698,three_lon,124.760449106998,three_lat,10.5677253113282
south,21698,four_lon,124.763429007062,four_lat,10.5698763964071
south,21699,one_lon,124.760670014761,one_lat,10.5735677005485
south,21699,two_lon,124.763647929417,two_lat,10.5757197723559
south,21699,three_lon,124.763429007062,three_lat,10.5698763964071
south,21699,four_lon,124.766408653341,four_lat,10.5720288226776
south,22002,one_lon,124.760887644656,one_lat,10.579408541397
south,22002,two_lon,124.76386356665,two_lat,10.5815615604096
south,22002,three_lon,124.763647929417,three_lat,10.5757197723559
south,22002,four_lon,124.766625567653,four_lat,10.5778731734514
south,22305,one_lon,124.761102039675,one_lat,10.5852477860744
south,22305,two_lon,124.764075962776,two_lat,10.587401713364
south,22305,three_lon,124.76386356665,three_lat,10.5815615604096
south,22305,four_lon,124.766839190288,four_lat,10.5837158965364
south,22306,one_lon,124.764075962776,one_lat,10.587401713364
south,22306,two_lon,124.76704956628,two_lat,10.5895569453609
south,22306,three_lon,124.766839190288,three_lat,10.5837158965364
south,22306,four_lon,124.769814501086,four_lat,10.5858715552278
south,22607,one_lon,124.758340997959,one_lat,10.5889318785747
south,22607,two_lon,124.761313243047,two_lat,10.5910853886147
south,22607,three_lon,124.761102039675,three_lat,10.5852477860744
south,22607,four_lon,124.764075962776,four_lat,10.587401713364
south,22608,one_lon,124.761313243047,one_lat,10.5910853886147
south,22608,three_lon,124.764075962776,one_lat,10.5910853886147
south,22608,two_lon,124.764285161998,two_lat,10.5932401858883
south,22608,four_lon,124.76704956628,two_lat,10.5932401858883
south,22609,one_lon,124.764285161998,one_lat,10.5932401858883
south,22609,two_lon,124.767256740812,two_lat,10.5953962752641
south,22609,three_lon,124.76704956628,three_lat,10.5895569453609
south,22609,four_lon,124.770022835875,four_lat,10.591713487095
south,22910,one_lon,124.758551041495,one_lat,10.5947669500908
south,22910,two_lon,124.761521298141,two_lat,10.5969213048705
south,22910,three_lon,124.761313243047,three_lat,10.5910853886147
south,22910,four_lon,124.764285161998,four_lat,10.5932401858883
south,22911,one_lon,124.761521298141,one_lat,10.5969213048705
south,22911,three_lon,124.764285161998,one_lat,10.5969213048705
south,22911,two_lon,124.764491208618,two_lat,10.5990769345054
south,22911,four_lon,124.767256740812,two_lat,10.5990769345054
south,22912,one_lon,124.764491208618,one_lat,10.5990769345054
south,22912,two_lon,124.767460759116,two_lat,10.6012338434746
south,22912,three_lon,124.767256740812,three_lat,10.5953962752641
south,22912,four_lon,124.770227965364,four_lat,10.5975536613664
south,23213,one_lon,124.758757984295,one_lat,10.6006003297502
south,23213,two_lon,124.76172624838,two_lat,10.6027554924935
south,23213,three_lon,124.761521298141,three_lat,10.5969213048705
south,23213,four_lon,124.764491208618,four_lat,10.5990769345054
south,23214,one_lon,124.76172624838,one_lat,10.6027554924935
south,23214,three_lon,124.764491208618,one_lat,10.6027554924935
south,23214,two_lon,124.764694146946,two_lat,10.6049119175701
south,23214,four_lon,124.767460759116,two_lat,10.6049119175701
south,23215,one_lon,124.764694146946,one_lat,10.6049119175701
south,23215,two_lon,124.767661666389,two_lat,10.6070696090837
south,23215,three_lon,124.767460759116,three_lat,10.6012338434746
south,23215,four_lon,124.770429935714,four_lat,10.6033920360108
south,23516,one_lon,124.758961868905,one_lat,10.6064319762802
south,23516,two_lon,124.761928137159,two_lat,10.608587910911
south,23516,three_lon,124.76172624838,three_lat,10.6027554924935
south,23516,four_lon,124.764694146946,four_lat,10.6049119175701
south,23517,one_lon,124.761928137159,one_lat,10.608587910911
south,23517,two_lon,124.76489402122,two_lat,10.6107450952419
south,23517,three_lon,124.764694146946,three_lat,10.6049119175701
south,23517,four_lon,124.767661666389,four_lat,10.6070696090837
south,23518,one_lon,124.76489402122,one_lat,10.6107450952419
south,23518,two_lon,124.767859507705,two_lat,10.6129035330155
south,23518,three_lon,124.767661666389,three_lat,10.6070696090837
south,23518,four_lon,124.770628793005,four_lat,10.6092285708902
south,23519,one_lon,124.767859507705,one_lat,10.6129035330155
south,23519,two_lon,124.770824583141,two_lat,10.6150632277262
south,23519,three_lon,124.770628793005,three_lat,10.6092285708902
south,23519,four_lon,124.773595512997,four_lat,10.6113888065921
south,23820,one_lon,124.762127007759,one_lat,10.6144185212995
south,23820,two_lon,124.765090875519,two_lat,10.6165764294557
south,23820,three_lon,124.76489402122,three_lat,10.6107450952419
south,23820,four_lon,124.767859507705,four_lat,10.6129035330155
south,23821,one_lon,124.765090875519,one_lat,10.6165764294557
south,23821,two_lon,124.768054327935,one_lat,10.6165764294557
south,23821,four_lon,124.770824583141,one_lat,10.6165764294557
south,23821,two_lon,124.768054327935,two_lat,10.6187355779945
south,23822,one_lon,124.768054327935,one_lat,10.6187355779945
south,23822,three_lon,124.770824583141,one_lat,10.6187355779945
south,23822,two_lon,124.77101735178,two_lat,10.6208959700639
south,23822,four_lon,124.773789233977,two_lat,10.6208959700639
south,24123,one_lon,124.762322903277,one_lat,10.6202472865547
south,24123,two_lon,124.765284753691,two_lat,10.6224058838886
south,24123,three_lon,124.765090875519,three_lat,10.6165764294557
south,24123,four_lon,124.768054327935,four_lat,10.6187355779945
south,24124,one_lon,124.765284753691,one_lat,10.6224058838886
south,24124,two_lon,124.768246171673,two_lat,10.624565708509
south,24124,three_lon,124.768054327935,three_lat,10.6187355779945
south,24124,four_lon,124.77101735178,four_lat,10.6208959700639
south,24125,one_lon,124.768246171673,one_lat,10.624565708509
south,24125,two_lon,124.771207144251,two_lat,10.6267267632329
south,24125,three_lon,124.77101735178,three_lat,10.6208959700639
south,24125,four_lon,124.773979933757,four_lat,10.6230576085585
south,24126,one_lon,124.771207144251,one_lat,10.6267267632329
south,24126,three_lon,124.773979933757,one_lat,10.6267267632329
south,24126,two_lon,124.774167658397,two_lat,10.6288890506249
south,24126,four_lon,124.776942060508,two_lat,10.6288890506249
south,24127,one_lon,124.774167658397,one_lat,10.6288890506249
south,24127,two_lon,124.777127701029,two_lat,10.631052572992
south,24127,three_lon,124.776942060508,three_lat,10.6252204961143
south,24127,four_lon,124.779903718615,four_lat,10.6273846351031
cuatro_islas_ne,24393,one_lon,124.66466835436,one_lat,10.5554710541263
cuatro_islas_ne,24393,two_lon,124.667636386126,two_lat,10.5575929829406
cuatro_islas_ne,24393,three_lon,124.667388574717,three_lat,10.5517921468401
cuatro_islas_ne,24393,four_lon,124.670357941472,four_lat,10.5539141842053
south,24426,one_lon,124.762515866546,one_lat,10.6260741712591
south,24426,two_lon,124.765475699279,two_lat,10.6282334239246
south,24426,three_lon,124.765284753691,three_lat,10.6224058838886
south,24426,four_lon,124.768246171673,four_lat,10.624565708509
south,24427,one_lon,124.765475699279,one_lat,10.6282334239246
south,24427,three_lon,124.768246171673,one_lat,10.6282334239246
south,24427,two_lon,124.768435083161,two_lat,10.6303938907733
south,24427,four_lon,124.771207144251,two_lat,10.6303938907733
south,24428,one_lon,124.768435083161,one_lat,10.6303938907733
south,24428,two_lon,124.771394005488,two_lat,10.6325555743061
south,24428,three_lon,124.771207144251,three_lat,10.6267267632329
south,24428,four_lon,124.774167658397,four_lat,10.6288890506249
south,24429,one_lon,124.771394005488,one_lat,10.6325555743061
south,24429,two_lon,124.774352453507,two_lat,10.6347184767734
south,24429,three_lon,124.774167658397,three_lat,10.6288890506249
south,24429,four_lon,124.777127701029,four_lat,10.631052572992
Sitio_Baybayon,24430,one_lon,124.774352453507,one_lat,10.6347184767734
Sitio_Baybayon,24430,two_lon,124.777310414426,two_lat,10.63688260017
Sitio_Baybayon,24430,three_lon,124.777127701029,three_lat,10.631052572992
Sitio_Baybayon,24430,four_lon,124.780087259022,four_lat,10.6332173323794
Haina,24433,one_lon,124.783224823626,one_lat,10.6412145164265
Haina,24433,two_lon,124.786181246169,two_lat,10.64338231196
Haina,24433,three_lon,124.78600486838,three_lat,10.6375505690561
Haina,24433,four_lon,124.788962893311,four_lat,10.6397190490833
Sitio_Baybayon,24732,one_lon,124.771577979958,one_lat,10.6383823720563
Sitio_Baybayon,24732,two_lon,124.774534364188,two_lat,10.6405458566772
Sitio_Baybayon,24732,three_lon,124.774352453507,three_lat,10.6347184767734
Sitio_Baybayon,24732,four_lon,124.777310414426,four_lat,10.63688260017
Haina,24734,one_lon,124.777490246419,one_lat,10.6427105482482
Haina,24734,two_lon,124.78044561413,two_lat,10.6448764482106
Haina,24734,three_lon,124.780267875418,three_lat,10.6390479462307
Haina,24734,four_lon,124.783224823626,four_lat,10.6412145164265
cuatro_islas_nw,24985,one_lon,124.623639088889,one_lat,10.5374389550843
cuatro_islas_nw,24985,two_lon,124.626604961511,two_lat,10.5395492381739
cuatro_islas_nw,24985,three_lon,124.626344228447,three_lat,10.5337626573184
cuatro_islas_nw,24985,four_lon,124.629311279905,four_lat,10.5358729431371
Tamakin_Dacot,25038,one_lon,124.780620520817,one_lat,10.650702811555
Tamakin_Dacot,25038,two_lon,124.783573258877,two_lat,10.6528704287419
Tamakin_Dacot,25038,three_lon,124.783400454782,three_lat,10.6470435577449
Tamakin_Dacot,25038,four_lon,124.786354755824,four_lat,10.6492118777671
Gabas,28677,one_lon,124.79129610885,one_lat,10.7269625761469
Gabas,28677,two_lon,124.794222125423,two_lat,10.7291372774296
Gabas,28677,three_lon,124.794086045868,three_lat,10.7233373806254
Gabas,28677,four_lon,124.797013413476,four_lat,10.7255129569026
Visca,29886,one_lon,124.783067864414,one_lat,10.7436176346898
Visca,29886,two_lon,124.785987918725,two_lat,10.7457898622295
Visca,29886,three_lon,124.785854803984,three_lat,10.7400000549434
Visca,29886,four_lon,124.788776159864,four_lat,10.7421731540761
Pangasugan,30189,one_lon,124.783200765993,one_lat,10.749404923252
Pangasugan,30189,two_lon,124.786118846779,two_lat,10.7515772675654
Pangasugan,30189,three_lon,124.785987918725,three_lat,10.7457898622295
Pangasugan,30189,four_lon,124.78890728808,four_lat,10.7479630834434
Poroc_Rose,30492,one_lon,124.783331500392,one_lat,10.7551898204477
Poroc_Rose,30492,two_lon,124.786247616112,two_lat,10.7573622667455
Poroc_Rose,30492,three_lon,124.786118846779,three_lat,10.7515772675654
Poroc_Rose,30492,four_lon,124.789036238515,four_lat,10.7537505955655
Poroc_San_Flowers,31097,one_lon,124.780673669761,one_lat,10.7645807730771
Poroc_San_Flowers,31097,two_lon,124.78358657406,two_lat,10.766752424491
Poroc_San_Flowers,31097,three_lon,124.783460094492,three_lat,10.7609723220222
Poroc_San_Flowers,31097,four_lon,124.786374253558,four_lat,10.7631448563547
San_Agustin,31400,one_lon,124.780799996608,one_lat,10.7703584025516
San_Agustin,31400,two_lon,124.783710963746,two_lat,10.7725301251095
San_Agustin,31400,three_lon,124.78358657406,three_lat,10.766752424491
San_Agustin,31400,four_lon,124.78649878482,four_lat,10.7689250337358
Sitio_Lonas,31703,one_lon,124.780924249286,one_lat,10.7761336399973
Sitio_Lonas,31703,two_lon,124.783833287086,two_lat,10.7783054218437
Sitio_Lonas,31703,three_lon,124.783710963746,three_lat,10.7725301251095
Sitio_Lonas,31703,four_lon,124.786621234472,four_lat,10.7747027969593
Elementary_School,33516,one_lon,124.767128799027,one_lat,10.7998886539511
Elementary_School,33516,two_lon,124.770029905303,two_lat,10.8020560615509
Elementary_School,33516,three_lon,124.769910135701,three_lat,10.7962952765955
Elementary_School,33516,four_lon,124.772812431196,four_lat,10.7984635637711
camotes_se,33772,one_lon,124.630283620246,one_lat,10.7047897100869
camotes_se,33772,two_lon,124.633210196179,two_lat,10.7069156889096
camotes_se,33772,three_lon,124.633010803865,three_lat,10.7011638799486
camotes_se,33772,four_lon,124.635938445216,four_lat,10.7032904387312
Sitio_Tugas,34120,one_lon,124.761569397015,one_lat,10.8070708771509
Sitio_Tugas,34120,two_lon,124.76446814189,two_lat,10.809236531585
Sitio_Tugas,34120,three_lon,124.764348553579,three_lat,10.8034805184337
Sitio_Tugas,34120,four_lon,124.767248476413,four_lat,10.8056470485186
Hicgop,34423,one_lon,124.761688899351,one_lat,10.8128245172982
Hicgop,34423,two_lon,124.764585785592,two_lat,10.8149901935441
Hicgop,34423,three_lon,124.76446814189,three_lat,10.809236531585
Hicgop,34423,four_lon,124.767366199558,four_lat,10.8114030856876
Hicgop,34725,one_lon,124.758910746665,one_lat,10.8164110118481
Hicgop,34725,two_lon,124.761806466224,two_lat,10.8185758119337
Hicgop,34725,three_lon,124.761688899351,three_lat,10.8128245172982
Hicgop,34725,four_lon,124.764585785592,four_lat,10.8149901935441
Caridad_Cemetery,35933,one_lon,124.747809000572,one_lat,10.8307421898953
Caridad_Cemetery,35933,two_lon,124.750700095226,two_lat,10.8329034983981
Caridad_Cemetery,35933,three_lon,124.750582810163,three_lat,10.8271616051264
Caridad_Cemetery,35933,four_lon,124.753475055326,four_lat,10.8293237849549
camotes_sw,36122,one_lon,124.415045057854,one_lat,10.5951203649465
camotes_sw,36122,two_lon,124.417984127214,two_lat,10.5972058534827
camotes_sw,36122,three_lon,124.417719401722,three_lat,10.5914783710652
camotes_sw,36122,four_lon,124.42065886946,four_lat,10.5935640224423
Caridad_Proper,36235,one_lon,124.745036273915,one_lat,10.8343213092128
Caridad_Proper,36235,two_lon,124.747926221415,two_lat,10.8364817471143
Caridad_Proper,36235,three_lon,124.747809000572,three_lat,10.8307421898953
Caridad_Proper,36235,four_lon,124.750700095226,four_lat,10.8329034983981
Caridad_Proper,36537,one_lon,124.742264629551,one_lat,10.8378989671977
Caridad_Proper,36537,two_lon,124.745153432981,two_lat,10.84005853503
Caridad_Proper,36537,three_lon,124.745036273915,three_lat,10.8343213092128
Caridad_Proper,36537,four_lon,124.747926221415,four_lat,10.8364817471143
Cabatoan,38348,one_lon,124.722774815048,one_lat,10.8571809330877
Cabatoan,38348,two_lon,124.725657486497,two_lat,10.8593344159746
Cabatoan,38348,three_lon,124.725538834918,three_lat,10.8536111053719
Cabatoan,38348,four_lon,124.728422636839,four_lat,10.8557654580391
Magbangon,38650,one_lon,124.720011878459,one_lat,10.8607493200849
Magbangon,38650,two_lon,124.722893420828,two_lat,10.8629019321773
Magbangon,38650,three_lon,124.722774815048,three_lat,10.8571809330877
Magbangon,38650,four_lon,124.725657486497,four_lat,10.8593344159746
Wangag,39556,one_lon,124.711729585449,one_lat,10.8714458521213
Wangag,39556,two_lon,124.714607746341,two_lat,10.8735958438182
Wangag,39556,three_lon,124.714489261706,three_lat,10.8678817783851
Wangag,39556,four_lon,124.717368549054,four_lat,10.8700326450758
Palanas,39858,one_lon,124.708971000291,one_lat,10.875008490007
Palanas,39858,two_lon,124.711848035089,two_lat,10.8771576049219
Palanas,39858,three_lon,124.711729585449,three_lat,10.8714458521213
Palanas,39858,four_lon,124.714607746341,four_lat,10.8735958438182
north,40158,one_lon,124.700459621041,one_lat,10.8742758018108
north,40158,two_lon,124.70333690995,two_lat,10.8764223173602
north,40158,three_lon,124.703214866044,three_lat,10.8707128420845
north,40158,four_lon,124.706093277221,four_lat,10.8728602361832
north,40159,one_lon,124.70333690995,one_lat,10.8764223173602
north,40159,two_lon,124.706213508811,two_lat,10.8785696924644
north,40159,three_lon,124.706093277221,three_lat,10.8728602361832
north,40159,four_lon,124.708971000291,four_lat,10.875008490007
north,40460,one_lon,124.69770547237,one_lat,10.8778373311732
north,40460,three_lon,124.700459621041,one_lat,10.8778373311732
north,40460,two_lon,124.700581639178,two_lat,10.8799829655946
north,40460,four_lon,124.70333690995,two_lat,10.8799829655946
north,40461,one_lon,124.700581639178,one_lat,10.8799829655946
north,40461,two_lon,124.703457113837,two_lat,10.8821294595989
north,40461,three_lon,124.70333690995,three_lat,10.8764223173602
north,40461,four_lon,124.706213508811,four_lat,10.8785696924644
north,40762,one_lon,124.694952423625,one_lat,10.8813974303574
north,40762,two_lon,124.697827468245,two_lat,10.8835421808736
north,40762,three_lon,124.69770547237,three_lat,10.8778373311732
north,40762,four_lon,124.700581639178,four_lat,10.8799829655946
north,40763,one_lon,124.697827468245,one_lat,10.8835421808736
north,40763,two_lon,124.700701818453,two_lat,10.8856877911993
north,40763,three_lon,124.700581639178,three_lat,10.8799829655946
north,40763,four_lon,124.703457113837,four_lat,10.8821294595989
north,40764,one_lon,124.700701818453,one_lat,10.8856877911993
north,40764,three_lon,124.703457113837,one_lat,10.8856877911993
north,40764,two_lon,124.703575474566,two_lat,10.8878342630755
north,40764,four_lon,124.706331896501,two_lat,10.8878342630755
north,40765,one_lon,124.703575474566,one_lat,10.8878342630755
north,40765,two_lon,124.706448437001,two_lat,10.8899815981174
north,40765,three_lon,124.706331896501,three_lat,10.8842768148012
north,40765,four_lon,124.709205987428,four_lat,10.886425032691
north,41064,one_lon,124.692200478652,one_lat,10.8849560992352
north,41064,two_lon,124.695074400744,two_lat,10.8870999628692
north,41064,three_lon,124.694952423625,three_lat,10.8813974303574
north,41064,four_lon,124.697827468245,four_lat,10.8835421808736
north,41065,one_lon,124.695074400744,one_lat,10.8870999628692
north,41065,two_lon,124.697947625999,two_lat,10.8892446867377
north,41065,three_lon,124.697827468245,three_lat,10.8835421808736
north,41065,four_lon,124.700701818453,four_lat,10.8856877911993
north,41066,one_lon,124.697947625999,one_lat,10.8892446867377
north,41066,two_lon,124.700820154895,two_lat,10.8913902727085
north,41066,three_lon,124.700701818453,three_lat,10.8856877911993
north,41066,four_lon,124.703575474566,four_lat,10.8878342630755
north,41067,one_lon,124.700820154895,one_lat,10.8913902727085
north,41067,two_lon,124.703691988012,two_lat,10.8935367225239
north,41067,three_lon,124.703575474566,three_lat,10.8878342630755
north,41067,four_lon,124.706448437001,four_lat,10.8899815981174
north,41368,one_lon,124.695194540073,one_lat,10.892800145369
north,41368,three_lon,124.697947625999,one_lat,10.892800145369
north,41368,two_lon,124.69806594083,two_lat,10.8949448426539
north,41368,four_lon,124.700820154895,two_lat,10.8949448426539
north,41369,one_lon,124.69806594083,one_lat,10.8949448426539
north,41369,two_lon,124.700936643543,two_lat,10.897090404663
north,41369,three_lon,124.700820154895,three_lat,10.8913902727085
north,41369,four_lon,124.703691988012,four_lat,10.8935367225239
north,41370,one_lon,124.700936643543,one_lat,10.897090404663
north,41370,two_lon,124.703806649057,two_lat,10.8992368331395
north,41370,three_lon,124.703691988012,three_lat,10.8935367225239
north,41370,four_lon,124.706563126034,four_lat,10.8956840377995
north,41670,one_lon,124.692442564531,one_lat,10.8963541659311
north,41670,two_lon,124.69531283597,two_lat,10.8984979715463
north,41670,three_lon,124.695194540073,three_lat,10.892800145369
north,41670,four_lon,124.69806594083,four_lat,10.8949448426539
north,41671,one_lon,124.69531283597,one_lat,10.8984979715463
north,41671,three_lon,124.69806594083,one_lat,10.8984979715463
north,41671,two_lon,124.698182406934,two_lat,10.9006426429666
north,41671,four_lon,124.700936643543,two_lat,10.9006426429666
north,41672,one_lon,124.698182406934,one_lat,10.9006426429666
north,41672,three_lon,124.700936643543,one_lat,10.9006426429666
north,41672,two_lon,124.701051278433,two_lat,10.902788182064
north,41672,four_lon,124.703806649057,two_lat,10.902788182064
north,41673,one_lon,124.701051278433,one_lat,10.902788182064
north,41673,three_lon,124.703806649057,one_lat,10.902788182064
north,41673,two_lon,124.703919451581,two_lat,10.9049345905827
north,41673,four_lon,124.706675958323,two_lat,10.9049345905827
north,41974,one_lon,124.695429281788,one_lat,10.904193435545
north,41974,two_lon,124.698297017502,one_lat,10.904193435545
north,41974,four_lon,124.701051278433,one_lat,10.904193435545
north,41974,two_lon,124.698297017502,two_lat,10.9063380824796
north,41975,one_lon,124.698297017502,one_lat,10.9063380824796
north,41975,two_lon,124.701164052597,two_lat,10.9084836003776
north,41975,three_lon,124.701051278433,three_lat,10.902788182064
north,41975,four_lon,124.703919451581,four_lat,10.9049345905827
north,42276,one_lon,124.69267727197,one_lat,10.9077427801858
north,42276,two_lon,124.695543869867,two_lat,10.9098865319683
north,42276,three_lon,124.695429281788,three_lat,10.904193435545
north,42276,four_lon,124.698297017502,four_lat,10.9063380824796
north,42277,one_lon,124.695543869867,one_lat,10.9098865319683
north,42277,three_lon,124.698297017502,one_lat,10.9098865319683
north,42277,two_lon,124.698409764712,two_lat,10.9120311564616
north,42277,four_lon,124.701164052597,two_lat,10.9120311564616
north,42578,one_lon,124.689926381612,one_lat,10.9112906743525
north,42578,two_lon,124.692791839398,two_lat,10.9134335277862
north,42578,three_lon,124.69267727197,three_lat,10.9077427801858
north,42578,four_lon,124.695543869867,four_lat,10.9098865319683
north,42579,one_lon,124.692791839398,one_lat,10.9134335277862
north,42579,two_lon,124.695656591528,two_lat,10.9155772558842
north,42579,three_lon,124.695543869867,three_lat,10.9098865319683
north,42579,four_lon,124.698409764712,four_lat,10.9120311564616
north,42880,one_lon,124.687176615114,one_lat,10.9148371151833
north,42880,two_lon,124.690040930228,two_lat,10.9169790668619
north,42880,three_lon,124.689926381612,three_lat,10.9112906743525
north,42880,four_lon,124.692791839398,four_lat,10.9134335277862
north,42881,one_lon,124.690040930228,one_lat,10.9169790668619
north,42881,two_lon,124.692904536915,two_lat,10.919121895366
north,42881,three_lon,124.692791839398,three_lat,10.9134335277862
north,42881,four_lon,124.695656591528,four_lat,10.9155772558842
camotes_ne,43139,one_lon,124.560627877588,one_lat,10.8270968086
camotes_ne,43139,two_lon,124.563521988247,two_lat,10.8292038720813
camotes_ne,43139,three_lon,124.56333217536,three_lat,10.8235126079054
camotes_ne,43139,four_lon,124.566227169715,four_lat,10.8256205491118
north,43182,one_lon,124.684427977146,one_lat,10.9183820994889
north,43182,two_lon,124.687291146764,two_lat,10.9205231457946
north,43182,three_lon,124.687176615114,three_lat,10.9148371151833
north,43182,four_lon,124.690040930228,four_lat,10.9169790668619
north,43183,one_lon,124.687291146764,one_lat,10.9205231457946
north,43183,two_lon,124.69015360501,two_lat,10.9226650712954
north,43183,three_lon,124.690040930228,three_lat,10.9169790668619
north,43183,four_lon,124.692904536915,four_lat,10.919121895366
north,43184,one_lon,124.69015360501,one_lat,10.9226650712954
north,43184,two_lon,124.693015353942,two_lat,10.9248078782631
north,43184,three_lon,124.692904536915,three_lat,10.919121895366
north,43184,four_lon,124.695767437061,four_lat,10.9212656028332
north,43485,one_lon,124.684542493682,one_lat,10.9240657608517
north,43485,two_lon,124.68740380022,two_lat,10.9262067797276
north,43485,three_lon,124.687291146764,three_lat,10.9205231457946
north,43485,four_lon,124.69015360501,four_lat,10.9226650712954
north,43787,one_lon,124.681794975935,one_lat,10.9276069079669
north,43787,two_lon,124.684655127227,two_lat,10.9297470163809
north,43787,three_lon,124.684542493682,three_lat,10.9240657608517
north,43787,four_lon,124.68740380022,four_lat,10.9262067797276
north,43788,one_lon,124.684655127227,one_lat,10.9297470163809
north,43788,two_lon,124.687514563138,two_lat,10.9318880119059
north,43788,three_lon,124.68740380022,three_lat,10.9262067797276
north,43788,four_lon,124.690264394498,four_lat,10.9283486827855
north,43789,one_lon,124.687514563138,one_lat,10.9318880119059
north,43789,two_lon,124.690373286179,two_lat,10.9340298969502
