id_number,id_lon,lon,id_lat,lat
27097,one_lon,124.598787185566,one_lat,10.5589148939731
27097,two_lon,124.601745272818,two_lat,10.5610231463004
27097,three_lon,124.601490010769,three_lat,10.5552485327813
27097,four_lon,124.604449166778,four_lat,10.5573568593167
27098,one_lon,124.601745272818,one_lat,10.5610231463004
27098,three_lon,124.604449166778,one_lat,10.5610231463004
27098,two_lon,124.604703311509,two_lat,10.5631322168131
27098,four_lon,124.607408284411,two_lat,10.5631322168131
27099,one_lon,124.604703311509,one_lat,10.5631322168131
27099,two_lon,124.607661293863,two_lat,10.5652421133736
27099,three_lon,124.607408284411,three_lat,10.5594660136897
27099,four_lon,124.61036735583,four_lat,10.5615760038366
27397,one_lon,124.590170218363,one_lat,10.5583659643318
27397,two_lon,124.593127343488,two_lat,10.5604725362033
27397,three_lon,124.592870896207,three_lat,10.5547008122036
27397,four_lon,124.595829057475,four_lat,10.556807451924
27398,one_lon,124.593127343488,one_lat,10.5604725362033
27398,three_lon,124.595829057475,one_lat,10.5604725362033
27398,two_lon,124.596084425236,two_lat,10.5625799009609
27398,four_lon,124.598787185566,two_lat,10.5625799009609
27399,one_lon,124.596084425236,one_lat,10.5625799009609
27399,two_lon,124.599041455997,one_lat,10.5625799009609
27399,four_lon,124.601745272818,one_lat,10.5625799009609
27399,two_lon,124.599041455997,two_lat,10.5646880664855
27400,one_lon,124.599041455997,one_lat,10.5646880664855
27400,two_lon,124.601998428107,one_lat,10.5646880664855
27400,three_lon,124.601745272818,one_lat,10.5646880664855
27400,four_lon,124.604703311509,one_lat,10.5646880664855
27401,one_lon,124.601998428107,one_lat,10.5667970406148
27401,two_lon,124.604955333847,one_lat,10.5667970406148
27401,four_lon,124.607661293863,one_lat,10.5667970406148
27401,two_lon,124.604955333847,two_lat,10.5689068311408
27402,one_lon,124.604955333847,one_lat,10.5689068311408
27402,two_lon,124.607912165442,two_lat,10.5710174458075
27402,three_lon,124.607661293863,three_lat,10.5652421133736
27402,four_lon,124.610619212041,four_lat,10.5673528437971
27697,one_lon,124.581557264931,one_lat,10.5578191387946
27697,two_lon,124.584513450442,two_lat,10.5599240867955
27697,three_lon,124.584255868152,three_lat,10.5541551675187
27697,four_lon,124.587213057416,four_lat,10.556260177424
27698,one_lon,124.584513450442,one_lat,10.5599240867955
27698,three_lon,124.587213057416,one_lat,10.5599240867955
27698,two_lon,124.587469597419,two_lat,10.5620298025494
27698,four_lon,124.590170218363,two_lat,10.5620298025494
27699,one_lon,124.587469597419,one_lat,10.5620298025494
27699,two_lon,124.590425698407,one_lat,10.5620298025494
27699,four_lon,124.593127343488,one_lat,10.5620298025494
27699,two_lon,124.590425698407,two_lat,10.5641362939541
27700,one_lon,124.590425698407,one_lat,10.5641362939541
27700,two_lon,124.593381745903,one_lat,10.5641362939541
27700,three_lon,124.593127343488,one_lat,10.5641362939541
27700,four_lon,124.596084425236,one_lat,10.5641362939541
27701,one_lon,124.593381745903,one_lat,10.5662435688677
27701,two_lon,124.596337732351,one_lat,10.5662435688677
27701,three_lon,124.596084425236,one_lat,10.5662435688677
27701,four_lon,124.599041455997,one_lat,10.5662435688677
27702,one_lon,124.596337732351,one_lat,10.5683516351061
27702,two_lon,124.599293650145,one_lat,10.5683516351061
27702,three_lon,124.599041455997,one_lat,10.5683516351061
27702,four_lon,124.601998428107,one_lat,10.5683516351061
27703,one_lon,124.599293650145,one_lat,10.5704605004412
27703,two_lon,124.602249491625,one_lat,10.5704605004412
27703,three_lon,124.601998428107,one_lat,10.5704605004412
27703,four_lon,124.604955333847,one_lat,10.5704605004412
27704,one_lon,124.602249491625,one_lat,10.5725701725981
27704,two_lon,124.605205249081,one_lat,10.5725701725981
27704,four_lon,124.607912165442,one_lat,10.5725701725981
27704,two_lon,124.605205249081,two_lat,10.5746806592536
27705,one_lon,124.605205249081,one_lat,10.5746806592536
27705,two_lon,124.608160914747,two_lat,10.5767919680329
27705,three_lon,124.607912165442,three_lat,10.5710174458075
