id_number one_lon two_lon three_lon four_lon one_lat two_lat three_lat four_lat
27705 124.605205249081 124.608160914747 124.607912165442 124.610868915062 10.5746806592536 10.5767919680329 10.5710174458075 10.5731288923082
27998 124.57590347632 124.578858711157 124.57860104829 124.581557264931 10.5593777134136 10.5614818361844 10.5557149506108 10.5578191387946
27999 124.578858711157 124.58181390468 124.581557264931 124.584513450442 10.5614818361844 10.563586709642 10.5578191387946 10.5599240867955
28000 124.58181390468 124.584769049532 124.584513450442 124.587469597419 10.563586709642 10.5656923416632 10.5599240867955 10.5620298025494
28001 124.584769049532 124.587724138307 124.587469597419 124.590425698407 10.5656923416632 10.5677987400857 10.5620298025494 10.5641362939541
28002 124.587724138307 124.590679163556 124.590425698407 124.593381745903 10.5677987400857 10.5699059127067 10.5641362939541 10.5662435688677
28003 124.590679163556 124.593634117778 124.593381745903 124.596337732351 10.5699059127067 10.5720138672807 10.5662435688677 10.5683516351061
28004 124.593634117778 124.596588993424 124.596337732351 124.599293650145 10.5720138672807 10.574122611517 10.5683516351061 10.5704605004412
28005 124.596588993424 124.599543782898 124.599293650145 124.602249491625 10.574122611517 10.576232153078 10.5704605004412 10.5725701725981
28006 124.599543782898 124.602498478552 124.602249491625 124.605205249081 10.576232153078 10.5783424995766 10.5725701725981 10.5746806592536
28007 124.602498478552 124.605453072687 124.605205249081 124.608160914747 10.5783424995766 10.5804536585739 10.5746806592536 10.5767919680329
28008 124.605453072687 124.608407557558 124.608160914747 124.611116480806 10.5804536585739 10.5825656375772 10.5767919680329 10.5789041065079
28298 124.567297303801 124.570251649552 124.5699929119 124.572948207479 10.5588333333159 10.5609359184504 10.5551716882452 10.5572743334166
28299 124.570251649552 124.573205958364 124.572948207479 124.57590347632 10.5609359184504 10.5630392294484 10.5572743334166 10.5593777134136
28300 124.573205958364 124.576160223015 124.57590347632 124.578858711157 10.5630392294484 10.5651432742035 10.5593777134136 10.5614818361844
28301 124.576160223015 124.57911443624 124.578858711157 124.58181390468 10.5651432742035 10.5672480605736 10.5614818361844 10.563586709642
28302 124.57911443624 124.58206859073 124.58181390468 124.584769049532 10.5672480605736 10.5693535963791 10.563586709642 10.5656923416632
28303 124.58206859073 124.585022679134 124.584769049532 124.587724138307 10.5693535963791 10.5714598894012 10.5656923416632 10.5677987400857
28304 124.585022679134 124.587976694052 124.587724138307 124.590679163556 10.5714598894012 10.5735669473796 10.5677987400857 10.5699059127067
28305 124.587976694052 124.590930628041 124.590679163556 124.593634117778 10.5735669473796 10.5756747780103 10.5699059127067 10.5720138672807
28306 124.590930628041 124.593884473613 124.593634117778 124.596588993424 10.5756747780103 10.5777833889441 10.5720138672807 10.574122611517
28307 124.593884473613 124.596838223231 124.596588993424 124.599543782898 10.5777833889441 10.5798927877838 10.574122611517 10.576232153078
28308 124.596838223231 124.599791869313 124.599543782898 124.602498478552 10.5798927877838 10.5820029820824 10.576232153078 10.5783424995766
28309 124.599791869313 124.60274540423 124.602498478552 124.605453072687 10.5820029820824 10.5841139793406 10.5783424995766 10.5804536585739
28310 124.60274540423 124.605698820304 124.605453072687 124.608407557558 10.5841139793406 10.5862257870046 10.5804536585739 10.5825656375772
28311 124.605698820304 124.60865210981 124.608407557558 124.611361925363 10.5862257870046 10.5883384124638 10.5825656375772 10.5846784440369
28598 124.558694815606 124.56164829571 124.561388530157 124.564342928291 10.5582908655278 10.5603919677533 10.5546303088965 10.5567314661176
28599 124.56164829571 124.564601742976 124.564342928291 124.567297303801 10.5603919677533 10.5624937711481 10.5567314661176 10.5588333333159
28600 124.564601742976 124.567555150306 124.567297303801 124.570251649552 10.5624937711481 10.5645962836214 10.5588333333159 10.5609359184504
28601 124.567555150306 124.570508510563 124.570251649552 124.573205958364 10.5645962836214 10.5666995130496 10.5609359184504 10.5630392294484
28602 124.570508510563 124.573461816571 124.573205958364 124.576160223015 10.5666995130496 10.5688034672747 10.5630392294484 10.5651432742035
28603 124.573461816571 124.576415061111 124.576160223015 124.57911443624 10.5688034672747 10.5709081541025 10.5651432742035 10.5672480605736
28604 124.576415061111 124.579368236924 124.57911443624 124.58206859073 10.5709081541025 10.5730135813003 10.5672480605736 10.5693535963791
28605 124.579368236924 124.58232133671 124.58206859073 124.585022679134 10.5730135813003 10.5751197565958 10.5693535963791 10.5714598894012
28606 124.58232133671 124.585274353124 124.585022679134 124.587976694052 10.5751197565958 10.5772266876742 10.5714598894012 10.5735669473796
28607 124.585274353124 124.588227278782 124.587976694052 124.590930628041 10.5772266876742 10.579334382177 10.5735669473796 10.5756747780103
28608 124.588227278782 124.591180106252 124.590930628041 124.593884473613 10.579334382177 10.5814428476993 10.5756747780103 10.5777833889441
28609 124.591180106252 124.594132828063 124.593884473613 124.596838223231 10.5814428476993 10.5835520917883 10.5777833889441 10.5798927877838
28610 124.594132828063 124.597085436697 124.596838223231 124.599791869313 10.5835520917883 10.5856621219403 10.5798927877838 10.5820029820824
28611 124.597085436697 124.600037924593 124.599791869313 124.60274540423 10.5856621219403 10.5877729455995 10.5820029820824 10.5841139793406
28612 124.600037924593 124.602990284145 124.60274540423 124.605698820304 10.5877729455995 10.5898845701548 10.5841139793406 10.5862257870046
28613 124.602990284145 124.605942507704 124.605698820304 124.60865210981 10.5898845701548 10.5919970029382 10.5862257870046 10.5883384124638
28614 124.605942507704 124.608894587572 124.60865210981 124.611605264976 10.5919970029382 10.594110251222 10.5883384124638 10.5904518630482
28898 124.550095894492 124.553048532744 124.552787785079 124.555741309723 10.5577502306982 10.5598499041732 10.5540907327946 10.5561904565314
28899 124.553048532744 124.556001142006 124.555741309723 124.558694815606 10.5598499041732 10.5619502542414 10.5561904565314 10.5582908655278
28900 124.556001142006 124.558953715295 124.558694815606 124.56164829571 10.5619502542414 10.5640512888269 10.5582908655278 10.5603919677533
28901 124.558953715295 124.561906245593 124.56164829571 124.564601742976 10.5640512888269 10.566153015823 10.5603919677533 10.5624937711481
28902 124.561906245593 124.564858725842 124.564601742976 124.567555150306 10.566153015823 10.5682554430918 10.5624937711481 10.5645962836214
28903 124.564858725842 124.567811148949 124.567555150306 124.570508510563 10.5682554430918 10.5703585784618 10.5645962836214 10.5666995130496
28904 124.567811148949 124.570763507783 124.570508510563 124.573461816571 10.5703585784618 10.5724624297263 10.5666995130496 10.5688034672747
28905 124.570763507783 124.573715795173 124.573461816571 124.576415061111 10.5724624297263 10.5745670046416 10.5688034672747 10.5709081541025
28906 124.573715795173 124.57666800391 124.576415061111 124.579368236924 10.5745670046416 10.5766723109254 10.5709081541025 10.5730135813003
28907 124.57666800391 124.579620126746 124.579368236924 124.58232133671 10.5766723109254 10.5787783562545 10.5730135813003 10.5751197565958
28908 124.579620126746 124.582572156393 124.58232133671 124.585274353124 10.5787783562545 10.5808851482635 10.5751197565958 10.5772266876742
28909 124.582572156393 124.585524085522 124.585274353124 124.588227278782 10.5808851482635 10.5829926945421 10.5772266876742 10.579334382177
28910 124.585524085522 124.588475906766 124.588227278782 124.591180106252 10.5829926945421 10.5851010026335 10.579334382177 10.5814428476993
28911 124.588475906766 124.591427612713 124.591180106252 124.594132828063 10.5851010026335 10.5872100800321 10.5814428476993 10.5835520917883
28912 124.591427612713 124.594379195913 124.594132828063 124.597085436697 10.5872100800321 10.5893199341818 10.5835520917883 10.5856621219403
28913 124.594379195913 124.597330648874 124.597085436697 124.600037924593 10.5893199341818 10.5914305724734 10.5856621219403 10.5877729455995
28914 124.597330648874 124.600281964062 124.600037924593 124.602990284145 10.5914305724734 10.5935420022424 10.5877729455995 10.5898845701548
28915 124.600281964062 124.6032331339 124.602990284145 124.605942507704 10.5935420022424 10.595654230767 10.5898845701548 10.5919970029382
28916 124.6032331339 124.606184150771 124.605942507704 124.608894587572 10.595654230767 10.5977672652657 10.5919970029382 10.594110251222
28917 124.606184150771 124.609135007015 124.608894587572 124.611846516009 10.5977672652657 10.5998811128948 10.594110251222 10.5962243222166
29199 124.544452243768 124.547404038917 124.547143234199 124.550095894492 10.5593096493263 10.5614085998134 10.5556512258645 10.5577502306982
29200 124.547404038917 124.550355801815 124.550095894492 124.553048532744 10.5614085998134 10.5635082103633 10.5577502306982 10.5598499041732
29201 124.550355801815 124.553307525552 124.553048532744 124.556001142006 10.5635082103633 10.5656084888857 10.5598499041732 10.5619502542414
29202 124.553307525552 124.556259203181 124.556001142006 124.558953715295 10.5656084888857 10.567709443261 10.5619502542414 10.5640512888269
29203 124.556259203181 124.559210827722 124.558953715295 124.561906245593 10.567709443261 10.5698110813389 10.5640512888269 10.566153015823
29204 124.559210827722 124.562162392162 124.561906245593 124.564858725842 10.5698110813389 10.5719134109368 10.566153015823 10.5682554430918
29205 124.562162392162 124.565113889451 124.564858725842 124.567811148949 10.5719134109368 10.5740164398379 10.5682554430918 10.5703585784618
29206 124.565113889451 124.568065312503 124.567811148949 124.570763507783 10.5740164398379 10.5761201757898 10.5703585784618 10.5724624297263
29207 124.568065312503 124.571016654197 124.570763507783 124.573715795173 10.5761201757898 10.5782246265024 10.5724624297263 10.5745670046416
29208 124.571016654197 124.573967907375 124.573715795173 124.57666800391 10.5782246265024 10.5803297996465 10.5745670046416 10.5766723109254
29209 124.573967907375 124.576919064842 124.57666800391 124.579620126746 10.5803297996465 10.5824357028515 10.5766723109254 10.5787783562545
29210 124.576919064842 124.579870119366 124.579620126746 124.582572156393 10.5824357028515 10.5845423437039 10.5787783562545 10.5808851482635
29211 124.579870119366 124.582821063677 124.582572156393 124.585524085522 10.5845423437039 10.5866497297452 10.5808851482635 10.5829926945421
29212 124.582821063677 124.585771890467 124.585524085522 124.588475906766 10.5866497297452 10.5887578684699 10.5829926945421 10.5851010026335
29213 124.585771890467 124.58872259239 124.588475906766 124.591427612713 10.5887578684699 10.5908667673233 10.5851010026335 10.5872100800321
29214 124.58872259239 124.591673162062 124.591427612713 124.594379195913 10.5908667673233 10.5929764336999 10.5872100800321 10.5893199341818
29215 124.591673162062 124.594623592059 124.594379195913 124.597330648874 10.5929764336999 10.5950868749407 10.5893199341818 10.5914305724734
29216 124.594623592059 124.597573874919 124.597330648874 124.600281964062 10.5950868749407 10.5971980983316 10.5914305724734 10.5935420022424
29217 124.597573874919 124.600524003142 124.600281964062 124.6032331339 10.5971980983316 10.5993101111006 10.5935420022424 10.595654230767
29218 124.600524003142 124.603473969187 124.6032331339 124.606184150771 10.5993101111006 10.601422920416 10.595654230767 10.5977672652657
29219 124.603473969187 124.606423765476 124.606184150771 124.609135007015 10.601422920416 10.603536533384 10.5977672652657 10.5998811128948
29220 124.606423765476 124.60937338439 124.609135007015 124.61208569493 10.603536533384 10.6056509570461 10.5998811128948 10.6019957807461
29499 124.5358593119 124.538810317145 124.538548584202 124.541500423248 10.5587711262375 10.5608687304026 10.555113696765 10.5572113509647
29500 124.538810317145 124.541761293641 124.541500423248 124.544452243768 10.5608687304026 10.5629669702735 10.5572113509647 10.5593096493263
29501 124.541761293641 124.544712234575 124.544452243768 124.547404038917 10.5629669702735 10.565065853775 10.5593096493263 10.5614085998134
29502 124.544712234575 124.547663133103 124.547404038917 124.550355801815 10.565065853775 10.5671653888049 10.5614085998134 10.5635082103633
29503 124.547663133103 124.55061398235 124.550355801815 124.553307525552 10.5671653888049 10.5692655832328 10.5635082103633 10.5656084888857
29504 124.55061398235 124.553564775408 124.553307525552 124.556259203181 10.5692655832328 10.5713664448982 10.5656084888857 10.567709443261
29505 124.553564775408 124.556515505339 124.556259203181 124.559210827722 10.5713664448982 10.5734679816097 10.567709443261 10.5698110813389
29506 124.556515505339 124.559466165172 124.559210827722 124.562162392162 10.5734679816097 10.5755702011426 10.5698110813389 10.5719134109368
29507 124.559466165172 124.5624167479 124.562162392162 124.565113889451 10.5755702011426 10.5776731112375 10.5719134109368 10.5740164398379
29508 124.5624167479 124.565367246486 124.565113889451 124.568065312503 10.5776731112375 10.5797767195992 10.5740164398379 10.5761201757898
29509 124.565367246486 124.568317653858 124.568065312503 124.571016654197 10.5797767195992 10.5818810338939 10.5761201757898 10.5782246265024
29510 124.568317653858 124.571267962909 124.571016654197 124.573967907375 10.5818810338939 10.5839860617485 10.5782246265024 10.5803297996465
29511 124.571267962909 124.574218166499 124.573967907375 124.576919064842 10.5839860617485 10.586091810748 10.5803297996465 10.5824357028515
29512 124.574218166499 124.577168257451 124.576919064842 124.579870119366 10.586091810748 10.588198288434 10.5824357028515 10.5845423437039
29513 124.577168257451 124.580118228555 124.579870119366 124.582821063677 10.588198288434 10.5903055023029 10.5845423437039 10.5866497297452
29514 124.580118228555 124.583068072565 124.582821063677 124.585771890467 10.5903055023029 10.5924134598036 10.5866497297452 10.5887578684699
29515 124.583068072565 124.586017782197 124.585771890467 124.58872259239 10.5924134598036 10.5945221683359 10.5887578684699 10.5908667673233
29516 124.586017782197 124.588967350135 124.58872259239 124.591673162062 10.5945221683359 10.5966316352479 10.5908667673233 10.5929764336999
29517 124.588967350135 124.591916769025 124.591673162062 124.594623592059 10.5966316352479 10.5987418678347 10.5929764336999 10.5950868749407
29518 124.591916769025 124.594866031477 124.594623592059 124.597573874919 10.5987418678347 10.6008528733356 10.5950868749407 10.5971980983316
29519 124.594866031477 124.597815130065 124.597573874919 124.600524003142 10.6008528733356 10.6029646589323 10.5971980983316 10.5993101111006
29520 124.597815130065 124.600764057328 124.600524003142 124.603473969187 10.6029646589323 10.6050772317466 10.5993101111006 10.601422920416
29521 124.600764057328 124.603712805767 124.603473969187 124.606423765476 10.6050772317466 10.6071905988381 10.601422920416 10.603536533384
29522 124.603712805767 124.606661367847 124.606423765476 124.60937338439 10.6071905988381 10.609304767202 10.603536533384 10.6056509570461
29799 124.527269620254 124.530219860097 124.529957242267 124.53290828469 10.5582342592203 10.5603305698789 10.5545777932002 10.5566741498281
29800 124.530219860097 124.533170074492 124.53290828469 124.5358593119 10.5603305698789 10.5624274919745 10.5566741498281 10.5587711262375
29801 124.533170074492 124.536120256713 124.5358593119 124.538810317145 10.5624274919745 10.5645250334462 10.5587711262375 10.5608687304026
29802 124.536120256713 124.53907040001 124.538810317145 124.541761293641 10.5645250334462 10.566623202208 10.5608687304026 10.5629669702735
29803 124.53907040001 124.542020497604 124.541761293641 124.544712234575 10.566623202208 10.5687220061482 10.5629669702735 10.565065853775
29804 124.542020497604 124.544970542686 124.544712234575 124.547663133103 10.5687220061482 10.5708214531274 10.565065853775 10.5671653888049
29805 124.544970542686 124.547920528417 124.547663133103 124.55061398235 10.5708214531274 10.5729215509773 10.5671653888049 10.5692655832328
29806 124.547920528417 124.550870447931 124.55061398235 124.553564775408 10.5729215509773 10.5750223074995 10.5692655832328 10.5713664448982
29807 124.550870447931 124.55382029433 124.553564775408 124.556515505339 10.5750223074995 10.5771237304634 10.5713664448982 10.5734679816097
29808 124.55382029433 124.556770060685 124.556515505339 124.559466165172 10.5771237304634 10.5792258276051 10.5734679816097 10.5755702011426
29809 124.556770060685 124.559719740036 124.559466165172 124.5624167479 10.5792258276051 10.5813286066255 10.5755702011426 10.5776731112375
29810 124.559719740036 124.562669325394 124.5624167479 124.565367246486 10.5813286066255 10.5834320751889 10.5776731112375 10.5797767195992
29811 124.562669325394 124.565618809736 124.565367246486 124.568317653858 10.5834320751889 10.5855362409209 10.5797767195992 10.5818810338939
29812 124.565618809736 124.568568186007 124.568317653858 124.571267962909 10.5855362409209 10.5876411114073 10.5818810338939 10.5839860617485
29813 124.568568186007 124.571517447121 124.571267962909 124.574218166499 10.5876411114073 10.5897466941916 10.5839860617485 10.586091810748
29814 124.571517447121 124.57446658596 124.574218166499 124.577168257451 10.5897466941916 10.5918529967738 10.586091810748 10.588198288434
29815 124.57446658596 124.577415595371 124.577168257451 124.580118228555 10.5918529967738 10.593960026608 10.588198288434 10.5903055023029
29816 124.577415595371 124.58036446817 124.580118228555 124.583068072565 10.593960026608 10.5960677911008 10.5903055023029 10.5924134598036
29817 124.58036446817 124.583313197139 124.583068072565 124.586017782197 10.5960677911008 10.5981762976094 10.5924134598036 10.5945221683359
29818 124.583313197139 124.586261775029 124.586017782197 124.588967350135 10.5981762976094 10.6002855534394 10.5945221683359 10.5966316352479
29819 124.586261775029 124.589210194554 124.588967350135 124.591916769025 10.6002855534394 10.6023955658429 10.5966316352479 10.5987418678347
29820 124.589210194554 124.592158448397 124.591916769025 124.594866031477 10.6023955658429 10.6045063420163 10.5987418678347 10.6008528733356
29821 124.592158448397 124.595106529207 124.594866031477 124.597815130065 10.6045063420163 10.6066178890985 10.6008528733356 10.6029646589323
29822 124.595106529207 124.598054429601 124.597815130065 124.600764057328 10.6066178890985 10.6087302141681 10.6029646589323 10.6050772317466
29823 124.598054429601 124.601002142162 124.600764057328 124.603712805767 10.6087302141681 10.6108433242421 10.6050772317466 10.6071905988381
29824 124.601002142162 124.603949659438 124.603712805767 124.606661367847 10.6108433242421 10.6129572262729 10.6071905988381 10.609304767202
29825 124.603949659438 124.606896973946 124.606661367847 124.609609735999 10.6129572262729 10.6150719271463 10.609304767202 10.6114197437668
30099 124.518683051934 124.52163255115 124.521369090973 124.524319361656 10.5576989737655 10.5597940433292 10.5540434403432 10.5561385520365
30100 124.52163255115 124.52458202803 124.524319361656 124.527269620254 10.5597940433292 10.5618897001407 10.5561385520365 10.5582342592203
30101 124.52458202803 124.527531475934 124.527269620254 124.530219860097 10.5618897001407 10.5639859521523 10.5582342592203 10.5603305698789
30102 124.527531475934 124.530480888195 124.530219860097 124.533170074492 10.5639859521523 10.5660828072939 10.5603305698789 10.5624274919745
30103 124.530480888195 124.53343025812 124.533170074492 124.536120256713 10.5660828072939 10.5681802734709 10.5624274919745 10.5645250334462
30104 124.53343025812 124.536379578991 124.536120256713 124.53907040001 10.5681802734709 10.5702783585638 10.5645250334462 10.566623202208
30105 124.536379578991 124.539328844063 124.53907040001 124.542020497604 10.5702783585638 10.5723770704265 10.566623202208 10.5687220061482
30106 124.539328844063 124.542278046563 124.542020497604 124.544970542686 10.5723770704265 10.5744764168847 10.5687220061482 10.5708214531274
30107 124.542278046563 124.545227179692 124.544970542686 124.547920528417 10.5744764168847 10.5765764057348 10.5708214531274 10.5729215509773
30108 124.545227179692 124.548176236622 124.547920528417 124.550870447931 10.5765764057348 10.5786770447424 10.5729215509773 10.5750223074995
30109 124.548176236622 124.551125210497 124.550870447931 124.55382029433 10.5786770447424 10.5807783416407 10.5750223074995 10.5771237304634
30110 124.551125210497 124.554074094432 124.55382029433 124.556770060685 10.5807783416407 10.5828803041289 10.5771237304634 10.5792258276051
30111 124.554074094432 124.557022881515 124.556770060685 124.559719740036 10.5828803041289 10.5849829398707 10.5792258276051 10.5813286066255
30112 124.557022881515 124.559971564802 124.559719740036 124.562669325394 10.5849829398707 10.587086256493 10.5813286066255 10.5834320751889
30113 124.559971564802 124.562920137322 124.562669325394 124.565618809736 10.587086256493 10.5891902615833 10.5834320751889 10.5855362409209
30114 124.562920137322 124.565868592074 124.565618809736 124.568568186007 10.5891902615833 10.5912949626892 10.5855362409209 10.5876411114073
30115 124.565868592074 124.568816922024 124.568568186007 124.571517447121 10.5912949626892 10.5934003673156 10.5876411114073 10.5897466941916
30116 124.568816922024 124.571765120113 124.571517447121 124.57446658596 10.5934003673156 10.5955064829237 10.5897466941916 10.5918529967738
30117 124.571765120113 124.574713179247 124.57446658596 124.577415595371 10.5955064829237 10.5976133169285 10.5918529967738 10.593960026608
30118 124.574713179247 124.577661092304 124.577415595371 124.58036446817 10.5976133169285 10.5997208766976 10.593960026608 10.5960677911008
30119 124.577661092304 124.580608852132 124.58036446817 124.583313197139 10.5997208766976 10.6018291695485 10.5960677911008 10.5981762976094
30120 124.580608852132 124.583556451547 124.583313197139 124.586261775029 10.6018291695485 10.6039382027476 10.5981762976094 10.6002855534394
30121 124.583556451547 124.586503883333 124.586261775029 124.589210194554 10.6039382027476 10.6060479835073 10.6002855534394 10.6023955658429
30122 124.586503883333 124.589451140248 124.589210194554 124.592158448397 10.6060479835073 10.6081585189846 10.6023955658429 10.6045063420163
30123 124.589451140248 124.592398215014 124.592158448397 124.595106529207 10.6081585189846 10.6102698162786 10.6045063420163 10.6066178890985
30124 124.592398215014 124.595345100325 124.595106529207 124.598054429601 10.6102698162786 10.6123818824287 10.6066178890985 10.6087302141681
30125 124.595345100325 124.598291788846 124.598054429601 124.601002142162 10.6123818824287 10.6144947244125 10.6087302141681 10.6108433242421
30126 124.598291788846 124.601238273209 124.601002142162 124.603949659438 10.6144947244125 10.6166083491432 10.6108433242421 10.6129572262729
30127 124.601238273209 124.604184546016 124.603949659438 124.606896973946 10.6166083491432 10.6187227634678 10.6129572262729 10.6150719271463
30128 124.604184546016 124.607130599841 124.606896973946 124.609844078169 10.6187227634678 10.6208379741648 10.6150719271463 10.6171874336794
30400 124.513048273646 124.515997037864 124.515733537 124.518683051934 10.5592590769516 10.5613535205949 10.555604483476 10.5576989737655
30401 124.515997037864 124.518945776126 124.518683051934 124.52163255115 10.5613535205949 10.5634485353334 10.5576989737655 10.5597940433292
30402 124.518945776126 124.521894481842 124.52163255115 124.52458202803 10.5634485353334 10.5655441291113 10.5597940433292 10.5618897001407
30403 124.521894481842 124.524843148398 124.52458202803 124.527531475934 10.5655441291113 10.5676403098508 10.5618897001407 10.5639859521523
30404 124.524843148398 124.527791769159 124.527531475934 124.530480888195 10.5676403098508 10.569737085451 10.5639859521523 10.5660828072939
30405 124.527791769159 124.530740337463 124.530480888195 124.53343025812 10.569737085451 10.5718344637864 10.5660828072939 10.5681802734709
30406 124.530740337463 124.533688846626 124.53343025812 124.536379578991 10.5718344637864 10.5739324527057 10.5681802734709 10.5702783585638
30407 124.533688846626 124.536637289937 124.536379578991 124.539328844063 10.5739324527057 10.5760310600305 10.5702783585638 10.5723770704265
30408 124.536637289937 124.539585660661 124.539328844063 124.542278046563 10.5760310600305 10.5781302935542 10.5723770704265 10.5744764168847
30409 124.539585660661 124.542533952036 124.542278046563 124.545227179692 10.5781302935542 10.58023016104 10.5744764168847 10.5765764057348
30410 124.542533952036 124.545482157275 124.545227179692 124.548176236622 10.58023016104 10.5823306702199 10.5765764057348 10.5786770447424
30411 124.545482157275 124.548430269565 124.548176236622 124.551125210497 10.5823306702199 10.5844318287934 10.5786770447424 10.5807783416407
30412 124.548430269565 124.551378282066 124.551125210497 124.554074094432 10.5844318287934 10.5865336444253 10.5807783416407 10.5828803041289
30413 124.551378282066 124.554326187911 124.554074094432 124.557022881515 10.5865336444253 10.5886361247449 10.5828803041289 10.5849829398707
30414 124.554326187911 124.557273980206 124.557022881515 124.559971564802 10.5886361247449 10.5907392773439 10.5849829398707 10.587086256493
30415 124.557273980206 124.56022165203 124.559971564802 124.562920137322 10.5907392773439 10.5928431097748 10.587086256493 10.5891902615833
30416 124.56022165203 124.563169196434 124.562920137322 124.565868592074 10.5928431097748 10.5949476295496 10.5891902615833 10.5912949626892
30417 124.563169196434 124.566116606442 124.565868592074 124.568816922024 10.5949476295496 10.5970528441376 10.5912949626892 10.5934003673156
30418 124.566116606442 124.569063875049 124.568816922024 124.571765120113 10.5970528441376 10.5991587609639 10.5934003673156 10.5955064829237
30419 124.569063875049 124.572010995223 124.571765120113 124.574713179247 10.5991587609639 10.6012653874077 10.5955064829237 10.5976133169285
30420 124.572010995223 124.574957959905 124.574713179247 124.577661092304 10.6012653874077 10.6033727308001 10.5976133169285 10.5997208766976
30421 124.574957959905 124.577904762006 124.577661092304 124.580608852132 10.6033727308001 10.6054807984227 10.5997208766976 10.6018291695485
30422 124.577904762006 124.580851394409 124.580608852132 124.583556451547 10.6054807984227 10.6075895975053 10.6018291695485 10.6039382027476
30423 124.580851394409 124.58379784997 124.583556451547 124.586503883333 10.6075895975053 10.609699135224 10.6039382027476 10.6060479835073
30424 124.58379784997 124.586744121516 124.586503883333 124.589451140248 10.609699135224 10.6118094186996 10.6060479835073 10.6081585189846
30425 124.586744121516 124.589690201847 124.589451140248 124.592398215014 10.6118094186996 10.6139204549951 10.6081585189846 10.6102698162786
30426 124.589690201847 124.592636083734 124.592398215014 124.595345100325 10.6139204549951 10.6160322511138 10.6102698162786 10.6123818824287
30427 124.592636083734 124.59558175992 124.595345100325 124.598291788846 10.6160322511138 10.6181448139973 10.6123818824287 10.6144947244125
30428 124.59558175992 124.598527223124 124.598291788846 124.601238273209 10.6181448139973 10.6202581505234 10.6144947244125 10.6166083491432
30429 124.598527223124 124.601472466032 124.601238273209 124.604184546016 10.6202581505234 10.6223722675037 10.6166083491432 10.6187227634678
30430 124.601472466032 124.604417481307 124.604184546016 124.607130599841 10.6223722675037 10.6244871716816 10.6187227634678 10.6208379741648
30431 124.604417481307 124.607362261584 124.607130599841 124.610076427227 10.6244871716816 10.6266028697303 10.6208379741648 10.6229539879418
30700 124.504466910889 124.507414987541 124.507150693581 124.510099490037 10.5587255979569 10.5608188802079 10.5550718710703 10.5571651964384
30701 124.507414987541 124.510363041095 124.510099490037 124.513048273646 10.5608188802079 10.5629127095122 10.5571651964384 10.5592590769516
30702 124.510363041095 124.513311065031 124.513048273646 124.515997037864 10.5629127095122 10.565007093828 10.5592590769516 10.5613535205949
30703 124.513311065031 124.516259052809 124.515997037864 124.518945776126 10.565007093828 10.5671020410933 10.5613535205949 10.5634485353334
30704 124.516259052809 124.519206997867 124.518945776126 124.521894481842 10.5671020410933 10.5691975592246 10.5634485353334 10.5655441291113
30705 124.519206997867 124.522154893621 124.521894481842 124.524843148398 10.5691975592246 10.5712936561159 10.5655441291113 10.5676403098508
30706 124.522154893621 124.525102733466 124.524843148398 124.527791769159 10.5712936561159 10.5733903396377 10.5676403098508 10.569737085451
