id_number one_lon two_lon three_lon four_lon one_lat two_lat three_lat four_lat
21364 124.66503701524 124.668018339101 124.667744472841 124.670727176199 10.4995515815761 10.5016640815416 10.4958556289873 10.4979679883571
21365 124.668018339101 124.670999785797 124.670727176199 124.673710015289 10.5016640815416 10.5037776424854 10.4979679883571 10.5000814200195
21366 124.670999785797 124.673981346155 124.673710015289 124.676692980916 10.5037776424854 10.5058922743453 10.5000814200195 10.502195934091
21367 124.673981346155 124.676963010862 124.676692980916 124.679676063736 10.5058922743453 10.5080079870356 10.502195934091 10.5043115406686
21368 124.676963010862 124.679944770455 124.679676063736 124.68265925425 10.5080079870356 10.5101247904432 10.5043115406686 10.5064282498259
21369 124.679944770455 124.682926615324 124.68265925425 124.685642542809 10.5101247904432 10.5122426944236 10.5064282498259 10.5085460716085
21656 124.632537737795 124.635516120469 124.635232454002 124.638212074394 10.4821751226802 10.4842777909647 10.4784827398139 10.4805851792055
21657 124.635516120469 124.638494697753 124.638212074394 124.641191902138 10.4842777909647 10.4863814105598 10.4805851792055 10.4826885796711
21658 124.638494697753 124.641473461728 124.641191902138 124.644171929323 10.4863814105598 10.4884859913181 10.4826885796711 10.4847929511983
21659 124.641473461728 124.644452404367 124.644171929323 124.647152147928 10.4884859913181 10.4905915430964 10.4847929511983 10.4868983037824
21660 124.644452404367 124.647431517528 124.647152147928 124.650132549816 10.4905915430964 10.4926980757532 10.4868983037824 10.4890046474246
21661 124.647431517528 124.650410792957 124.650132549816 124.65311312673 10.4926980757532 10.494805599146 10.4890046474246 10.4911119921286
21662 124.650410792957 124.653390222281 124.65311312673 124.656093870296 10.494805599146 10.4969141231284 10.4911119921286 10.493220347898
21663 124.653390222281 124.656369797005 124.656093870296 124.659074772011 10.4969141231284 10.4990236575475 10.493220347898 10.4953297247339
21664 124.656369797005 124.659349508514 124.659074772011 124.662055823246 10.4990236575475 10.5011342122406 10.4953297247339 10.4974401326313
21665 124.659349508514 124.662329348062 124.662055823246 124.66503701524 10.5011342122406 10.503245797032 10.4974401326313 10.4995515815761
21666 124.662329348062 124.665309306775 124.66503701524 124.668018339101 10.503245797032 10.5053584217301 10.4995515815761 10.5016640815416
21667 124.665309306775 124.668289375648 124.668018339101 124.670999785797 10.5053584217301 10.5074720961232 10.5016640815416 10.5037776424854
21668 124.668289375648 124.671269545538 124.670999785797 124.673981346155 10.5074720961232 10.5095868299767 10.5037776424854 10.5058922743453
21669 124.671269545538 124.674249807165 124.673981346155 124.676963010862 10.5095868299767 10.5117026330284 10.5058922743453 10.5080079870356
21670 124.674249807165 124.677230151107 124.676963010862 124.679944770455 10.5117026330284 10.5138195149853 10.5080079870356 10.5101247904432
21671 124.677230151107 124.680210567798 124.679944770455 124.682926615324 10.5138195149853 10.5159374855194 10.5101247904432 10.5122426944236
21672 124.680210567798 124.683191047526 124.682926615324 124.685908535705 10.5159374855194 10.518056554263 10.5122426944236 10.5143617087959
21956 124.623888962472 124.626865732399 124.626581587433 124.629559557547 10.4816629656686 10.4837639932377 10.4779726006672 10.4800733958601
21957 124.626865732399 124.629842699908 124.629559557547 124.632537737795 10.4837639932377 10.4858659429116 10.4800733958601 10.4821751226802
21958 124.629842699908 124.632819857277 124.632537737795 124.635516120469 10.4858659429116 10.4879688244037 10.4821751226802 10.4842777909647
21959 124.632819857277 124.635797196684 124.635516120469 124.638494697753 10.4879688244037 10.4900726474325 10.4842777909647 10.4863814105598
21960 124.635797196684 124.638774710206 124.638494697753 124.641473461728 10.4900726474325 10.4921774217196 10.4863814105598 10.4884859913181
21961 124.638774710206 124.641752389811 124.641473461728 124.644452404367 10.4921774217196 10.494283156987 10.4884859913181 10.4905915430964
21962 124.641752389811 124.644730227362 124.644452404367 124.647431517528 10.494283156987 10.496389862955 10.4905915430964 10.4926980757532
21963 124.644730227362 124.647708214608 124.647431517528 124.650410792957 10.496389862955 10.498497549339 10.4926980757532 10.494805599146
21964 124.647708214608 124.650686343185 124.650410792957 124.653390222281 10.498497549339 10.5006062258474 10.494805599146 10.4969141231284
21965 124.650686343185 124.653664604612 124.653390222281 124.656369797005 10.5006062258474 10.502715902178 10.4969141231284 10.4990236575475
21966 124.653664604612 124.656642990287 124.656369797005 124.659349508514 10.502715902178 10.5048265880156 10.4990236575475 10.5011342122406
21967 124.656642990287 124.659621491488 124.659349508514 124.662329348062 10.5048265880156 10.5069382930283 10.5011342122406 10.503245797032
21968 124.659621491488 124.662600099364 124.662329348062 124.665309306775 10.5069382930283 10.5090510268648 10.503245797032 10.5053584217301
21969 124.662600099364 124.665578804939 124.665309306775 124.668289375648 10.5090510268648 10.5111647991502 10.5053584217301 10.5074720961232
21970 124.665578804939 124.668557599106 124.668289375648 124.671269545538 10.5111647991502 10.5132796194831 10.5074720961232 10.5095868299767
21971 124.668557599106 124.671536472622 124.671269545538 124.674249807165 10.5132796194831 10.5153954974316 10.5095868299767 10.5117026330284
21972 124.671536472622 124.674515416111 124.674249807165 124.677230151107 10.5153954974316 10.517512442529 10.5117026330284 10.5138195149853
21973 124.674515416111 124.677494420057 124.677230151107 124.680210567798 10.517512442529 10.5196304642707 10.5138195149853 10.5159374855194
21974 124.677494420057 124.680473474801 124.680210567798 124.683191047526 10.5196304642707 10.5217495721089 10.5159374855194 10.518056554263
21975 124.680473474801 124.683452570543 124.683191047526 124.68617158043 10.5217495721089 10.5238697754492 10.518056554263 10.5201767308047
22256 124.615245433695 124.618220622376 124.617936045765 124.620912397751 10.4811520247021 10.4832514728041 10.4774636380308 10.4795628504985
22257 124.618220622376 124.621196011414 124.620912397751 124.623888962472 10.4832514728041 10.4853518143055 10.4795628504985 10.4816629656686
22258 124.621196011414 124.624171593268 124.623888962472 124.626865732399 10.4853518143055 10.4874530587888 10.4816629656686 10.4837639932377
22259 124.624171593268 124.627147360304 124.626865732399 124.629842699908 10.4874530587888 10.4895552158429 10.4837639932377 10.4858659429116
22260 124.627147360304 124.630123304796 124.629842699908 124.632819857277 10.4895552158429 10.4916582950605 10.4858659429116 10.4879688244037
22261 124.630123304796 124.633099418917 124.632819857277 124.635797196684 10.4916582950605 10.4937623060363 10.4879688244037 10.4900726474325
22262 124.633099418917 124.636075694744 124.635797196684 124.638774710206 10.4937623060363 10.4958672583643 10.4900726474325 10.4921774217196
22263 124.636075694744 124.639052124248 124.638774710206 124.641752389811 10.4958672583643 10.4979731616362 10.4921774217196 10.494283156987
22264 124.639052124248 124.642028699296 124.641752389811 124.644730227362 10.4979731616362 10.5000800254378 10.494283156987 10.496389862955
22265 124.642028699296 124.645005411649 124.644730227362 124.647708214608 10.5000800254378 10.5021878593473 10.496389862955 10.498497549339
22266 124.645005411649 124.647982252955 124.647708214608 124.650686343185 10.5021878593473 10.504296672932 10.498497549339 10.5006062258474
22267 124.647982252955 124.650959214749 124.650686343185 124.653664604612 10.504296672932 10.5064064757457 10.5006062258474 10.502715902178
22268 124.650959214749 124.653936288452 124.653664604612 124.656642990287 10.5064064757457 10.5085172773254 10.502715902178 10.5048265880156
22269 124.653936288452 124.656913465365 124.656642990287 124.659621491488 10.5085172773254 10.5106290871884 10.5048265880156 10.5069382930283
22270 124.656913465365 124.659890736667 124.659621491488 124.662600099364 10.5106290871884 10.512741914829 10.5069382930283 10.5090510268648
22271 124.659890736667 124.662868093416 124.662600099364 124.665578804939 10.512741914829 10.5148557697151 10.5090510268648 10.5111647991502
22272 124.662868093416 124.665845526543 124.665578804939 124.668557599106 10.5148557697151 10.5169706612844 10.5111647991502 10.5132796194831
22273 124.665845526543 124.668823026849 124.668557599106 124.671536472622 10.5169706612844 10.5190865989411 10.5132796194831 10.5153954974316
22274 124.668823026849 124.671800585005 124.671536472622 124.674515416111 10.5190865989411 10.5212035920517 10.5153954974316 10.517512442529
22275 124.671800585005 124.674778191548 124.674515416111 124.677494420057 10.5212035920517 10.5233216499412 10.517512442529 10.5196304642707
22276 124.674778191548 124.677755836881 124.677494420057 124.680473474801 10.5233216499412 10.5254407818891 10.5196304642707 10.5217495721089
22277 124.677755836881 124.680733511267 124.680473474801 124.683452570543 10.5254407818891 10.527560997125 10.5217495721089 10.5238697754492
22278 124.680733511267 124.683711204829 124.683452570543 124.686431697336 10.527560997125 10.529682304824 10.5238697754492 10.5259910836455
22558 124.612554491393 124.615528528609 124.615245433695 124.618220622376 10.4848389404959 10.4869386089798 10.4811520247021 10.4832514728041
22559 124.615528528609 124.618502753946 124.618220622376 124.621196011414 10.4869386089798 10.489039161547 10.4832514728041 10.4853518143055
22560 124.618502753946 124.621477159855 124.621196011414 124.624171593268 10.489039161547 10.4911406076695 10.4853518143055 10.4874530587888
22561 124.621477159855 124.624451738697 124.624171593268 124.627147360304 10.4911406076695 10.4932429568222 10.4874530587888 10.4895552158429
22562 124.624451738697 124.627426482744 124.627147360304 124.630123304796 10.4932429568222 10.4953462184808 10.4895552158429 10.4916582950605
22563 124.627426482744 124.630401384171 124.630123304796 124.633099418917 10.4953462184808 10.4974504021195 10.4916582950605 10.4937623060363
22564 124.630401384171 124.633376435057 124.633099418917 124.636075694744 10.4974504021195 10.4995555172091 10.4937623060363 10.4958672583643
22565 124.633376435057 124.636351627381 124.636075694744 124.639052124248 10.4995555172091 10.5016615732143 10.4958672583643 10.4979731616362
22566 124.636351627381 124.639326953021 124.639052124248 124.642028699296 10.5016615732143 10.5037685795913 10.4979731616362 10.5000800254378
22567 124.639326953021 124.642302403749 124.642028699296 124.645005411649 10.5037685795913 10.5058765457849 10.5000800254378 10.5021878593473
22568 124.642302403749 124.645277971233 124.645005411649 124.647982252955 10.5058765457849 10.5079854812262 10.5021878593473 10.504296672932
22569 124.645277971233 124.648253647027 124.647982252955 124.650959214749 10.5079854812262 10.5100953953295 10.504296672932 10.5064064757457
22570 124.648253647027 124.651229422579 124.650959214749 124.653936288452 10.5100953953295 10.5122062974893 10.5064064757457 10.5085172773254
22571 124.651229422579 124.654205289217 124.653936288452 124.656913465365 10.5122062974893 10.5143181970772 10.5085172773254 10.5106290871884
22572 124.654205289217 124.657181238155 124.656913465365 124.659890736667 10.5143181970772 10.5164311034387 10.5106290871884 10.512741914829
22573 124.657181238155 124.660157260488 124.659890736667 124.662868093416 10.5164311034387 10.5185450258898 10.512741914829 10.5148557697151
22574 124.660157260488 124.663133347189 124.662868093416 124.665845526543 10.5185450258898 10.5206599737133 10.5148557697151 10.5169706612844
22575 124.663133347189 124.666109489107 124.665845526543 124.668823026849 10.5206599737133 10.5227759561557 10.5169706612844 10.5190865989411
22576 124.666109489107 124.669085676965 124.668823026849 124.671800585005 10.5227759561557 10.5248929824228 10.5190865989411 10.5212035920517
22577 124.669085676965 124.672061901358 124.671800585005 124.674778191548 10.5248929824228 10.5270110616762 10.5212035920517 10.5233216499412
22578 124.672061901358 124.67503815275 124.674778191548 124.677755836881 10.5270110616762 10.5291302030291 10.5233216499412 10.5254407818891
22579 124.67503815275 124.678014421472 124.677755836881 124.680733511267 10.5291302030291 10.5312504155422 10.5254407818891 10.527560997125
22580 124.678014421472 124.680990697723 124.680733511267 124.683711204829 10.5312504155422 10.533371708219 10.527560997125 10.529682304824
22581 124.680990697723 124.683966971562 124.683711204829 124.686688907548 10.533371708219 10.5354940900021 10.529682304824 10.5318047141024
22861 124.612836135895 124.615809209524 124.615528528609 124.618502753946 10.4906242738338 10.492725022378 10.4869386089798 10.489039161547
22862 124.615809209524 124.618782451624 124.618502753946 124.621477159855 10.492725022378 10.4948266550461 10.489039161547 10.4911406076695
22863 124.618782451624 124.621755854554 124.621477159855 124.624451738697 10.4948266550461 10.4969291812025 10.4911406076695 10.4932429568222
22864 124.621755854554 124.624729410588 124.624451738697 124.627426482744 10.4969291812025 10.4990326102092 10.4932429568222 10.4953462184808
22865 124.624729410588 124.627703111906 124.627426482744 124.630401384171 10.4990326102092 10.5011369514238 10.4953462184808 10.4974504021195
22866 124.627703111906 124.630676950595 124.630401384171 124.633376435057 10.5011369514238 10.5032422141973 10.4974504021195 10.4995555172091
22867 124.630676950595 124.633650918644 124.633376435057 124.636351627381 10.5032422141973 10.5053484078719 10.4995555172091 10.5016615732143
22868 124.633650918644 124.636625007947 124.636351627381 124.639326953021 10.5053484078719 10.5074555417778 10.5016615732143 10.5037685795913
22869 124.636625007947 124.639599210292 124.639326953021 124.642302403749 10.5074555417778 10.5095636252312 10.5037685795913 10.5058765457849
22870 124.639599210292 124.642573517368 124.642302403749 124.645277971233 10.5095636252312 10.5116726675316 10.5058765457849 10.5079854812262
22871 124.642573517368 124.645547920757 124.645277971233 124.648253647027 10.5116726675316 10.5137826779584 10.5079854812262 10.5100953953295
22872 124.645547920757 124.648522411931 124.648253647027 124.651229422579 10.5137826779584 10.5158936657685 10.5100953953295 10.5122062974893
22873 124.648522411931 124.651496982255 124.651229422579 124.654205289217 10.5158936657685 10.518005640193 10.5122062974893 10.5143181970772
22874 124.651496982255 124.654471622979 124.654205289217 124.657181238155 10.518005640193 10.5201186104339 10.5143181970772 10.5164311034387
22875 124.654471622979 124.657446325239 124.657181238155 124.660157260488 10.5201186104339 10.5222325856608 10.5164311034387 10.5185450258898
22876 124.657446325239 124.660421080054 124.660157260488 124.663133347189 10.5222325856608 10.5243475750078 10.5185450258898 10.5206599737133
22877 124.660421080054 124.663395878324 124.663133347189 124.666109489107 10.5243475750078 10.5264635875693 10.5206599737133 10.5227759561557
22878 124.663395878324 124.666370710828 124.666109489107 124.669085676965 10.5264635875693 10.5285806323969 10.5227759561557 10.5248929824228
22879 124.666370710828 124.669345568221 124.669085676965 124.672061901358 10.5285806323969 10.5306987184949 10.5248929824228 10.5270110616762
22880 124.669345568221 124.672320441034 124.672061901358 124.67503815275 10.5306987184949 10.5328178548171 10.5270110616762 10.5291302030291
22881 124.672320441034 124.675295319669 124.67503815275 124.678014421472 10.5328178548171 10.534938050262 10.5291302030291 10.5312504155422
22882 124.675295319669 124.678270194401 124.678014421472 124.680990697723 10.534938050262 10.537059313669 10.5312504155422 10.533371708219
22883 124.678270194401 124.681245055372 124.680990697723 124.683966971562 10.537059313669 10.5391816538138 10.533371708219 10.5354940900021
22884 124.681245055372 124.684219892595 124.683966971562 124.686943232911 10.5391816538138 10.5413050794039 10.5354940900021 10.5376175697676
23164 124.613115397379 124.616087487806 124.615809209524 124.618782451624 10.4964094117907 10.4985112160872 10.492725022378 10.4948266550461
23165 124.616087487806 124.619059727103 124.618782451624 124.621755854554 10.4985112160872 10.5006139043334 10.4948266550461 10.4969291812025
23166 124.619059727103 124.622032107549 124.621755854554 124.624729410588 10.5006139043334 10.5027174857812 10.4969291812025 10.4990326102092
23167 124.622032107549 124.625004621331 124.624729410588 124.627703111906 10.5027174857812 10.5048219696753 10.4990326102092 10.5011369514238
23168 124.625004621331 124.627977260549 124.627703111906 124.630676950595 10.5048219696753 10.5069273652508 10.5011369514238 10.5032422141973
23169 124.627977260549 124.630950017207 124.630676950595 124.633650918644 10.5069273652508 10.509033681731 10.5032422141973 10.5053484078719
23170 124.630950017207 124.633922883215 124.633650918644 124.636625007947 10.509033681731 10.5111409283247 10.5053484078719 10.5074555417778
23171 124.633922883215 124.636895850385 124.636625007947 124.639599210292 10.5111409283247 10.5132491142237 10.5074555417778 10.5095636252312
23172 124.636895850385 124.63986891043 124.639599210292 124.642573517368 10.5132491142237 10.5153582486001 10.5095636252312 10.5116726675316
23173 124.63986891043 124.64284205496 124.642573517368 124.645547920757 10.5153582486001 10.5174683406036 10.5116726675316 10.5137826779584
23174 124.64284205496 124.64581527548 124.645547920757 124.648522411931 10.5174683406036 10.5195793993581 10.5137826779584 10.5158936657685
23175 124.64581527548 124.648788563391 124.648522411931 124.651496982255 10.5195793993581 10.5216914339593 10.5158936657685 10.518005640193
23176 124.648788563391 124.651761909984 124.651496982255 124.654471622979 10.5216914339593 10.5238044534711 10.518005640193 10.5201186104339
23177 124.651761909984 124.654735306441 124.654471622979 124.657446325239 10.5238044534711 10.5259184669225 10.5201186104339 10.5222325856608
23178 124.654735306441 124.657708743829 124.657446325239 124.660421080054 10.5259184669225 10.5280334833039 10.5222325856608 10.5243475750078
23179 124.657708743829 124.660682213103 124.660421080054 124.663395878324 10.5280334833039 10.530149511564 10.5243475750078 10.5264635875693
23180 124.660682213103 124.6636557051 124.663395878324 124.666370710828 10.530149511564 10.532266560606 10.5264635875693 10.5285806323969
23181 124.6636557051 124.66662921054 124.666370710828 124.669345568221 10.532266560606 10.5343846392836 10.5285806323969 10.5306987184949
23182 124.66662921054 124.669602720022 124.669345568221 124.672320441034 10.5343846392836 10.5365037563974 10.5306987184949 10.5328178548171
23183 124.669602720022 124.672576224023 124.672320441034 124.675295319669 10.5365037563974 10.5386239206908 10.5328178548171 10.534938050262
23184 124.672576224023 124.675549712898 124.675295319669 124.678270194401 10.5386239206908 10.5407451408455 10.534938050262 10.537059313669
23185 124.675549712898 124.678523176874 124.678270194401 124.681245055372 10.5407451408455 10.542867425478 10.537059313669 10.5391816538138
23186 124.678523176874 124.681496606054 124.681245055372 124.684219892595 10.542867425478 10.5449907831344 10.5391816538138 10.5413050794039
23187 124.681496606054 124.684469990412 124.684219892595 124.687194695944 10.5449907831344 10.5471152222864 10.5413050794039 10.5434295990742
23467 124.613392287409 124.616363375343 124.616087487806 124.619059727103 10.5021943059558 10.5042971415536 10.4985112160872 10.5006139043334
23468 124.616363375343 124.619334592609 124.619059727103 124.622032107549 10.5042971415536 10.5064008607157 10.5006139043334 10.5027174857812
23469 124.619334592609 124.622305931411 124.622032107549 124.625004621331 10.5064008607157 10.5085054725777 10.5027174857812 10.5048219696753
23470 124.622305931411 124.625277383861 124.625004621331 124.627977260549 10.5085054725777 10.5106109862623 10.5048219696753 10.5069273652508
23471 124.625277383861 124.628248941982 124.627977260549 124.630950017207 10.5106109862623 10.5127174108783 10.5069273652508 10.509033681731
23472 124.628248941982 124.631220597706 124.630950017207 124.633922883215 10.5127174108783 10.5148247555168 10.509033681731 10.5111409283247
23473 124.631220597706 124.634192342869 124.633922883215 124.636895850385 10.5148247555168 10.5169330292498 10.5111409283247 10.5132491142237
23474 124.634192342869 124.637164169213 124.636895850385 124.63986891043 10.5169330292498 10.5190422411265 10.5132491142237 10.5153582486001
23475 124.637164169213 124.640136068379 124.63986891043 124.64284205496 10.5190422411265 10.5211524001712 10.5153582486001 10.5174683406036
23476 124.640136068379 124.64310803191 124.64284205496 124.64581527548 10.5211524001712 10.5232635153801 10.5174683406036 10.5195793993581
23477 124.64310803191 124.646080051245 124.64581527548 124.648788563391 10.5232635153801 10.5253755957183 10.5195793993581 10.5216914339593
23478 124.646080051245 124.64905211772 124.648788563391 124.651761909984 10.5253755957183 10.5274886501169 10.5216914339593 10.5238044534711
23479 124.64905211772 124.652024222564 124.651761909984 124.654735306441 10.5274886501169 10.5296026874695 10.5238044534711 10.5259184669225
23480 124.652024222564 124.654996356898 124.654735306441 124.657708743829 10.5296026874695 10.5317177166287 10.5259184669225 10.5280334833039
23481 124.654996356898 124.657968511734 124.657708743829 124.660682213103 10.5317177166287 10.5338337464032 10.5280334833039 10.530149511564
23482 124.657968511734 124.660940677971 124.660682213103 124.6636557051 10.5338337464032 10.5359507855538 10.530149511564 10.532266560606
23483 124.660940677971 124.663912846394 124.6636557051 124.66662921054 10.5359507855538 10.5380688427898 10.532266560606 10.5343846392836
23484 124.663912846394 124.666885007676 124.66662921054 124.669602720022 10.5380688427898 10.5401879267649 10.5343846392836 10.5365037563974
23485 124.666885007676 124.669857152371 124.669602720022 124.672576224023 10.5401879267649 10.5423080460739 10.5365037563974 10.5386239206908
23486 124.669857152371 124.672829270914 124.672576224023 124.675549712898 10.5423080460739 10.5444292092482 10.5386239206908 10.5407451408455
23487 124.672829270914 124.675801353622 124.675549712898 124.678523176874 10.5444292092482 10.5465514247514 10.5407451408455 10.542867425478
23488 124.675801353622 124.678773390691 124.678523176874 124.681496606054 10.5465514247514 10.5486747009757 10.542867425478 10.5449907831344
23489 124.678773390691 124.681745372193 124.681496606054 124.684469990412 10.5486747009757 10.5507990462369 10.5449907831344 10.5471152222864
23490 124.681745372193 124.68471728808 124.684469990412 124.687443319793 10.5507990462369 10.55292446877 10.5471152222864 10.5492407513262
23770 124.613666818046 124.616636884525 124.616363375343 124.619334592609 10.5079789081835 10.5100827505076 10.5042971415536 10.5064008607157
23771 124.616636884525 124.619607060877 124.619334592609 124.622305931411 10.5100827505076 10.5121874758043 10.5064008607157 10.5085054725777
23772 124.619607060877 124.622577339233 124.622305931411 124.625277383861 10.5121874758043 10.5142930930883 10.5085054725777 10.5106109862623
23773 124.622577339233 124.625547711637 124.625277383861 124.628248941982 10.5142930930883 10.5163996113573 10.5106109862623 10.5127174108783
23774 124.625547711637 124.628518170047 124.628248941982 124.631220597706 10.5163996113573 10.5185070395892 10.5127174108783 10.5148247555168
23775 124.628518170047 124.631488706326 124.631220597706 124.634192342869 10.5185070395892 10.5206153867401 10.5148247555168 10.5169330292498
23776 124.631488706326 124.634459312248 124.634192342869 124.637164169213 10.5206153867401 10.5227246617409 10.5169330292498 10.5190422411265
23777 124.634459312248 124.63742997949 124.637164169213 124.640136068379 10.5227246617409 10.5248348734953 10.5190422411265 10.5211524001712
23778 124.63742997949 124.640400699632 124.640136068379 124.64310803191 10.5248348734953 10.5269460308764 10.5211524001712 10.5232635153801
23779 124.640400699632 124.643371464159 124.64310803191 124.646080051245 10.5269460308764 10.5290581427238 10.5232635153801 10.5253755957183
23780 124.643371464159 124.646342264451 124.646080051245 124.64905211772 10.5290581427238 10.5311712178407 10.5253755957183 10.5274886501169
23781 124.646342264451 124.649313091791 124.64905211772 124.652024222564 10.5311712178407 10.5332852649907 10.5274886501169 10.5296026874695
23782 124.649313091791 124.652283937353 124.652024222564 124.654996356898 10.5332852649907 10.5354002928944 10.5296026874695 10.5317177166287
23783 124.652283937353 124.655254792211 124.654996356898 124.657968511734 10.5354002928944 10.5375163102259 10.5317177166287 10.5338337464032
23784 124.655254792211 124.658225647327 124.657968511734 124.660940677971 10.5375163102259 10.5396333256095 10.5338337464032 10.5359507855538
23785 124.658225647327 124.661196493557 124.660940677971 124.663912846394 10.5396333256095 10.5417513476161 10.5359507855538 10.5380688427898
