"season","k","theta","mdd","med","dist90","iteration"
"NEM",-2.48435546984879,1.37600909836594,8.44575253318808,6.52,18.45,1
"NEM",-2.71033169335442,1.59185100954096,9.52985896250784,7.65,20.33,2
"NEM",-1.42400815364833,0.678300710233666,8.94960033991681,5.15,21.86,3
"NEM",-2.62901085900606,1.5778797451998,8.83485964620566,7.08,18.88,4
"NEM",-2.53481983104592,1.35214056980215,9.01358699544678,6.92,19.74,5
"NEM",0.70835221501964,0.344650541941884,23.1588329984789,7.67,58.38,6
"NEM",-2.43131700381228,1.27162616152633,8.58667786736633,6.47,19,7
"NEM",-2.35389473069802,1.11052683669823,9.18032027813013,6.62,20.77,8
"NEM",-2.66776048321129,2.02161639769828,8.09376102050465,6.86,16.66,9
"NEM",-2.31610666781888,1.11014241398755,8.84354099804556,6.37,20.01,10
"NEM",-2.47427032608133,1.27819946549306,8.92017347024406,6.74,19.72,11
"NEM",-2.35864986599015,1.25077608880158,8.11240527848127,6.09,18,12
"NEM",-2.61280373363021,1.32457937721666,9.91946696146617,7.57,21.8,13
"NEM",-2.56877504437455,1.41759637179653,8.97335769305056,6.99,19.5,14
"NEM",-2.53352717127712,1.46224044019667,8.4615061616008,6.65,18.3,15
"NEM",-2.55496900608161,1.30154473536544,9.5098944007119,7.22,20.96,16
"NEM",-0.998215985364421,0.568861639702108,9.96497497082281,5.14,24.86,17
"NEM",-2.41646883281605,1.18347455283513,9.09458461033661,6.7,20.36,18
"NEM",-2.60813351737032,1.48891680691076,8.99833120853134,7.1,19.4,19
"NEM",-2.11135662159296,0.983862197527841,8.45551585635469,5.82,19.52,20
"NEM",-2.763043414382,1.5568760789851,10.1901586541886,8.14,21.82,21
"NEM",-2.49305172019751,1.30034136496979,8.94643548855722,6.79,19.72,22
"NEM",-2.17677486932403,1.00193146327944,8.79368498997917,6.1,20.24,23
"NEM",-2.21433935470859,1.01183647923828,9.00481814901808,6.27,20.69,24
"NEM",-2.59586586268182,1.54912621666354,8.64978539674545,6.9,18.53,25
"NEM",-2.61736399881005,1.58583083149457,8.70464050199752,6.98,18.58,26
"NEM",-2.56293732312162,1.45080435825392,8.76494228633057,6.87,18.98,27
"NEM",-2.56383898740809,1.6092355720011,8.17570983919212,6.58,17.41,28
"NEM",-1.8282928769996,0.813312784169319,8.82845704149754,5.59,21.01,29
"NEM",-0.71013128104519,0.518746528568937,10.5083371527119,5.07,26.43,30
"NEM",-2.72416481895439,1.58540090974889,9.68742887542111,7.77,20.68,31
"NEM",-2.36225872339009,1.20328551751828,8.46507756499937,6.27,18.9,32
"NEM",-1.99729982502858,0.869992552016466,9.206572027187,6.02,21.68,33
"NEM",-2.37217942071611,1.1934404539685,8.62338149143832,6.37,19.28,34
"NEM",-2.21787865493326,1.04118192528569,8.69147891382553,6.12,19.88,35
"NEM",-2.22096765154232,0.973379098615488,9.58525637058863,6.57,22.17,36
"NEM",-0.333033280095332,0.448877484814156,13.6399866873121,5.86,34.58,37
"NEM",-2.47565336042886,1.24967668999721,9.12715327419459,6.84,20.25,38
"NEM",-0.483485085047801,0.480645804221129,11.531548550586,5.25,29.15,39
"NEM",-2.53638231730977,1.2947008544692,9.37972482583195,7.11,20.69,40
"NEM",-2.50880737417044,1.30649452666283,9.0497732499876,6.88,19.93,41
"NEM",-2.35299056788078,1.21313405343424,8.31666004852826,6.18,18.54,42
"NEM",-2.07205015768734,0.969918185189789,8.3030511752147,5.69,19.21,43
"NEM",0.862999721267241,0.339574666400772,22.0780268279069,7.19,55.58,44
"NEM",-2.44940376888542,1.25957542209577,8.82308258900058,6.63,19.55,45
"NEM",-2.45355133721656,1.42941925866814,7.94557935513503,6.2,17.25,46
"NEM",-2.30952177941441,1.12028121705547,8.69135597774832,6.28,19.64,47
"NEM",-1.06946793980489,0.573403651182242,10.4128977539756,5.4,25.95,48
"NEM",-2.13897702636226,0.984579930755022,8.68306159322589,5.98,20.04,49
"NEM",-2.59054335314731,1.60045402476269,8.42551944653237,6.77,17.96,50
"NEM",-2.38143835122342,1.27586560860224,8.14331610922863,6.15,18.01,51
"NEM",-2.52645418032965,1.40455298357375,8.66419362619169,6.73,18.86,52
"NEM",-2.39173201786871,1.28035018625125,8.20058211281916,6.2,18.12,53
"NEM",-2.50463591873107,1.26521660513561,9.28431846786125,6.99,20.56,54
"NEM",-0.657335012313587,0.501752934278271,11.4101917355556,5.37,28.77,55
"NEM",-2.74848692286538,1.87207717509284,9.06761641798535,7.56,18.87,56
"NEM",-2.26727149590571,1.05959913222003,8.92403542347597,6.32,20.35,57
"NEM",0.217032692050274,0.403046714456247,13.9122805204546,5.42,35.32,58
"NEM",-2.69003206635987,1.52409212265991,9.60856125365118,7.63,20.64,59
"NEM",-2.58025188947465,1.46461470136633,8.85568049488319,6.96,19.15,60
"NEM",-2.54201097451394,1.3466967295012,9.10985299485234,6.99,19.97,61
"NEM",-2.57590149648901,1.5041867610254,8.65040149718969,6.85,18.62,62
"NEM",-2.79128122221855,1.86980179556156,9.46940083593794,7.89,19.71,63
"NEM",-2.91943071080278,2.01559932373221,10.4222949456287,8.82,21.46,64
"NEM",-2.61022257409923,1.3787632468754,9.56289717936277,7.39,20.88,65
"NEM",0.0409593365174208,0.41630669868595,13.8490096182951,5.56,35.16,66
"NEM",-2.55900316868913,1.50171982061027,8.51523396935679,6.74,18.34,67
"NEM",-2.28552777082599,1.09815060423481,8.69022105201096,6.24,19.7,68
"NEM",-2.83460837942824,1.96736398527881,9.6698285039387,8.15,19.98,69
