time_id,data_source,k_eval,theta_eval,log_like,cutoff,best_k,best_theta,mdd,med,dist90
2012,genetics,-3.1628345438352,1.53164419290843,19.0354574601946,20.2607303743544,-3.27091,3.52876,15.37,12.22,32.98
2012,genetics,-2.80164844803592,1.33189595270944,18.0742928821273,20.2607303743544,-3.27091,3.52876,11.92,9.12,26.18
2012,genetics,-2.00278978909164,0.887002144993505,18.9915847383343,20.2607303743544,-3.27091,3.52876,8.95,5.9,21.01
2012,genetics,-3.00844519308178,1.31373702178226,18.8714070605241,20.2607303743544,-3.27091,3.52876,14.84,11.3,32.66
2012,genetics,-3.32855522308428,1.32281648724585,20.1515577291754,20.2607303743544,-3.27091,3.52876,20.32,15.5,44.66
2012,genetics,-2.95462138272738,1.44992900373612,18.2649580036346,20.2607303743544,-3.27091,3.52876,12.97,10.16,28.09
2012,genetics,-3.35688354432344,1.91298174237923,19.4881297899464,20.2607303743544,-3.27091,3.52876,16.5,13.82,34.23
2012,genetics,-3.51268931113881,2.29431929185003,20.16251261017,20.2607303743544,-3.27091,3.52876,18.03,15.64,36.47
2012,genetics,-2.51694881958238,1.19570397075558,18.165539112838,20.2607303743544,-3.27091,3.52876,9.95,7.35,22.23
2012,genetics,-2.01695394971122,0.532902991913475,20.0053514796583,20.2607303743544,-3.27091,3.52876,34.97,17.22,87.76
2012,genetics,-3.01694368945353,1.11398878158327,19.482019234311,20.2607303743544,-3.27091,3.52876,17.75,12.81,40.15
2012,genetics,-1.06228952395157,0.560141388304247,19.5051073055386,20.2607303743544,-3.27091,3.52876,11.21,5.72,28.01
2012,genetics,-2.81156336046963,2.03101479340591,19.706643971257,20.2607303743544,-3.27091,3.52876,9.33,7.91,19.19
2012,genetics,-0.757760070630613,0.487505664595523,19.5622854197672,20.2607303743544,-3.27091,3.52876,14.26,6.56,36.01
2012,genetics,-3.43478642773112,3.80151055880605,18.5111937223016,20.2607303743544,-3.27091,3.52876,15.23,14.17,29.12
2012,genetics,-2.95178855060347,2.07641212072386,17.7359484582148,20.2607303743544,-3.27091,3.52876,10.64,9.06,21.82
2012,genetics,-1.31441158298008,0.523823526449885,19.3423065353429,20.2607303743544,-3.27091,3.52876,18.51,9,46.51
2012,genetics,-3.14867038321562,1.30465755631867,19.4788463484296,20.2607303743544,-3.27091,3.52876,17.18,13.06,37.86
2012,genetics,-2.81014694440767,1.20478343621917,18.4719179917617,20.2607303743544,-3.27091,3.52876,13.23,9.81,29.54
2012,genetics,-3.40787452255392,4.24640436652199,17.8783578954347,20.2607303743544,-3.27091,3.52876,14.7,13.83,27.86
2012,genetics,-2.32148340303218,0.696333370258104,19.4629891426716,20.2607303743544,-3.27091,3.52876,20.51,11.99,49.94
2012,genetics,-2.07927625643737,0.986876265093,19.5190218326926,20.2607303743544,-3.27091,3.52876,8.15,5.62,18.81
2012,genetics,-3.30305973396904,4.62774191599279,17.7441914853146,20.2607303743544,-3.27091,3.52876,13.18,12.49,24.8
2012,genetics,-1.69259467152285,0.787128024894009,19.729234620442,20.2607303743544,-3.27091,3.52876,8.24,5.14,19.71
2012,genetics,-1.70675883214243,0.660015508403742,18.9516074132514,20.2607303743544,-3.27091,3.52876,12.78,7.25,31.34
2012,genetics,-3.39371036193434,4.10113291910454,17.7966016347261,20.2607303743544,-3.27091,3.52876,14.53,13.62,27.61
2012,genetics,-2.85547225839033,2.05825318979668,18.9666694514436,20.2607303743544,-3.27091,3.52876,9.7,8.24,19.91
2012,genetics,-3.37104770494302,4.85472855258255,17.3287453612975,20.2607303743544,-3.27091,3.52876,14.08,13.39,26.41
2012,genetics,-3.35688354432344,3.29306049284499,17.992080701355,20.2607303743544,-3.27091,3.52876,14.31,13.1,27.74
2012,genetics,-3.48577740596161,4.92736427629128,18.6468145221908,20.2607303743544,-3.27091,3.52876,15.78,15.03,29.57
2012,genetics,-3.00702877701983,2.05825318979668,17.4779874388545,20.2607303743544,-3.27091,3.52876,11.28,9.59,23.17
2012,genetics,-2.02403603002101,0.914240541384276,19.1070866392433,20.2607303743544,-3.27091,3.52876,8.68,5.8,20.29
2012,genetics,-2.67417100245971,1.6587567093987,19.2390087041667,20.2607303743544,-3.27091,3.52876,8.96,7.27,19
2012,genetics,-3.09343015679926,3.07515332171882,18.9078900156288,20.2607303743544,-3.27091,3.52876,11.1,10.07,21.68
2012,genetics,-3.17841512051674,2.30339875731362,17.6922596837128,20.2607303743544,-3.27091,3.52876,12.89,11.19,26.06
2012,genetics,-2.72232914856628,1.35913434910021,17.9068814471504,20.2607303743544,-3.27091,3.52876,10.83,8.33,23.69
2012,genetics,-3.26623291635813,4.20100703920404,17.8409856658329,20.2607303743544,-3.27091,3.52876,12.77,12,24.21
2012,genetics,-3.38804469768651,2.39419341194953,19.1717729614369,20.2607303743544,-3.27091,3.52876,15.72,13.74,31.62
2012,genetics,-3.30730898215491,1.94022013877,19.1363098795402,20.2607303743544,-3.27091,3.52876,15.61,13.11,32.31
2012,genetics,-3.22940609874722,3.51096766397116,17.4396203512001,20.2607303743544,-3.27091,3.52876,12.5,11.53,24.08
2012,genetics,-1.16002223222667,0.578300319231428,19.4267296875088,20.2607303743544,-3.27091,3.52876,11.08,5.78,27.58
2012,genetics,-3.10051223710905,1.74047189857101,18.2429210639314,20.2607303743544,-3.27091,3.52876,13.37,10.97,28.13
2012,genetics,-3.34838504795169,3.23858370006344,17.953496645153,20.2607303743544,-3.27091,3.52876,14.22,12.99,27.62
2012,genetics,-3.2605672521103,3.08423278718241,17.3827460412493,20.2607303743544,-3.27091,3.52876,13.12,11.91,25.61
2012,genetics,-0.951809071118851,0.487505664595523,19.4343288484358,20.2607303743544,-3.27091,3.52876,17.31,7.97,43.72
2012,genetics,-3.30872539821687,1.40453167641816,19.9485567933685,20.2607303743544,-3.27091,3.52876,18.94,14.71,41.24
2012,genetics,-3.12459131016234,3.3747756820173,19.2695037083739,20.2607303743544,-3.27091,3.52876,11.31,10.38,21.87
2012,genetics,-2.77473654285872,1.42269060734534,17.8533681373308,20.2607303743544,-3.27091,3.52876,10.99,8.57,23.88
2012,genetics,-3.07076749980793,1.83126655320692,17.9020686000093,20.2607303743544,-3.27091,3.52876,12.65,10.49,26.41
2012,genetics,-2.89229907600123,1.56796205476279,17.7909706540336,20.2607303743544,-3.27091,3.52876,11.54,9.23,24.69
2012,genetics,-2.77190371073481,1.71323350218024,18.2460484518163,20.2607303743544,-3.27091,3.52876,9.71,7.93,20.47
2012,genetics,-3.42912076348329,4.21916597013122,18.1719004022528,20.2607303743544,-3.27091,3.52876,15.03,14.12,28.48
2012,genetics,-3.11609281379059,3.29306049284499,19.1860242038823,20.2607303743544,-3.27091,3.52876,11.25,10.29,21.81
2012,genetics,-2.52544731595413,1.35913434910021,18.7896290900808,20.2607303743544,-3.27091,3.52876,8.89,6.84,19.46
2012,genetics,-3.04527201069269,2.33063715370439,17.5070168147167,20.2607303743544,-3.27091,3.52876,11.24,9.78,22.7
2012,genetics,-2.89654832418711,2.10365051711463,18.4928334458199,20.2607303743544,-3.27091,3.52876,10.02,8.56,20.51
2012,genetics,-2.97870045578067,2.59394165214852,19.5370070442632,20.2607303743544,-3.27091,3.52876,10.23,9.06,20.37
2012,genetics,-3.20815985781785,1.93114067330641,18.5004707592657,20.2607303743544,-3.27091,3.52876,14.16,11.89,29.34
2012,genetics,-2.81864544077942,0.80528695582119,19.9644861884575,20.2607303743544,-3.27091,3.52876,24.25,15.29,57.79
2012,genetics,-1.91497199325025,0.641856577476561,19.1601119163221,20.2607303743544,-3.27091,3.52876,17.03,9.49,41.9
2012,genetics,-2.8866334117534,0.896081610457095,19.7944845278151,20.2607303743544,-3.27091,3.52876,21.28,14.09,49.88
2012,genetics,-2.24499693568645,0.560141388304247,20.1379721540582,20.2607303743544,-3.27091,3.52876,36.59,18.67,91.41
2012,genetics,-2.90929606874473,0.941478937775048,19.6973100687264,20.2607303743544,-3.27091,3.52876,20.08,13.58,46.68
2012,genetics,-1.79316021192187,0.669094973867333,18.9371835150829,20.2607303743544,-3.27091,3.52876,13.43,7.67,32.86
2012,genetics,-3.25631800392442,2.8027693578111,17.5928248742441,20.2607303743544,-3.27091,3.52876,13.28,11.9,26.2
2012,genetics,-3.21949118631352,4.35535795208507,19.6079853134571,20.2607303743544,-3.27091,3.52876,12.16,11.46,22.99
2012,genetics,-3.46169833290833,4.18284810827686,18.6455384235678,20.2607303743544,-3.27091,3.52876,15.53,14.59,29.46
2012,genetics,-2.94329005423172,1.2774191599279,18.7157870293088,20.2607303743544,-3.27091,3.52876,14.27,10.77,31.54
2012,genetics,-2.84697376201858,1.95837906969718,18.5118032794675,20.2607303743544,-3.27091,3.52876,9.81,8.26,20.28
2012,genetics,-1.85548251864802,0.768969093966828,18.8564500964798,20.2607303743544,-3.27091,3.52876,10.19,6.28,24.47
2012,genetics,-2.88238416356753,1.4680879346633,17.964908990222,20.2607303743544,-3.27091,3.52876,11.96,9.4,25.84
2012,genetics,-3.16000171171128,2.35787555009517,17.5266226179712,20.2607303743544,-3.27091,3.52876,12.57,10.96,25.33
2012,genetics,-3.04527201069269,1.89482281145205,17.6806150632158,20.2607303743544,-3.27091,3.52876,12.13,10.14,25.21
2012,genetics,-2.70674857188474,1.12306824704686,18.4437669508425,20.2607303743544,-3.27091,3.52876,12.89,9.33,29.12
2012,genetics,-2.19400595745597,0.696333370258104,19.2420468400564,20.2607303743544,-3.27091,3.52876,18.06,10.56,43.97
2012,genetics,-3.30305973396904,4.30088115930353,17.4181228144279,20.2607303743544,-3.27091,3.52876,13.23,12.46,25.04
2012,genetics,-3.46311474897028,2.48498806658543,19.6933199937372,20.2607303743544,-3.27091,3.52876,16.78,14.75,33.59
2012,genetics,-3.45036700441266,4.94552320721846,18.0830920712053,20.2607303743544,-3.27091,3.52876,15.23,14.51,28.53
2012,genetics,-3.40787452255392,3.55636499128911,18.3489940235922,20.2607303743544,-3.27091,3.52876,14.92,13.78,28.71
2012,genetics,-3.52402063963448,2.96619973615573,19.94480329364,20.2607303743544,-3.27091,3.52876,17.18,15.51,33.68
2012,genetics,-3.40504169043001,4.20100703920404,17.8707060913935,20.2607303743544,-3.27091,3.52876,14.67,13.79,27.82
2012,genetics,-3.33563730339407,4.26456329744917,17.2899652814503,20.2607303743544,-3.27091,3.52876,13.68,12.87,25.9
2012,genetics,-2.96170346303717,1.74047189857101,17.6715166451099,20.2607303743544,-3.27091,3.52876,11.64,9.55,24.48
2012,genetics,-3.27331499666792,4.57326512321125,18.3732850763501,20.2607303743544,-3.27091,3.52876,12.8,12.12,24.11
2012,genetics,-3.41637301892567,4.39167581393944,17.9011021662352,20.2607303743544,-3.27091,3.52876,14.8,13.96,27.96
2012,genetics,-3.18408078476457,3.88322574797837,19.297759253353,20.2607303743544,-3.27091,3.52876,11.83,11.03,22.58
2012,genetics,-3.19116286507436,2.92988187430137,17.2938445654563,20.2607303743544,-3.27091,3.52876,12.34,11.12,24.23
2012,genetics,-2.24074768750058,1.11398878158327,19.5199943354235,20.2607303743544,-3.27091,3.52876,8.17,5.89,18.47
2012,genetics,-3.48011174171378,4.22824543559481,18.8821686893946,20.2607303743544,-3.27091,3.52876,15.81,14.86,29.96
2012,genetics,-3.46736399715616,4.87288748350973,18.3785695640592,20.2607303743544,-3.27091,3.52876,15.5,14.75,29.06
2012,genetics,-1.83565269378061,0.496585130059113,20.040644245173,20.2607303743544,-3.27091,3.52876,38.71,18.08,97.67
2012,genetics,-3.3413029676419,2.83000775420187,18.2904963202473,20.2607303743544,-3.27091,3.52876,14.43,12.95,28.44
2012,genetics,-2.31440132272239,1.20478343621917,19.8141741456978,20.2607303743544,-3.27091,3.52876,8.06,5.97,17.99
2012,genetics,-3.02685860188724,2.94804080522855,20.2014074110327,20.2607303743544,-3.27091,3.52876,10.46,9.44,20.52
2012,genetics,-2.9404572221078,1.78586922588896,17.5935277416528,20.2607303743544,-3.27091,3.52876,11.24,9.28,23.56
2012,genetics,-2.66283967396405,1.57704152022638,18.7563968896677,20.2607303743544,-3.27091,3.52876,9.14,7.32,19.53
2012,genetics,-3.23223893087114,2.05825318979668,18.4400562137882,20.2607303743544,-3.27091,3.52876,14.13,12.02,29.02
2012,genetics,-3.42487151529742,3.42017300933525,18.6527773803846,20.2607303743544,-3.27091,3.52876,15.24,14.02,29.44
2012,genetics,-3.32855522308428,2.10365051711463,19.0558529274615,20.2607303743544,-3.27091,3.52876,15.44,13.18,31.6
2012,genetics,-3.5197713914486,3.02067652893727,19.8847560189127,20.2607303743544,-3.27091,3.52876,17.05,15.44,33.37
2012,genetics,-1.33990707209533,0.62369764654938,19.3360779555506,20.2607303743544,-3.27091,3.52876,10.42,5.71,25.74
2012,genetics,-3.35121788007561,3.82874895519683,17.530237829037,20.2607303743544,-3.27091,3.52876,14,13.03,26.76
2012,genetics,-1.34698915240512,0.587379784695018,19.1795220466477,20.2607303743544,-3.27091,3.52876,12.68,6.68,31.52
2012,genetics,-3.48861023808553,2.53946485936698,19.8571069947273,20.2607303743544,-3.27091,3.52876,17.12,15.11,34.18
2012,genetics,-3.42487151529742,2.96619973615573,18.9965220773923,20.2607303743544,-3.27091,3.52876,15.56,14.05,30.5
2012,genetics,-2.90221398843494,1.2774191599279,18.5589210287286,20.2607303743544,-3.27091,3.52876,13.69,10.34,30.27
2012,genetics,-2.99144820033829,2.12180944804181,17.5584697512081,20.2607303743544,-3.27091,3.52876,10.99,9.39,22.46
2012,genetics,-2.87388566719578,1.91298174237923,17.9841560730063,20.2607303743544,-3.27091,3.52876,10.18,8.53,21.12
2012,genetics,-2.79456636772613,1.10490931611968,18.7657034113237,20.2607303743544,-3.27091,3.52876,14.35,10.33,32.5
2012,genetics,-3.29314482153533,2.57578272122134,18.1527632718761,20.2607303743544,-3.27091,3.52876,14.03,12.41,27.97
2012,genetics,-2.96878554334696,1.47716740012689,18.250634180373,20.2607303743544,-3.27091,3.52876,12.98,10.22,28.02
2012,genetics,-3.31155823034078,1.58612098568997,19.6830513535102,20.2607303743544,-3.27091,3.52876,17.43,13.98,37.2
2012,genetics,-3.17133304020695,1.54072365837202,19.0589325884107,20.2607303743544,-3.27091,3.52876,15.43,12.29,33.1
2012,genetics,-3.44328492410287,3.40201407840807,18.8809806400628,20.2607303743544,-3.27091,3.52876,15.54,14.28,30.02
2012,genetics,-3.49710873445727,4.41891421033021,19.0399034485722,20.2607303743544,-3.27091,3.52876,16.04,15.14,30.29
2012,genetics,-3.19541211326023,1.62243884754434,19.0158474424547,20.2607303743544,-3.27091,3.52876,15.3,12.34,32.54
2012,genetics,-2.43338027192686,0.887002144993505,18.7311284841835,20.2607303743544,-3.27091,3.52876,13.76,9.07,32.31
2012,genetics,-3.51835497538664,3.49280873304398,19.6843986352469,20.2607303743544,-3.27091,3.52876,16.7,15.39,32.18
2012,genetics,-3.33422088733211,1.94929960423359,19.2984231497293,20.2607303743544,-3.27091,3.52876,16,13.45,33.1
2012,genetics,-3.08068241224164,2.56670325575775,17.5799743389921,20.2607303743544,-3.27091,3.52876,11.35,10.04,22.64
2012,genetics,-3.38662828162455,2.47590860112184,19.0777257131874,20.2607303743544,-3.27091,3.52876,15.56,13.67,31.16
2012,genetics,-2.11043740980045,0.569220853767837,19.8900566502416,20.2607303743544,-3.27091,3.52876,30.24,15.6,75.42
2012,genetics,-3.06085258737423,0.914240541384276,20.1796313722083,20.2607303743544,-3.27091,3.52876,24.49,16.36,57.22
2012,genetics,-1.49996208709657,0.532902991913475,19.4101778349658,20.2607303743544,-3.27091,3.52876,20.85,10.27,52.33
2012,genetics,-2.49428616259105,0.750810163039647,19.5066011593687,20.2607303743544,-3.27091,3.52876,20.36,12.39,49.04
2012,genetics,-3.21240910600373,4.29180169383994,19.6652347735196,20.2607303743544,-3.27091,3.52876,12.09,11.38,22.88
2012,genetics,-2.19400595745597,0.741730697576057,18.9983106678025,20.2607303743544,-3.27091,3.52876,15.5,9.38,37.41
2012,genetics,-2.92062739724039,1.62243884754434,17.7609873047487,20.2607303743544,-3.27091,3.52876,11.62,9.38,24.72
2012,genetics,-3.44186850804091,3.51096766397116,18.7915209652209,20.2607303743544,-3.27091,3.52876,15.46,14.26,29.78
2012,genetics,-3.51552214326273,3.82874895519683,19.5238303985074,20.2607303743544,-3.27091,3.52876,16.5,15.36,31.53
2012,genetics,-2.84555734595662,2.01285586247873,18.858826205868,20.2607303743544,-3.27091,3.52876,9.69,8.2,19.95
2012,genetics,-2.1288508186059,0.705412835721695,19.0902347440921,20.2607303743544,-3.27091,3.52876,16.38,9.64,39.8
2012,genetics,-3.07218391586989,1.94022013877,17.7129442268653,20.2607303743544,-3.27091,3.52876,12.34,10.36,25.54
2012,genetics,-3.36113279250931,4.86380801804614,17.325261188555,20.2607303743544,-3.27091,3.52876,13.94,13.26,26.14
2012,genetics,-2.11327024192436,0.741730697576057,18.8879307490843,20.2607303743544,-3.27091,3.52876,14.3,8.65,34.51
2012,genetics,-2.5027846589628,1.13214771251045,18.1674861218222,20.2607303743544,-3.27091,3.52876,10.42,7.56,23.49
2012,genetics,-3.17699870445478,3.59268285314347,18.5521591018217,20.2607303743544,-3.27091,3.52876,11.83,10.94,22.75
2012,genetics,-3.37812978525281,4.98184106907282,17.3396788953456,20.2607303743544,-3.27091,3.52876,14.17,13.5,26.52
2012,genetics,-2.9404572221078,1.2774191599279,18.7047504499358,20.2607303743544,-3.27091,3.52876,14.23,10.74,31.45
2012,genetics,-3.00844519308178,1.95837906969718,17.5146418084192,20.2607303743544,-3.27091,3.52876,11.53,9.7,23.84
2012,genetics,-1.01979704209283,0.496585130059113,19.401447753766,20.2607303743544,-3.27091,3.52876,17.12,8,43.19
2012,genetics,-3.3682148728191,3.33845782016294,18.0728071252115,20.2607303743544,-3.27091,3.52876,14.45,13.24,27.97
2012,genetics,-3.24073742724289,4.44615260672098,19.117684747579,20.2607303743544,-3.27091,3.52876,12.41,11.72,23.42
2012,genetics,-3.20107777750806,2.92080240883778,17.288334413376,20.2607303743544,-3.27091,3.52876,12.47,11.24,24.49
2012,genetics,-3.18691361688848,3.15686851089113,17.4481452145837,20.2607303743544,-3.27091,3.52876,12.14,11.05,23.65
2012,genetics,-1.44755469280413,0.61461818108579,19.1152063143837,20.2607303743544,-3.27091,3.52876,12.14,6.59,30.02
2012,genetics,-3.20391060963198,2.31247822277721,17.8381626913754,20.2607303743544,-3.27091,3.52876,13.21,11.47,26.69
2012,genetics,-1.48721434253895,0.487505664595523,19.7277326196914,20.2607303743544,-3.27091,3.52876,29.57,13.61,74.68
2012,genetics,-3.38946111374847,4.10113291910454,17.7479175231127,20.2607303743544,-3.27091,3.52876,14.47,13.56,27.49
2012,genetics,-2.89654832418711,1.4680879346633,18.0075441345208,20.2607303743544,-3.27091,3.52876,12.13,9.54,26.21
2012,genetics,-3.31014181427883,3.42925247479884,17.4562407947797,20.2607303743544,-3.27091,3.52876,13.59,12.5,26.24
2012,genetics,-2.86113792263816,0.914240541384276,19.6628770960653,20.2607303743544,-3.27091,3.52876,20.06,13.4,46.87
2012,genetics,-3.31722389458862,2.41235234287671,18.5659328933572,20.2607303743544,-3.27091,3.52876,14.61,12.79,29.37
2012,genetics,-3.32997163914624,4.12837131549531,17.2899710376155,20.2607303743544,-3.27091,3.52876,13.63,12.78,25.87
2012,genetics,-2.55094280506937,1.53164419290843,20.2048887309381,20.2607303743544,-3.27091,3.52876,8.33,6.63,17.89
2012,genetics,-3.32147314277449,2.54854432483057,18.4318499795361,20.2607303743544,-3.27091,3.52876,14.47,12.78,28.88
2012,genetics,-3.43620284379308,1.81310762227974,20.0501295543226,20.2607303743544,-3.27091,3.52876,18.31,15.16,38.3
2012,genetics,-2.50703390714867,1.03227359241095,18.3389525993374,20.2607303743544,-3.27091,3.52876,11.74,8.24,26.89
2012,genetics,-3.24215384330484,3.06607385625522,17.3162453710292,20.2607303743544,-3.27091,3.52876,12.89,11.69,25.18
2012,genetics,-1.92488690568396,0.877922679529914,19.367919745827,20.2607303743544,-3.27091,3.52876,8.43,5.53,19.82
2012,genetics,-3.38096261737672,2.0400942588695,19.4937178692243,20.2607303743544,-3.27091,3.52876,16.46,13.97,33.83
2012,genetics,-3.17841512051674,2.36695501555876,17.6081727082662,20.2607303743544,-3.27091,3.52876,12.79,11.15,25.76
2012,genetics,-3.39229394587239,3.19318637274549,18.4631481836208,20.2607303743544,-3.27091,3.52876,14.89,13.57,28.95
2012,genetics,-2.07219417612758,0.532902991913475,20.077592932165,20.2607303743544,-3.27091,3.52876,36.96,18.2,92.74
2012,genetics,-3.21949118631352,3.46557033665321,17.4886064505677,20.2607303743544,-3.27091,3.52876,12.39,11.41,23.91
2012,genetics,-2.20675370201359,0.732651232112466,19.0649924738448,20.2607303743544,-3.27091,3.52876,16.16,9.71,39.06
2012,genetics,-2.89371549206319,1.93114067330641,17.8606527468665,20.2607303743544,-3.27091,3.52876,10.34,8.68,21.42
2012,genetics,-2.59910095117594,0.778048559430419,19.5953114201401,20.2607303743544,-3.27091,3.52876,20.91,12.96,50.1
2012,genetics,-3.46169833290833,3.33845782016294,19.1322105754738,20.2607303743544,-3.27091,3.52876,15.86,14.54,30.71
2012,genetics,-3.15716887958737,0.995955730556591,20.222133620744,20.2607303743544,-3.27091,3.52876,23.64,16.36,54.47
2012,genetics,-2.9843661200285,2.66657737585724,19.8200518834639,20.2607303743544,-3.27091,3.52876,10.22,9.09,20.29
2012,genetics,-3.02119293763941,2.12180944804181,17.4616153620675,20.2607303743544,-3.27091,3.52876,11.32,9.68,23.14
2012,genetics,-1.18835055346583,0.505664595522704,19.385125676994,20.2607303743544,-3.27091,3.52876,18.79,8.9,47.35
2012,genetics,-2.59343528692811,1.03227359241095,18.4894045799073,20.2607303743544,-3.27091,3.52876,12.8,8.98,29.32
2012,genetics,-1.89514216838284,0.514744060986294,19.978852519186,20.2607303743544,-3.27091,3.52876,35.45,17.02,89.2
2012,genetics,-3.48861023808553,4.9092053453641,18.7002361957734,20.2607303743544,-3.27091,3.52876,15.83,15.07,29.66
2012,genetics,-3.34555221582777,1.78586922588896,19.5824871353597,20.2607303743544,-3.27091,3.52876,16.85,13.91,35.33
2012,genetics,-3.08776449255143,1.7495513640346,18.1557729673091,20.2607303743544,-3.27091,3.52876,13.16,10.81,27.68
2012,genetics,-3.22090760237548,1.0867503851925,20.2058168258354,20.2607303743544,-3.27091,3.52876,22.43,16.04,50.94
2012,genetics,-3.26764933242009,4.12837131549531,17.7037311439024,20.2607303743544,-3.27091,3.52876,12.8,12.01,24.31
2012,genetics,-2.21950144657121,0.768969093966828,18.9030664065925,20.2607303743544,-3.27091,3.52876,14.67,9.04,35.21
2012,genetics,-1.48296509435308,0.596459250158609,19.1083748828818,20.2607303743544,-3.27091,3.52876,13.82,7.36,34.29
2012,genetics,-2.18692387714618,0.7962074903576,18.7418655186351,20.2607303743544,-3.27091,3.52876,13.19,8.27,31.5
2012,genetics,-1.58777988293797,0.578300319231428,19.2104697906766,20.2607303743544,-3.27091,3.52876,16.99,8.86,42.3
2012,genetics,-3.4659475810942,4.62774191599279,18.4757957463173,20.2607303743544,-3.27091,3.52876,15.51,14.7,29.19
2012,genetics,-3.31580747852666,3.03883545986445,17.8303132410461,20.2607303743544,-3.27091,3.52876,13.89,12.59,27.17
2012,genetics,-2.80731411228376,1.97653800062436,19.3562971694848,20.2607303743544,-3.27091,3.52876,9.39,7.92,19.39
2012,genetics,-3.23932101118093,4.50062939950252,19.3218203411155,20.2607303743544,-3.27091,3.52876,12.38,11.71,23.35
2012,genetics,-3.2166583541896,2.67565684132083,17.4760229159605,20.2607303743544,-3.27091,3.52876,12.89,11.46,25.57
2012,genetics,-1.73225432125768,0.587379784695018,19.280885904543,20.2607303743544,-3.27091,3.52876,18.64,9.82,46.33
2012,genetics,-3.15433604746345,3.25674263099062,18.0997029731293,20.2607303743544,-3.27091,3.52876,11.7,10.7,22.71
2012,genetics,-2.90079757237298,2.31247822277721,19.718220783404,20.2607303743544,-3.27091,3.52876,9.75,8.47,19.71
2012,genetics,-3.50419081476706,3.89230521344196,19.3579937025394,20.2607303743544,-3.27091,3.52876,16.29,15.19,31.09
2012,genetics,-3.16566737595912,3.3747756820173,18.1858047225031,20.2607303743544,-3.27091,3.52876,11.78,10.82,22.79
2012,genetics,-3.2973940697212,2.53946485936698,18.235195345787,20.2607303743544,-3.27091,3.52876,14.14,12.48,28.23
2012,genetics,-3.03960634644486,1.92206120784282,17.62079331964,20.2607303743544,-3.27091,3.52876,11.99,10.05,24.86
2012,genetics,-2.61609794391943,1.62243884754434,19.9734371624917,20.2607303743544,-3.27091,3.52876,8.57,6.92,18.23
2012,genetics,-2.70108290763691,0.986876265093,18.9381346937811,20.2607303743544,-3.27091,3.52876,15.18,10.47,35.03
2012,genetics,-3.09059732467534,1.85850494959769,17.9467117250795,20.2607303743544,-3.27091,3.52876,12.81,10.66,26.69
